Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change,Phase
2022-10-02,19:53:20,-37.04143783505135,174.67934065276702,1271.016,103.96698434003522,21.336000000000013,0
2022-10-02,19:53:25,-37.04292162207338,174.6732905603389,1292.352,108.3686867091041,21.336000000000013,0
2022-10-02,19:53:30,-37.04418358893067,174.66699744433254,1313.688,112.74574090815538,21.336000000000013,0
2022-10-02,19:53:35,-37.045061972599235,174.66055001982002,1335.024,116.83664473813776,21.335999999999785,0
2022-10-02,19:53:40,-37.04539501005511,174.65403700187315,1356.36,120.379896,21.336000000000013,0
2022-10-02,19:53:45,-37.04510293709651,174.64752672383452,1402.08,123.20735549179594,45.72000000000003,0
2022-10-02,19:53:50,-37.0444339848105,174.641005992129,1447.8000000000002,125.524336,45.720000000000255,0
2022-10-02,19:53:55,-37.04366351737461,174.63444648982937,1512.9641379310349,127.58180725808448,65.1641379310347,0
2022-10-02,19:54:00,-37.04284743603943,174.6278409335175,1578.1282758620691,129.43991479909266,65.16413793103425,0
2022-10-02,19:54:05,-37.04198677632384,174.62118729815236,1643.2924137931036,131.11109810596074,65.16413793103447,0
2022-10-02,19:54:10,-37.0410825737467,174.6144835586931,1708.456551724138,132.60779666162475,65.16413793103447,0
2022-10-02,19:54:15,-37.04013586382688,174.6077276900988,1773.6206896551726,133.94244994902076,65.16413793103447,0
2022-10-02,19:54:20,-37.03914768208325,174.60091766732856,1838.784827586207,135.127497451085,65.16413793103447,0
2022-10-02,19:54:25,-37.03811906403469,174.59405146534138,1903.9489655172415,136.17537865075343,65.16413793103447,0
2022-10-02,19:54:30,-37.037051045200045,174.58712705909642,1969.113103448276,137.09853303096224,65.16413793103447,0
2022-10-02,19:54:35,-37.03594466109819,174.58014242355276,2034.2772413793105,137.90940007464744,65.16413793103447,0
2022-10-02,19:54:40,-37.034800947248,174.57309553366943,2099.441379310345,138.62041926474524,65.16413793103447,0
2022-10-02,19:54:45,-37.033620939168365,174.56598436440552,2164.6055172413794,139.24403008419168,65.16413793103447,0
2022-10-02,19:54:50,-37.03240567237811,174.55880689072018,2229.769655172414,139.79267201592285,65.16413793103447,0
2022-10-02,19:54:55,-37.03115618239613,174.55156108757237,2294.9337931034484,140.27878454287486,65.16413793103447,0
2022-10-02,19:55:00,-37.02987350474128,174.54424492992126,2360.097931034483,140.71480714798386,65.16413793103447,0
2022-10-02,19:55:05,-37.02855867493245,174.53685639272592,2425.2620689655173,141.11317931418583,65.16413793103447,0
2022-10-02,19:55:10,-37.02721272848848,174.52939345094543,2490.426206896552,141.48634052441702,65.16413793103447,0
2022-10-02,19:55:15,-37.02583670092826,174.52185407953883,2555.5903448275863,141.84673026161343,65.16413793103447,0
2022-10-02,19:55:20,-37.024431627770646,174.51423625346524,2620.7544827586207,142.20678800871116,65.16413793103447,0
2022-10-02,19:55:25,-37.02299854453453,174.50653794768374,2685.918620689655,142.57895324864637,65.16413793103447,0
2022-10-02,19:55:30,-37.02153848673874,174.4987571371534,2751.0827586206897,142.97566546435513,65.16413793103447,0
2022-10-02,19:55:35,-37.02005248990218,174.4908917968333,2816.246896551724,143.40936413877353,65.16413793103447,0
2022-10-02,19:55:40,-37.0185415895437,174.48293990168256,2881.4110344827586,143.89248875483767,65.16413793103447,0
2022-10-02,19:55:45,-37.01700682118218,174.4748994266602,2946.575172413793,144.43747879548368,65.16413793103447,0
2022-10-02,19:55:50,-37.01544922033648,174.46676834672527,3011.7393103448276,145.0567737436476,65.16413793103447,0
2022-10-02,19:55:55,-37.01386982252546,174.45854463683696,3076.903448275862,145.76281308226558,65.16413793103447,0
2022-10-02,19:56:00,-37.01226966326801,174.4502262719543,3142.0675862068965,146.56803629427372,65.16413793103447,0
2022-10-02,19:56:05,-37.010649778082986,174.44181122703637,3207.231724137931,147.48488286260812,65.16413793103447,0
2022-10-02,19:56:10,-37.009011202489255,174.4332974770423,3272.3958620689655,148.52579227020482,65.16413793103447,0
2022-10-02,19:56:15,-37.007354972005686,174.42468299693104,3337.56,149.703204,65.16413793103447,0
2022-10-02,19:56:20,-37.00568196609186,174.41596670132532,3374.456842105263,151.0255778929427,36.8968421052632,0
2022-10-02,19:56:25,-37.00399243997021,174.4071512635018,3411.3536842105264,152.4854552220341,36.8968421052632,0
2022-10-02,19:56:30,-37.00228649280386,174.3982402964007,3448.2505263157896,154.07139761828822,36.8968421052632,0
2022-10-02,19:56:35,-37.000564223755944,174.38923741296236,3485.1473684210528,155.77196671271923,36.8968421052632,0
2022-10-02,19:56:40,-36.998825731989605,174.38014622612693,3522.0442105263155,157.5757241363412,36.89684210526275,0
2022-10-02,19:56:45,-36.997071116667975,174.3709703488347,3558.9410526315787,159.47123152016823,36.8968421052632,0
2022-10-02,19:56:50,-36.99530047695419,174.3617133940259,3595.837894736842,161.44705049521446,36.8968421052632,0
2022-10-02,19:56:55,-36.99351391201139,174.35237897464077,3632.734736842105,163.49174269249397,36.8968421052632,0
2022-10-02,19:57:00,-36.99171152100269,174.34297070361956,3669.631578947368,165.59386974302092,36.89684210526275,0
2022-10-02,19:57:05,-36.98989340309125,174.33349219390252,3706.528421052631,167.7419932778093,36.8968421052632,0
2022-10-02,19:57:10,-36.98805965744018,174.32394705842984,3743.4252631578943,169.92467492787333,36.8968421052632,0
2022-10-02,19:57:15,-36.98621038321265,174.31433891014183,3780.322105263158,172.1304763242271,36.89684210526366,0
2022-10-02,19:57:20,-36.98434567957177,174.30467136197873,3817.218947368421,174.3479590978846,36.8968421052632,0
2022-10-02,19:57:25,-36.98246564568067,174.29494802688072,3854.115789473684,176.56568487986007,36.89684210526275,0
2022-10-02,19:57:30,-36.9805703807025,174.2851725177881,3891.012631578947,178.77221530116756,36.8968421052632,0
2022-10-02,19:57:35,-36.97865998380039,174.2753484476411,3927.9094736842103,180.95611199282123,36.8968421052632,0
2022-10-02,19:57:40,-36.97673455413748,174.26547942937995,3964.8063157894735,183.10593658583508,36.8968421052632,0
2022-10-02,19:57:45,-36.9747941908769,174.25556907594492,4001.7031578947367,185.21025071122332,36.8968421052632,0
2022-10-02,19:57:50,-36.97283899318178,174.24562100027623,4038.6,187.257616,36.8968421052632,0
2022-10-02,19:57:55,-36.97086910005471,174.23563822706916,4084.5058536585366,189.2386877661419,45.90585365853667,0
2022-10-02,19:58:00,-36.96888480985601,174.22562142803923,4130.411707317073,191.15249605547652,45.905853658536216,0
2022-10-02,19:58:05,-36.96688646078545,174.21557068665695,4176.31756097561,193.00016459679392,45.905853658537126,0
2022-10-02,19:58:10,-36.96487439104283,174.2054860863929,4222.223414634146,194.78281711888425,45.905853658536216,0
2022-10-02,19:58:15,-36.9628489388279,174.19536771071762,4268.129268292683,196.50157735053764,45.905853658537126,0
2022-10-02,19:58:20,-36.96081044234044,174.18521564310163,4314.0351219512195,198.15756902054423,45.905853658536216,0
2022-10-02,19:58:25,-36.95875923978021,174.1750299670154,4359.940975609756,199.75191585769412,45.905853658536216,0
2022-10-02,19:58:30,-36.95669566934701,174.1648107659296,4405.846829268293,201.28574159077743,45.905853658537126,0
2022-10-02,19:58:35,-36.9546200692406,174.15455812331462,4451.752682926829,202.76016994858432,45.905853658536216,0
2022-10-02,19:58:40,-36.95253277766076,174.14427212264115,4497.658536585366,204.17632465990488,45.905853658537126,0
2022-10-02,19:58:45,-36.95043413280724,174.13395284737967,4543.564390243902,205.53532945352927,45.905853658536216,0
2022-10-02,19:58:50,-36.94832447287984,174.12360038100064,4589.470243902439,206.8383080582476,45.905853658536216,0
2022-10-02,19:58:55,-36.94620413607833,174.11321480697475,4635.376097560976,208.08638420284993,45.905853658537126,0
2022-10-02,19:59:00,-36.94407346060248,174.10279620877245,4681.281951219512,209.2806816161265,45.905853658536216,0
2022-10-02,19:59:05,-36.94193278465205,174.09234466986427,4727.187804878049,210.42232402686733,45.905853658537126,0
2022-10-02,19:59:10,-36.93978244642684,174.08186027372076,4773.093658536585,211.51243516386265,45.905853658536216,0
2022-10-02,19:59:15,-36.93762278412661,174.07134310381247,4818.9995121951215,212.5521387559025,45.905853658536216,0
2022-10-02,19:59:20,-36.935454135951126,174.06079324360996,4864.905365853659,213.542558531777,45.905853658537126,0
2022-10-02,19:59:25,-36.93327684010018,174.05021077658378,4910.811219512195,214.4848182202763,45.905853658536216,0
2022-10-02,19:59:30,-36.93109123477352,174.03959578620436,4956.717073170732,215.38004155019055,45.905853658537126,0
2022-10-02,19:59:35,-36.92889765817094,174.02894835594236,5002.622926829268,216.22935225030992,45.905853658536216,0
2022-10-02,19:59:40,-36.926696448492216,174.01826856926826,5048.528780487804,217.0338740494244,45.905853658536216,0
2022-10-02,19:59:45,-36.92448794393711,174.00755650965266,5094.4346341463415,217.79473067632424,45.905853658537126,0
2022-10-02,19:59:50,-36.92227248270539,173.99681226056603,5140.340487804878,218.51304585979943,45.905853658536216,0
2022-10-02,19:59:55,-36.92005040299685,173.9860359054789,5186.246341463415,219.18994332864025,45.905853658537126,0
2022-10-02,20:00:00,-36.917822043011256,173.9752275278619,5232.152195121951,219.82654681163675,45.905853658536216,0
2022-10-02,20:00:05,-36.915587740948375,173.96438721118545,5278.058048780487,220.423980037579,45.905853658536216,0
2022-10-02,20:00:10,-36.91334783500798,173.95351503892024,5323.963902439024,220.98336673525725,45.905853658537126,0
2022-10-02,20:00:15,-36.911102663389855,173.9426110945367,5369.869756097561,221.50583063346153,45.905853658536216,0
2022-10-02,20:00:20,-36.90885256429376,173.9316754615053,5415.775609756098,221.992495460982,45.905853658537126,0
2022-10-02,20:00:25,-36.90659787591949,173.92070822329677,5461.681463414634,222.44448494660872,45.905853658536216,0
2022-10-02,20:00:30,-36.904338936466786,173.9097094633815,5507.58731707317,222.8629228191319,45.905853658536216,0
2022-10-02,20:00:35,-36.90207608413545,173.89867926523013,5553.493170731707,223.2489328073416,45.905853658537126,0
2022-10-02,20:00:40,-36.89980965712526,173.88761771231313,5599.3990243902435,223.60363864002807,45.905853658536216,0
2022-10-02,20:00:45,-36.89753999363596,173.87652488810105,5645.304878048781,223.92816404598133,45.905853658537126,0
2022-10-02,20:00:50,-36.895267431867346,173.86540087606446,5691.210731707317,224.22363275399147,45.905853658536216,0
2022-10-02,20:00:55,-36.89299231001918,173.8542457596738,5737.116585365853,224.4911684928487,45.905853658536216,0
2022-10-02,20:01:00,-36.89071496629125,173.84305962239978,5783.02243902439,224.7318949913431,45.905853658537126,0
2022-10-02,20:01:05,-36.88843573888332,173.83184254771282,5828.928292682926,224.9469359782648,45.905853658536216,0
2022-10-02,20:01:10,-36.88615496599515,173.8205946190835,5874.834146341464,225.13741518240388,45.905853658537126,0
2022-10-02,20:01:15,-36.883872985826535,173.8093159199823,5920.74,225.3044563325506,45.905853658536216,0
2022-10-02,20:01:20,-36.88159013657725,173.79800653387986,5966.645853658536,225.44918315749496,45.905853658536216,0
2022-10-02,20:01:25,-36.87930675644706,173.78666654424663,6012.551707317073,225.57271938602713,45.905853658537126,0
2022-10-02,20:01:30,-36.877023183635735,173.7752960345532,6058.45756097561,225.67618874693724,45.905853658537126,0
2022-10-02,20:01:35,-36.87473975634305,173.76389508827006,6104.3634146341465,225.76071496901537,45.905853658536216,0
2022-10-02,20:01:40,-36.87245681276878,173.75246378886783,6150.269268292683,225.8274217810517,45.905853658536216,0
2022-10-02,20:01:45,-36.87017469111271,173.741002219817,6196.175121951219,225.8774329118363,45.905853658536216,0
2022-10-02,20:01:50,-36.86789372957461,173.7295104645881,6242.080975609756,225.9118720901594,45.905853658537126,0
2022-10-02,20:01:55,-36.86561426635422,173.71798860665166,6287.986829268293,225.931863044811,45.905853658537126,0
2022-10-02,20:02:00,-36.86333663965136,173.70643672947824,6333.892682926829,225.9385295045813,45.905853658536216,0
2022-10-02,20:02:05,-36.86106118766578,173.69485491653842,6379.798536585366,225.93299519826036,45.905853658536216,0
2022-10-02,20:02:10,-36.858788248597264,173.68324325130268,6425.704390243902,225.9163838546384,45.905853658536216,0
2022-10-02,20:02:15,-36.856518160645585,173.6716018172416,6471.610243902439,225.88981920250552,45.905853658537126,0
2022-10-02,20:02:20,-36.85425126201049,173.65993069782567,6517.516097560976,225.8544249706517,45.905853658537126,0
2022-10-02,20:02:25,-36.8519878908918,173.64822997652544,6563.421951219512,225.8113248878673,45.905853658536216,0
2022-10-02,20:02:30,-36.84972838548924,173.63649973681152,6609.3278048780485,225.7616426829423,45.905853658536216,0
2022-10-02,20:02:35,-36.84747308400262,173.6247400621544,6655.233658536585,225.7065020846668,45.905853658536216,0
2022-10-02,20:02:40,-36.8452223246317,173.61295103602458,6701.139512195122,225.64702682183105,45.905853658537126,0
2022-10-02,20:02:45,-36.842976445576255,173.60113274189266,6747.045365853659,225.58434062322505,45.905853658537126,0
2022-10-02,20:02:50,-36.84073578503606,173.5892852632291,6792.951219512195,225.51956721763895,45.905853658536216,0
2022-10-02,20:02:55,-36.83850068121089,173.57740868350456,6838.857073170731,225.45383033386295,45.905853658536216,0
2022-10-02,20:03:00,-36.836271472300496,173.5655030861895,6884.762926829268,225.3882537006872,45.905853658536216,0
2022-10-02,20:03:05,-36.834048496504685,173.55356855475446,6930.668780487805,225.3239610469016,45.905853658537126,0
2022-10-02,20:03:10,-36.83183209202322,173.54160517267,6976.574634146342,225.26207610129657,45.905853658537126,0
2022-10-02,20:03:15,-36.82962259705587,173.52961302340665,7022.480487804878,225.20372259266193,45.905853658536216,0
2022-10-02,20:03:20,-36.82742034980241,173.51759219043495,7068.386341463414,225.1500242497881,45.905853658536216,0
2022-10-02,20:03:25,-36.825225688462595,173.50554275722547,7114.2921951219505,225.10210480146503,45.905853658536216,0
2022-10-02,20:03:30,-36.823038951236235,173.4934648072487,7160.198048780488,225.06108797648292,45.905853658537126,0
2022-10-02,20:03:35,-36.82086047632309,173.4813584239752,7206.103902439025,225.02809750363176,45.905853658537126,0
2022-10-02,20:03:40,-36.81869060192293,173.4692236908755,7252.009756097561,225.00425711170183,45.905853658536216,0
2022-10-02,20:03:45,-36.8165296662355,173.45706069142017,7297.915609756097,224.99069052948323,45.905853658536216,0
2022-10-02,20:03:50,-36.81437800746063,173.44486950907972,7343.821463414633,224.98852148576603,45.905853658536216,0
2022-10-02,20:03:55,-36.81223596379806,173.4326502273247,7389.727317073171,224.99887370934044,45.905853658538035,0
2022-10-02,20:04:00,-36.810103873447574,173.42040292962565,7435.633170731708,225.0228709289965,45.905853658536216,0
2022-10-02,20:04:05,-36.80798207460893,173.4081276994531,7481.539024390244,225.06163687352424,45.905853658536216,0
2022-10-02,20:04:10,-36.80587090548192,173.3958246202776,7527.44487804878,225.116295271714,45.905853658536216,0
2022-10-02,20:04:15,-36.803770704266306,173.38349377556972,7573.350731707317,225.18796985235585,45.905853658537126,0
2022-10-02,20:04:20,-36.80168180916187,173.3711352487999,7619.256585365853,225.27778434423985,45.905853658536216,0
2022-10-02,20:04:25,-36.79960455836837,173.3587491234388,7665.162439024391,225.38686247615613,45.905853658537126,0
2022-10-02,20:04:30,-36.79753929008561,173.34633548295687,7711.068292682927,225.51632797689484,45.905853658536216,0
2022-10-02,20:04:35,-36.795486342513335,173.33389441082468,7756.974146341463,225.66730457524608,45.905853658536216,0
2022-10-02,20:04:40,-36.79344605385133,173.3214259905128,7802.88,225.840916,45.905853658537126,0
2022-10-02,20:04:45,-36.791418610573736,173.3089303400898,7833.360000000001,226.0379266481976,30.480000000000473,0
2022-10-02,20:04:50,-36.78940359225213,173.29640771601638,7863.84,226.25766358988312,30.479999999999563,0
2022-10-02,20:04:55,-36.78740042673249,173.2838584093513,7894.320000000001,226.4990945633519,30.480000000000473,0
2022-10-02,20:05:00,-36.78540854186075,173.2712827111534,7924.8,226.76118730689907,30.479999999999563,0
2022-10-02,20:05:05,-36.78342736548287,173.25868091248145,7955.280000000001,227.0429095588198,30.480000000000473,0
2022-10-02,20:05:10,-36.781456325444815,173.2460533043942,7985.76,227.34322905740933,30.479999999999563,0
2022-10-02,20:05:15,-36.77949484959254,173.23340017795044,8016.240000000001,227.6611135409628,30.480000000000473,0
2022-10-02,20:05:20,-36.777542365771986,173.22072182420894,8046.72,227.99553074777555,30.479999999999563,0
2022-10-02,20:05:25,-36.77559830182911,173.20801853422847,8077.200000000001,228.34544841614263,30.480000000000473,0
2022-10-02,20:05:30,-36.77366208560989,173.19529059906782,8107.68,228.7098342843593,30.479999999999563,0
2022-10-02,20:05:35,-36.771733144960265,173.18253830978577,8138.160000000001,229.08765609072069,30.480000000000473,0
2022-10-02,20:05:40,-36.76981090772619,173.16976195744107,8168.64,229.4778815735221,30.479999999999563,0
2022-10-02,20:05:45,-36.76789480175362,173.15696183309254,8199.12,229.87947847105863,30.480000000000473,0
2022-10-02,20:05:50,-36.76598425488851,173.14413822779895,8229.6,230.2914145216256,30.479999999999563,0
2022-10-02,20:05:55,-36.764078694976824,173.13129143261904,8260.08,230.71265746351807,30.479999999999563,0
2022-10-02,20:06:00,-36.762177549864504,173.1184217386116,8290.560000000001,231.1421750350313,30.480000000001382,0
2022-10-02,20:06:05,-36.76028024739752,173.10552943683547,8321.04,231.57893497446057,30.479999999999563,0
2022-10-02,20:06:10,-36.758386215421815,173.09261481834932,8351.52,232.0219050201009,30.479999999999563,0
2022-10-02,20:06:15,-36.756494881783354,173.07967817421198,8382.0,232.4700529102476,30.479999999999563,0
2022-10-02,20:06:20,-36.75460567432808,173.06671979548224,8412.480000000001,232.9223463831959,30.480000000001382,0
2022-10-02,20:06:25,-36.75271802090196,173.05373997321888,8442.960000000001,233.3777531772409,30.479999999999563,0
2022-10-02,20:06:30,-36.750831349350946,173.04073899848066,8473.44,233.83524103067788,30.479999999999563,0
2022-10-02,20:06:35,-36.748945087520994,173.02771716232635,8503.92,234.29377768180197,30.479999999999563,0
2022-10-02,20:06:40,-36.74705866325805,173.01467475581478,8534.400000000001,234.7523308689084,30.480000000001382,0
2022-10-02,20:06:45,-36.74517150440808,173.00161207000463,8564.880000000001,235.2098683302924,30.479999999999563,0
2022-10-02,20:06:50,-36.74328303881705,172.98852939595474,8595.36,235.6653578042491,30.479999999999563,0
2022-10-02,20:06:55,-36.74139269433088,172.97542702472387,8625.84,236.11776702907375,30.479999999999563,0
2022-10-02,20:07:00,-36.73949989879558,172.96230524737084,8656.320000000002,236.56606374306156,30.480000000001382,0
2022-10-02,20:07:05,-36.73760408005705,172.94916435495435,8686.800000000001,237.00921568450764,30.479999999999563,0
2022-10-02,20:07:10,-36.73570466596127,172.93600463853323,8717.28,237.4461905917073,30.479999999999563,0
2022-10-02,20:07:15,-36.7338010843542,172.9228263891663,8747.76,237.87595620295565,30.479999999999563,0
2022-10-02,20:07:20,-36.73189276308178,172.90962989791225,8778.240000000002,238.2974802565479,30.480000000001382,0
2022-10-02,20:07:25,-36.729979129989985,172.89641545582987,8808.720000000001,238.70973049077935,30.479999999999563,0
2022-10-02,20:07:30,-36.72805961292476,172.88318335397796,8839.2,239.111674643945,30.479999999999563,0
2022-10-02,20:07:35,-36.726133639732055,172.8699338834153,8869.68,239.50228045434025,30.479999999999563,0
2022-10-02,20:07:40,-36.724200638257834,172.85666733520068,8900.160000000002,239.8805156602602,30.480000000001382,0
2022-10-02,20:07:45,-36.72226003634804,172.84338400039286,8930.640000000001,240.245348,30.479999999999563,0
2022-10-02,20:07:50,-36.72031138177633,172.83008417767587,8960.751290322582,240.5959664937532,30.111290322580317,0
2022-10-02,20:07:55,-36.71835470202701,172.8167681962346,8990.862580645162,240.9324452893065,30.111290322580317,0
2022-10-02,20:08:00,-36.716390144512104,172.80343639287932,9020.973870967744,241.25507981634468,30.111290322582136,0
2022-10-02,20:08:05,-36.714417856643635,172.79008910442013,9051.085161290324,241.5641655045527,30.111290322580317,0
2022-10-02,20:08:10,-36.71243798583361,172.77672666766736,9081.196451612905,241.85999778361543,30.111290322580317,0
2022-10-02,20:08:15,-36.710450679494045,172.76334941943114,9111.307741935483,242.14287208321792,30.111290322578498,0
2022-10-02,20:08:20,-36.708456085036936,172.7499576965216,9141.419032258063,242.413083833045,30.111290322580317,0
2022-10-02,20:08:25,-36.70645434987431,172.73655183574897,9171.530322580646,242.67092846278155,30.111290322582136,0
2022-10-02,20:08:30,-36.70444562141818,172.72313217392346,9201.641612903228,242.91670140211252,30.111290322582136,0
2022-10-02,20:08:35,-36.70243004708056,172.70969904785525,9231.752903225808,243.1506980807229,30.111290322580317,0
2022-10-02,20:08:40,-36.70040777427345,172.69625279435456,9261.864193548388,243.3732139282974,30.111290322580317,0
2022-10-02,20:08:45,-36.69837895040887,172.68279375023153,9291.975483870969,243.58454437452116,30.111290322580317,0
2022-10-02,20:08:50,-36.69634372289883,172.66932225229638,9322.086774193547,243.78498484907897,30.111290322578498,0
2022-10-02,20:08:55,-36.694302239155355,172.65583863735932,9352.198064516131,243.97483078165575,30.111290322583955,0
2022-10-02,20:09:00,-36.69225464659045,172.6423432422305,9382.309354838711,244.15437760193643,30.111290322580317,0
2022-10-02,20:09:05,-36.69020109261612,172.62883640372016,9412.420645161292,244.323920739606,30.111290322580317,0
2022-10-02,20:09:10,-36.68814172464439,172.6153184586384,9442.531935483872,244.48375562434924,30.111290322580317,0
2022-10-02,20:09:15,-36.686076690087255,172.60178974379556,9472.643225806452,244.6341776858511,30.111290322580317,0
2022-10-02,20:09:20,-36.68400613635676,172.58825059600167,9502.754516129033,244.7754823537966,30.111290322580317,0
2022-10-02,20:09:25,-36.68193021086488,172.57470135206702,9532.865806451617,244.90796505787057,30.111290322583955,0
2022-10-02,20:09:30,-36.679849061023646,172.56114234880184,9562.977096774195,245.03192122775795,30.111290322578498,0
2022-10-02,20:09:35,-36.67776283424507,172.5475739230162,9593.088387096775,245.1476462931436,30.111290322580317,0
2022-10-02,20:09:40,-36.67567167794117,172.53399641152038,9623.199677419356,245.25543568371248,30.111290322580317,0
2022-10-02,20:09:45,-36.67357573952394,172.52041015112448,9653.310967741936,245.35558482914948,30.111290322580317,0
2022-10-02,20:09:50,-36.67147516640542,172.50681547863886,9683.422258064516,245.4483891591395,30.111290322580317,0
2022-10-02,20:09:55,-36.6693701059976,172.49321273087355,9713.5335483871,245.5341441033675,30.111290322583955,0
2022-10-02,20:10:00,-36.6672607057125,172.4796022446388,9743.64483870968,245.61314509151848,30.111290322580317,0
2022-10-02,20:10:05,-36.66514711296214,172.46598435674483,9773.75612903226,245.6856875532772,30.111290322578498,0
2022-10-02,20:10:10,-36.66302947515852,172.45235940400175,9803.86741935484,245.7520669183286,30.111290322580317,0
2022-10-02,20:10:15,-36.66090793971365,172.43872772321987,9833.97870967742,245.81257861635763,30.111290322580317,0
2022-10-02,20:10:20,-36.65878265403956,172.4250896512093,9864.09,245.8675180770492,30.111290322580317,0
2022-10-02,20:10:25,-36.656653765548256,172.41144552478022,9894.201290322582,245.91718073008823,30.111290322582136,0
2022-10-02,20:10:30,-36.654521421651744,172.3977956807429,9924.312580645164,245.96186200515965,30.111290322582136,0
2022-10-02,20:10:35,-36.65238576976204,172.38414045590744,9954.423870967745,246.0018573319483,30.111290322580317,0
2022-10-02,20:10:40,-36.650246957291166,172.3704801870841,9984.535161290323,246.0374621401392,30.111290322578498,0
2022-10-02,20:10:45,-36.64810513165112,172.35681521108302,10014.646451612904,246.06897185941716,30.111290322580317,0
2022-10-02,20:10:50,-36.64596044025393,172.34314586471442,10044.757741935486,246.0966819194672,30.111290322582136,0
2022-10-02,20:10:55,-36.64381303051159,172.32947248478854,10074.869032258066,246.12088774997412,30.111290322580317,0
2022-10-02,20:11:00,-36.64166304983611,172.31579540811543,10104.980322580646,246.1418847806229,30.111290322580317,0
2022-10-02,20:11:05,-36.63951064563953,172.30211497150543,10135.091612903228,246.15996844109847,30.111290322582136,0
2022-10-02,20:11:10,-36.637355965333846,172.28843151176872,10165.202903225809,246.17543416108572,30.111290322580317,0
2022-10-02,20:11:15,-36.63519915633107,172.27474536571535,10195.314193548387,246.18857737026957,30.111290322578498,0
2022-10-02,20:11:20,-36.63304036604323,172.26105687015567,10225.42548387097,246.1996934983349,30.111290322582136,0
2022-10-02,20:11:25,-36.63087974188231,172.24736636189976,10255.53677419355,246.2090779749667,30.111290322580317,0
2022-10-02,20:11:30,-36.62871743126034,172.23367417775793,10285.64806451613,246.21702622984975,30.111290322580317,0
2022-10-02,20:11:35,-36.626553581589334,172.21998065454025,10315.75935483871,246.2238336926692,30.111290322580317,0
2022-10-02,20:11:40,-36.62438834028131,172.206286129057,10345.87064516129,246.22979579310973,30.111290322580317,0
2022-10-02,20:11:45,-36.622221854748254,172.19259093811831,10375.981935483873,246.23520796085631,30.111290322582136,0
2022-10-02,20:11:50,-36.6200542724022,172.1788954185344,10406.093225806451,246.24036562559397,30.111290322578498,0
2022-10-02,20:11:55,-36.61788574065516,172.16519990711546,10436.204516129032,246.24556421700748,30.111290322580317,0
2022-10-02,20:12:00,-36.61571640691915,172.1515047406717,10466.315806451614,246.25109916478183,30.111290322582136,0
2022-10-02,20:12:05,-36.613546418606184,172.13781025601327,10496.427096774194,246.257265898602,30.111290322580317,0
2022-10-02,20:12:10,-36.61137592312825,172.1241167899504,10526.538387096774,246.2643598481527,30.111290322580317,0
2022-10-02,20:12:15,-36.60920506789738,172.11042467929323,10556.649677419357,246.27267644311905,30.111290322582136,0
2022-10-02,20:12:20,-36.60703400032559,172.09673426085203,10586.760967741937,246.28251111318588,30.111290322580317,0
2022-10-02,20:12:25,-36.60486286782489,172.08304587143695,10616.872258064515,246.29415928803812,30.111290322578498,0
2022-10-02,20:12:30,-36.60269181780729,172.06935984785815,10646.983548387096,246.30791639736063,30.111290322580317,0
