Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change,Phase
2022-09-29,21:25:33,-8.881506529423921,13.209029586731532,307.34,95.90362066700524,63.49999999999997,0
2022-09-29,21:25:38,-8.883959378450427,13.205706582137308,370.84,96.18031182249308,63.5,0
2022-09-29,21:25:43,-8.885970999322149,13.202075006041424,434.34,96.715472,63.5,0
2022-09-29,21:25:48,-8.887664842207208,13.198124870464884,487.68,97.70791573306248,53.34000000000003,0
2022-09-29,21:25:53,-8.889164357273726,13.193846187428685,541.02,99.356457555217,53.339999999999975,0
2022-09-29,21:25:58,-8.89059299468983,13.189228968953824,594.36,101.859912,53.34000000000003,0
2022-09-29,21:26:03,-8.89205427488334,13.184288609289124,636.27,105.27150748949828,41.90999999999997,0
2022-09-29,21:26:08,-8.893571999320896,13.179142031594688,678.1800000000001,109.062128,41.91000000000008,0
2022-09-29,21:26:13,-8.895148762675092,13.173908067744588,723.9000000000001,112.67196667931744,45.72000000000003,0
2022-09-29,21:26:18,-8.896782051403601,13.168611655557513,769.6200000000001,116.00079780715832,45.72000000000003,0
2022-09-29,21:26:23,-8.898468074910351,13.163254259338313,815.34,119.0632909462043,45.719999999999914,0
2022-09-29,21:26:28,-8.90020304259927,13.157837343391824,861.0600000000001,121.87411565913696,45.72000000000003,0
2022-09-29,21:26:33,-8.901983163874297,13.152362372022894,906.78,124.44794150863795,45.719999999999914,0
2022-09-29,21:26:38,-8.90380464813936,13.14683080953637,952.5,126.79943805738884,45.72000000000003,0
2022-09-29,21:26:43,-8.905663704798389,13.141244120237095,998.22,128.94327486807126,45.72000000000003,0
2022-09-29,21:26:48,-8.907556543255321,13.13560376842991,1043.94,130.89412150336685,45.72000000000003,0
2022-09-29,21:26:53,-8.909479372914085,13.129911218419664,1089.66,132.66664752595713,45.72000000000003,0
2022-09-29,21:26:58,-8.911428403178608,13.124167934511195,1135.38,134.27552249852386,45.72000000000003,0
2022-09-29,21:27:03,-8.91339984345283,13.118375381009358,1181.1,135.7354159837485,45.7199999999998,0
