Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change,Phase
2022-10-02,07:18:07,-45.015142529024835,-84.25396268251946,10360.158083832335,236.69875391971445,0.4055888223556394,1
2022-10-02,07:18:12,-45.02297483718976,-84.26616470073789,10360.56367265469,236.70633472283285,0.4055888223556394,1
2022-10-02,07:18:17,-45.03080619940083,-84.27836978474444,10360.969261477048,236.71394565636925,0.4055888223574584,1
2022-10-02,07:18:22,-45.038636612866135,-84.29057793509597,10361.3748502994,236.72158664846864,0.4055888223520014,1
2022-10-02,07:18:27,-45.046466074793784,-84.30278915234933,10361.780439121756,236.729257627276,0.4055888223556394,1
2022-10-02,07:18:32,-45.05429458239187,-84.31500343706135,10362.186027944112,236.7369585209364,0.4055888223556394,1
2022-10-02,07:18:37,-45.062122132868474,-84.32722078978888,10362.591616766467,236.74468925759493,0.4055888223556394,1
2022-10-02,07:18:42,-45.069948723431715,-84.3394412110888,10362.997205588825,236.75244976539656,0.4055888223574584,1
2022-10-02,07:18:47,-45.07777435128968,-84.35166470151792,10363.402794411177,236.76023997248635,0.4055888223520014,1
2022-10-02,07:18:52,-45.085599013650466,-84.36389126163313,10363.808383233532,236.76805980700928,0.4055888223556394,1
2022-10-02,07:18:57,-45.09342270772217,-84.37612089199128,10364.213972055888,236.7759091971104,0.4055888223556394,1
2022-10-02,07:19:02,-45.10124543071288,-84.38835359314918,10364.619560878244,236.78378807093483,0.4055888223556394,1
2022-10-02,07:19:07,-45.10906717983071,-84.4005893656637,10365.0251497006,236.7916963566275,0.4055888223556394,1
2022-10-02,07:19:12,-45.11688795228375,-84.41282821009172,10365.430738522951,236.79963398233355,0.4055888223520014,1
2022-10-02,07:19:17,-45.12470774528008,-84.42507012699005,10365.836327345309,236.8076008761979,0.4055888223574584,1
2022-10-02,07:19:22,-45.13252655602781,-84.43731511691556,10366.241916167664,236.81559696636563,0.4055888223556394,1
