Latitude,Longitude,Altitude (m)
-52.251724,138.61287,8897.656
-52.221657,138.48322,8925.161
-52.297073,138.63945,8927.288
-52.31056,138.86214,8964.351
-52.351395,138.13245,8924.961
-52.38342,138.45653,8966.76
-52.39338,138.18365,8967.148
-52.43759,138.26213,8985.425
-52.44865,138.1535,8991.159
-52.517727,138.0491,8991.683
-52.501186,138.08687,9008.508
-52.533184,138.06023,8997.3125
-52.56732,138.10538,8980.21
-52.599762,138.1393,8974.619
-52.622902,137.98203,8968.168
-52.58517,137.81226,8983.661
-52.64982,137.80316,8974.008
-52.678318,138.08023,8986.784
-52.65978,138.28429,9000.178
-52.729736,137.68365,8945.367
-52.736862,137.9383,8971.176
-52.74101,137.82056,8960.592
-52.77674,137.7512,8958.237
-52.75714,137.88297,8990.095
-52.831905,137.75656,8958.379
-52.8136,137.64847,8950.939
-52.828445,137.72173,8954.989
-52.86815,137.75047,8944.862
-52.853764,137.82867,8971.105
-52.925488,137.758,8953.983
-52.870285,137.28891,8941.114
-52.999107,137.824,8984.231
-52.951237,137.71344,8946.38
-52.897514,137.74785,8978.521
-52.973743,137.79015,8963.496
-52.923683,137.8271,8980.4795
-52.94809,137.77687,8982.694
-52.948246,137.85928,8990.441
-52.949013,137.81615,9005.623
-52.964397,137.8699,9011.043
-52.945267,137.83499,9028.634
-52.97669,137.89845,9035.321
-52.957813,137.92232,9027.943
-52.983757,137.79674,9030.031
-52.94014,137.80144,9090.539
-53.043198,137.82364,9061.2295
-53.00798,137.76181,9078.139
-53.047615,137.8258,9070.138
-53.04116,137.81743,9077.058
-53.054115,137.71127,9078.481
-53.08549,137.86661,9088.9795
-53.060036,137.73787,9089.301
-53.124153,137.90518,9101.878
-53.093693,137.9276,9119.764
-53.134727,137.83139,9106.475
-53.14999,138.04941,9127.847
-53.14072,137.85371,9128.39
-53.107353,137.93611,9158.661
-53.12683,137.85013,9154.302
-53.102467,137.87251,9156.703
-53.12616,138.15482,9190.154
-53.191093,137.79115,9136.114
-53.174152,137.98148,9212.199
-53.22958,137.86685,9156.307
-53.24221,137.78284,9167.366
-53.229687,137.84532,9174.234
-53.24494,137.81586,9162.376
-53.266335,137.76866,9167.547
-53.286964,137.75938,9153.675
-53.26876,137.62398,9174.964
-53.29828,137.54765,9160.044
-53.360806,137.74242,9160.751
-53.34922,137.64711,9168.828
-53.372314,137.59116,9153.7295
-53.38585,137.61325,9159.368
-53.41455,137.63078,9157.282
-53.427784,137.58183,9159.352
-53.391483,136.99588,9153.822
-53.53288,137.93529,9148.284
-53.53013,137.52765,9147.678
-53.49062,137.47513,9152.198
-53.502934,137.43266,9142.098
-53.539585,137.42177,9155.254
-53.554413,137.5143,9144.287
-53.592075,137.3462,9143.42
-53.57946,137.41492,9155.951
-53.605354,137.41217,9147.864
-53.6534,137.19156,9139.527
-53.630104,137.45044,9149.251
-53.66495,137.35347,9147.173
-53.694733,137.13731,9134.392
-53.690998,137.34605,9148.94
-53.726444,137.09865,9142.033
-53.753963,137.0808,9127.166
-53.732185,137.35545,9151.425
-53.74556,137.29317,9154.774
-53.815376,136.91986,9115.635
-53.794918,137.17166,9139.777
-53.8348,136.88257,9127.482
-53.827312,137.27074,9136.2295
-53.858006,136.82716,9126.846
-53.892178,136.92216,9120.145
-53.873447,137.00981,9141.096
-53.911537,137.08719,9134.054
-53.9274,136.67043,9119.958
-53.955036,136.92528,9129.407
-53.958294,136.81776,9130.934
-53.980476,136.95709,9128.465
-54.002335,136.71652,9121.707
-54.01129,136.63777,9113.397
-54.031162,136.74226,9123.768
-54.02718,137.04123,9147.624
-54.08775,136.4199,9110.663
-54.087543,136.7906,9122.196
-54.096222,136.55273,9120.027
-54.132034,136.62265,9110.927
-54.131966,136.46588,9115.196
-54.152267,136.74287,9119.854
-54.169827,136.3714,9110.934
-54.19044,136.57776,9109.618
-54.187687,136.61186,9125.548
-54.226463,136.3818,9103.644
-54.223003,136.52678,9114.326
-54.254208,136.47447,9116.432
-54.24941,136.4848,9119.677
-54.2924,136.51895,9115.5625
-54.29734,136.18515,9103.2295
-54.308365,136.2114,9102.619
-54.337173,136.25551,9104.941
-54.317482,136.5417,9130.132
-54.40147,136.0778,9088.401
-54.37196,136.09067,9100.518
-54.41172,136.20459,9097.565
-54.418205,135.99051,9093.484
-54.44159,136.06676,9101.68
-54.429893,136.10713,9104.047
-54.478947,136.02348,9087.914
-54.475475,135.88516,9086.494
-54.487896,135.78418,9081.6455
-54.49565,135.94429,9093.006
-54.49629,136.13559,9109.768
-54.548313,136.02411,9099.277
-54.56134,135.72919,9069.372
-54.560333,135.80919,9084.974
-54.592606,135.81886,9089.04
-54.590763,135.81746,9093.284
-54.628086,135.71431,9080.34
-54.60676,135.59177,9088.589
-54.633224,135.56926,9084.819
-54.69787,135.4531,9067.689
-54.681282,135.47844,9082.695
-54.72412,135.63687,9081.448
-54.724205,135.43518,9079.246
-54.694973,135.7512,9117.798
-54.75573,135.6877,9090.752
-54.80003,135.65239,9095.098
-54.80993,135.31728,9071.041
-54.80035,135.4267,9087.428
-54.85579,135.42708,9076.93
-54.828083,135.38588,9090.538
-54.8819,135.32898,9087.306
-54.874683,135.3127,9079.999
-54.897976,135.3102,9074.581
-54.903942,135.26463,9081.483
-54.910603,135.26929,9082.971
-54.9369,135.21678,9072.898
-54.944077,135.17252,9078.867
-54.945854,135.17618,9082.511
-54.955883,135.27608,9088.452
-55.02143,135.2241,9073.338
-55.00295,135.17834,9087.714
-55.04415,135.0463,9069.313
-55.008198,134.88556,9078.868
-55.055145,134.78503,9069.063
-55.117397,134.78697,9050.6045
-55.1118,134.67891,9046.937
-55.11041,135.1095,9093.249
-55.12634,134.83849,9065.012
-55.16269,134.81517,9065.349
-55.150402,134.86513,9081.815
-55.174114,134.94292,9090.328
-55.20425,134.62967,9053.952
-55.207767,134.74063,9077.375
-55.258213,134.78917,9085.638
-55.250446,134.63057,9067.953
-55.261612,134.57957,9058.439
-55.27537,134.69102,9078.566
-55.31244,134.7003,9075.77
-55.30418,134.65105,9074.211
-55.334915,134.48293,9054.771
-55.31355,134.32031,9061.448
-55.38993,134.75995,9082.449
-55.34491,134.38571,9053.976
-55.44239,134.42836,9055.3955
-55.401253,134.40538,9073.794
-55.4425,134.56392,9075.15
-55.445717,134.2114,9047.267
-55.477592,134.30453,9056.696
-55.46999,134.41995,9074.221
-55.487007,134.31563,9058.857
-55.50886,134.20027,9048.785
-55.517216,134.25638,9062.201
-55.526478,134.25705,9062.248
-55.51027,134.60516,9103.313
-55.602573,133.8504,9034.922
-55.57283,134.34659,9076.608
-55.618755,133.98413,9048.36
-55.626057,133.9868,9051.526
-55.619164,134.12509,9064.241
-55.67121,133.87312,9053.835
-55.66573,133.96045,9060.051
-55.671528,133.95001,9054.876
-55.692238,133.85248,9060.413
-55.716267,133.83743,9059.819
-55.715275,133.81558,9056.397
-55.725502,133.75851,9055.643
-55.758015,133.79626,9061.891
-55.79649,133.71445,9048.652
-55.756443,133.55557,9047.763
-55.80126,133.61719,9049.684
-55.834724,133.80968,9066.115
-55.827465,133.7281,9065.316
-55.86266,133.58736,9046.731
-55.8552,133.75215,9069.699
-55.91496,133.67477,9052.156
-55.870525,133.42317,9043.645
-55.923725,133.60738,9052.738
-55.938004,133.56459,9048.085
-55.937187,133.81967,9072.753
-55.968086,133.30698,9029.16
-56.00239,133.47107,9037.606
-55.971153,133.35823,9043.876
-56.027466,133.35445,9034.375
-56.010498,133.38943,9052.838
-56.04623,133.24957,9038.71
-56.046757,133.24196,9045.191
-56.064457,133.2667,9046.596
-56.047966,133.48775,9076.505
-56.13227,133.20142,9039.327
-56.10692,133.05832,9040.576
-56.16073,133.13512,9043.674
-56.13971,133.02121,9043.035
-56.18867,133.08424,9040.209
-56.187042,132.95082,9038.324
-56.20659,132.97879,9036.915
-56.209995,132.90631,9033.653
-56.21609,133.01198,9051.115
-56.26801,132.83452,9028.786
-56.22416,132.7972,9039.389
-56.304478,132.88904,9036.679
-56.281654,132.76453,9037.644
-56.29782,132.7652,9040.361
-56.3424,132.83723,9039.108
-56.34424,133.22707,9073.929
-56.36741,132.22736,8999.526
-56.352764,132.88844,9053.106
-56.434902,132.857,9035.979
-56.439724,132.68282,9039.372
-56.428368,132.56445,9053.986
-56.48842,132.43019,9041.902
-56.44513,132.47638,9048.712
-56.48128,132.48595,9042.731
-56.53001,132.41396,9036.259
-56.512035,132.37218,9044.395
-56.52439,132.38365,9042.029
-56.547176,132.37343,9037.255
-56.55763,132.31873,9041.808
-56.575596,132.27197,9042.852
-56.588783,132.22751,9041.707
-56.615814,132.20802,9039.752
-56.60632,132.20218,9045.863
-56.600124,132.19199,9051.878
-56.673134,132.10379,9029.544
-56.65578,132.10161,9039.587
-56.65543,132.17943,9052.994
-56.71752,131.91676,9021.755
-56.702534,132.0452,9037.005
-56.744778,132.0337,9027.921
-56.73605,131.85893,9023.015
-56.76247,131.92892,9030.002
-56.77784,131.93149,9034.599
-56.803257,132.02777,9043.427
-56.823864,131.73177,9023.58
-56.808662,131.66023,9025.91
-56.863224,131.71916,9025.548
-56.848755,131.83002,9043.569
-56.894028,131.84871,9039.562
-56.88705,131.9766,9057.261
-56.91093,131.45892,9018.32
-56.92599,131.63998,9027.798
-56.930355,131.60394,9029.521
-56.954044,131.6005,9028.433
-56.964046,131.42564,9014.059
-56.97502,131.53217,9032.135
-57.00035,131.52182,9039.441
-56.999947,131.43613,9034.82
-57.036446,131.77937,9055.183
-57.03648,131.17438,9011.326
-57.066574,131.46205,9026.39
-57.066826,131.2009,9011.606
-57.081253,131.3115,9022.24
-57.10369,131.19792,9015.293
-57.10572,131.18275,9017.493
-57.127796,131.19948,9017.2705
-57.13954,131.07309,9013.498
-57.14988,131.0171,9015.895
-57.15685,131.09245,9024.552
-57.186054,130.96013,9014.084
-57.15802,131.05551,9033.981
-57.2252,131.26266,9038.826
-57.20517,130.94133,9026.933
-57.23007,130.83781,9021.71
-57.269077,130.74963,9009.185
-57.25334,130.73973,9016.622
-57.252514,131.00473,9039.134
-57.258118,130.99115,9038.626
-57.304527,130.84804,9025.597
-57.321304,130.6502,9014.856
-57.32018,130.54053,9016.966
-57.347187,130.70103,9027.637
-57.36184,130.73874,9033.591
-57.377113,130.76555,9038.416
-57.40378,130.44037,9012.722
-57.377647,130.3903,9018.102
-57.43939,130.66142,9029.951
-57.42539,130.4963,9019.372
-57.453857,130.43521,9009.621
-57.464428,130.30089,9003.878
-57.46075,130.27141,9012.743
-57.4977,130.38625,9030.147
-57.49869,130.5719,9051.461
-57.55337,130.24773,9018.52
-57.53008,130.1468,9022.39
-57.57138,130.1758,9017.372
-57.56208,130.098,9014.71
-57.594486,130.11838,9013.649
-57.593075,129.9875,9004.783
-57.592907,130.06238,9015.707
-57.643013,130.07384,9014.953
-57.63003,129.80325,9004.545
-57.642178,129.90329,9017.488
-57.693924,130.05582,9020.126
-57.66449,129.63455,8997.256
-57.714985,129.9438,9022.302
-57.719345,129.77324,9022.427
-57.71669,129.67422,9017.929
-57.76518,129.73212,9014.327
-57.742203,129.6308,9012.233
-57.778797,129.66664,9009.855
-57.772053,129.55873,9009.016
-57.795845,129.5784,9011.295
-57.805504,129.58325,9016.311
-57.822075,129.51909,9011.752
-57.821438,129.33803,9002.077
-57.810684,129.18489,8998.695
-57.881042,129.3727,9001.374
-57.86425,129.33745,9001.886
-57.864635,129.27634,9005.897
-57.87153,129.38954,9022.727
-57.862217,129.83246,9066.579
-58.00325,128.55466,8924.81
-57.876293,129.71893,9035.713
-58.05826,128.66832,8997.342
-57.865486,129.33458,9002.895
-57.97634,129.05562,8990.008
-57.95157,129.02812,9019.442
-58.007317,128.93117,9005.873
-57.99206,128.96793,9013.774
-58.025513,128.92621,9001.236
-58.01628,128.937,9007.099
-58.0428,128.86337,9003.795
-58.047176,128.83937,9004.848
-58.065224,128.79723,9000.38
-58.07294,128.76656,9004.816
-58.090202,128.7324,9000.872
-58.10647,128.68239,9004.79
-58.123936,128.6331,9011.483
-58.142117,128.61423,9007.289
-58.15731,128.59383,9008.948
-58.15737,128.62036,9001.683
-58.18332,128.54321,9000.04
-58.192833,128.48952,9013.12
-58.198215,128.48808,9008.906
-58.212692,128.44528,9004.664
-58.23291,128.37207,9010.5625
-58.230145,128.37619,9008.458
-58.258972,128.29636,9010.418
-58.27746,128.26482,9012.92
-58.270752,128.27971,9004.784
-58.292656,128.19745,9006.44
-58.291653,128.18646,9002.654
-58.328022,128.09999,9010.073
-58.336597,128.07732,9009.327
-58.328716,128.07774,9005.114
-58.353424,128.00967,9012.827
-58.35333,127.99796,9007.397
-58.36651,127.95524,9009.298
-58.378654,127.87905,9011.619
-58.3882,127.83133,9011.209
-58.4009,127.80778,9012.851
-58.41042,127.743324,9010.97
-58.418087,127.71037,9004.866
-58.43313,127.646866,9007.306
-58.446617,127.59454,9008.576
-58.471134,127.59283,9006.279
-58.495125,127.585236,8999.517
-58.484608,127.40439,8999.666
-58.49822,127.39052,8997.002
-58.55139,127.5136,9000.882
-58.551613,127.41238,8993.109
-58.54994,127.31141,8990.331
-58.562126,127.27174,8995.664
-58.571316,127.24736,8997.811
-58.57908,127.171646,9000.682
-58.589813,127.12136,8996.719
-58.61657,127.1251,8993.515
-58.6036,127.042366,8998.899
-58.62004,126.96602,9001.523
-58.661156,127.05067,9002.765
-58.679993,127.03815,9005.418
-58.694874,127.00431,9000.353
-58.669193,126.872284,8998.719
-58.656746,126.530525,8990.066
-58.755535,127.053215,9009.206
-58.72715,126.75468,8995.3545
-58.741993,126.84713,9007.184
-58.76636,126.7694,9000.184
-58.75596,126.700966,8998.817
-58.775627,126.68011,9003.657
-58.8024,126.72561,9009.72
-58.787586,126.59308,8999.42
-58.81438,126.56493,9002.079
-58.81879,126.4752,8998.538
-58.817245,126.3257,8995.536
-58.864212,125.957306,8963.858
-58.848026,126.692215,9027.845
-58.895557,126.28262,8994.912
-58.86579,126.34121,9003.805
-58.90376,126.3711,9004.24
-58.896496,126.25578,9005.449
-58.92516,126.23017,9003.727
-58.925835,126.19121,8998.978
-58.923958,126.190704,9009.413
-58.95167,126.089905,9002.113
-58.945457,126.0898,9007.918
-58.944714,126.10653,9011.154
-58.972286,126.109,9009.427
-58.994995,126.09115,9008.602
-59.003387,125.97866,9001.0
-58.9806,126.13006,9028.915
-59.104347,126.06445,9003.8125
-58.990776,125.65903,8995.916
-59.078262,125.89492,9012.117
-59.066032,125.68726,9009.821
-59.082108,125.69839,9008.63
-59.08591,125.64883,9000.563
-59.09687,125.5768,8997.049
-59.104713,125.58181,9003.423
-59.103924,125.85166,9034.759
-59.14876,125.38733,8990.021
-59.131283,125.51973,9003.866
-59.1623,125.38068,8996.907
-59.162605,125.37199,9005.986
-59.185486,125.315544,9006.818
-59.185112,125.24396,8997.939
-59.185047,125.26967,8997.715
-59.189476,125.25425,9005.69
-59.214333,125.1012,8996.03
-59.19066,125.090775,9007.506
-59.211746,125.191895,9016.855
-59.272224,125.128334,9001.057
-59.23027,125.098206,9013.027
-59.257153,125.321434,9033.228
-59.294327,124.97981,9006.265
-59.30517,125.03234,9014.103
-59.283665,124.72681,9001.742
-59.322567,124.85177,9013.996
-59.32505,124.79065,9014.124
-59.323734,124.71795,9011.0625
-59.341618,124.71677,9010.732
-59.347763,124.65393,9006.412
-59.36144,124.6314,9006.322
-59.3334,124.63527,9021.309
-59.351208,124.656075,9024.808
-59.417557,124.445564,9000.206
-59.39152,124.37811,9007.748
-59.42405,124.5749,9022.717
-59.42871,124.26715,9001.275
-59.42838,124.36907,9015.267
-59.458652,124.48704,9025.753
-59.450424,124.2294,9009.518
-59.47944,124.05086,8990.376
-59.471317,124.24502,9016.809
-59.478462,124.34935,9032.585
-59.512123,124.02879,9005.525
-59.507195,123.94284,9005.7
-59.51608,124.08142,9019.026
-59.536674,124.03856,9016.417
-59.548626,123.82556,8998.028
-59.524826,123.83625,9010.556
-59.571167,123.86896,9009.8125
-59.58202,123.757935,9003.082
-59.56009,123.55828,8999.322
-59.621075,123.41436,8978.655
-59.625732,123.67147,9002.734
-59.616295,123.72369,9014.259
-59.62534,123.5737,9008.679
-59.639774,123.5278,9008.731
-59.653812,123.59807,9015.955
-59.65952,123.46636,9009.898
-59.66513,123.39551,9008.301
-59.680325,123.32976,9009.114
-59.686455,123.07218,8993.625
-59.721214,123.10839,8988.786
-59.73144,123.22322,9000.335
-59.71583,123.15919,9000.662
-59.72035,123.3326,9017.93
-59.720985,123.30763,9022.061
-59.759064,123.07514,9001.036
-59.752632,122.997856,9002.3955
-59.77019,122.97974,9004.747
-59.773014,122.94493,9009.03
-59.777317,122.92111,9013.854
-59.774403,123.07392,9033.585
-59.82756,123.2583,9044.749
-59.809307,122.66179,8999.174
-59.838905,122.82862,9015.031
-59.842896,122.72941,9014.737
-59.853203,122.69138,9012.774
-59.856647,122.65191,9013.317
-59.87128,122.61211,9016.32
-59.872887,122.55942,9021.407
-59.870968,122.55471,9027.351
-59.91481,122.4122,9010.686
-59.90422,122.37483,9015.649
-59.889626,122.462326,9031.477
-59.95306,122.34116,9013.23
-59.925613,122.28165,9016.983
-59.920864,122.03692,9002.564
-59.989548,122.03484,8993.254
-59.968315,122.27135,9022.23
-59.969215,122.172935,9020.771
-59.991837,122.14805,9022.233
-59.984455,122.13362,9028.366
-59.991924,122.22799,9039.751
-60.02086,122.16034,9032.655
-60.01954,121.80171,9005.4
-60.06081,122.00352,9023.349
-60.02398,121.78916,9016.338
-60.0862,121.893585,9018.75
-60.06095,121.75612,9018.311
-60.077503,121.66157,9008.373
-60.09718,121.80733,9024.329
-60.103825,121.66086,9018.417
-60.09432,121.48984,9011.48
-60.11826,121.45366,9009.309
-60.126728,121.446556,9013.325
-60.12569,121.519684,9026.077
-60.14863,121.51065,9026.711
-60.13297,121.76704,9058.196
-60.190067,121.330826,9009.787
-60.155155,121.3451,9023.212
-60.20344,121.22773,9015.879
-60.17737,121.286514,9027.576
-60.22433,121.139305,9011.734
-60.205177,121.156975,9022.647
-60.233253,121.07683,9016.435
-60.230515,121.05472,9017.987
-60.242588,120.97439,9013.641
-60.23719,120.93008,9015.439
-60.24616,120.85858,9013.6
-60.255424,120.76366,9012.973
-60.271126,120.67721,9007.503
-60.30805,120.65896,9003.197
-60.311306,120.716095,9015.422
-60.296917,120.71116,9024.186
-60.29015,120.678894,9027.961
-60.291515,120.84888,9049.039
-60.38014,120.81497,9033.751
-60.318756,120.403496,9011.2295
-60.366318,120.66237,9032.016
-60.360867,120.42192,9025.159
-60.38688,120.39101,9024.218
-60.378338,120.37906,9026.055
-60.388653,120.39617,9029.733
-60.389324,120.38318,9035.555
-60.400845,120.40465,9039.935
-60.422012,120.29881,9031.001
-60.41715,120.192276,9027.8125
-60.42278,120.21521,9036.62
-60.461956,120.202835,9036.296
-60.4642,120.37138,9057.394
-60.466404,119.930176,9025.388
-60.478886,119.98463,9033.566
-60.480804,119.87877,9028.619
-60.491737,119.87225,9028.505
-60.50124,119.84152,9026.414
-60.47835,119.78408,9031.371
-60.514145,119.72306,9024.58
-60.53997,119.666885,9021.011
-60.514156,119.72838,9039.01
-60.55798,119.552795,9021.916
-60.531456,119.38299,9018.248
-60.55289,119.454056,9026.316
-60.59602,119.565414,9033.588
-60.56086,119.54293,9045.767
-60.597652,119.666695,9055.369
-60.609104,119.31718,9025.297
-60.6168,119.24125,9022.284
-60.62167,119.367516,9038.554
-60.636745,119.14549,9024.52
-60.642094,119.11805,9026.592
-60.640995,119.28262,9045.549
-60.67743,118.99551,9020.974
-60.64444,119.01924,9037.158
-60.690586,119.00328,9029.778
-60.681866,119.068855,9043.931
-60.715057,118.978386,9031.236
-60.69871,118.96361,9038.669
-60.721317,118.98659,9043.993
-60.761635,118.96761,9041.909
-60.71602,118.89925,9050.381
-60.741932,118.556496,9018.995
-60.75551,118.67392,9032.591
-60.74329,118.67722,9040.059
-60.770504,118.50593,9025.987
-60.767746,118.45076,9025.389
-60.7529,118.50306,9038.132
-60.789673,118.502884,9035.971
-60.8165,118.41138,9026.658
-60.789978,118.213066,9016.87
-60.780323,118.0646,9016.378
-60.859398,118.36304,9030.553
-60.802288,118.241005,9033.879
-60.845074,118.27927,9031.585
-60.805416,118.40464,9061.706
-60.884514,118.04686,9025.996
-60.86565,118.034935,9036.69
-60.88289,118.039116,9042.184
-60.89655,117.92961,9037.355
-60.901783,117.93327,9045.416
-60.912674,117.84733,9045.449
-60.919792,117.784706,9044.385
-60.92738,117.73067,9042.086
-60.92831,117.73139,9047.333
-60.93388,117.842384,9062.881
-60.965034,118.128716,9085.806
-60.960915,117.489975,9028.797
-60.974297,117.47877,9032.168
-60.98532,117.61309,9052.928
-61.000034,117.4425,9042.542
-60.999832,117.38973,9040.379
-61.009026,117.41163,9043.379
-61.012146,117.32902,9043.297
-61.02124,117.31886,9049.391
-61.017284,117.24071,9047.677
-61.016285,117.19553,9052.171
-61.0508,117.13318,9050.161
-61.042194,117.1589,9055.913
-61.038876,117.00701,9048.537
-61.032333,117.09356,9064.733
-61.09524,117.112076,9056.136
-61.084072,116.80696,9037.361
-61.090584,116.93137,9055.787
-61.12374,116.98708,9065.215
-61.109344,116.67554,9043.773
-61.135944,116.882805,9067.213
-61.13628,116.67699,9050.948
-61.143867,116.62122,9050.3
-61.158382,116.66846,9063.017
-61.15034,116.760956,9078.881
-61.186283,116.74063,9075.708
-61.180218,116.36091,9042.744
-61.183723,116.5152,9064.78
-61.21076,116.419655,9056.604
-61.192047,116.38427,9062.815
-61.219147,116.31384,9058.989
-61.215878,116.321266,9069.224
-61.239864,116.46963,9088.093
-61.283596,116.25355,9068.347
-61.23872,116.143486,9060.673
-61.299572,115.93054,9046.513
-61.266987,116.14775,9078.57
-61.29903,115.92325,9058.482
-61.296814,116.014534,9063.92
-61.30828,115.89255,9057.437
-61.318424,115.84851,9062.527
-61.31367,115.82681,9064.882
-61.328747,115.76377,9063.765
-61.319454,115.713554,9065.069
-61.3113,115.65258,9066.149
-61.336613,115.668434,9074.091
-61.365913,115.603905,9072.219
-61.3437,115.44519,9063.47
-61.327896,115.35295,9057.904
-61.39897,115.61957,9074.597
-61.346863,115.47652,9077.865
-61.4037,115.44415,9074.319
-61.386127,115.36053,9075.684
-61.39194,115.502426,9095.69
-61.423794,115.34489,9083.732
-61.421497,115.09553,9064.971
-61.43792,115.25361,9080.311
-61.441864,115.10986,9070.617
-61.451397,115.10222,9072.71
-61.454445,114.92528,9061.698
-61.444942,114.950134,9071.651
-61.476364,115.12738,9091.757
-61.479218,114.76336,9060.515
-61.465374,114.90532,9085.981
-61.518536,114.872635,9083.967
-61.47698,114.710945,9071.874
-61.53345,114.796524,9080.302
-61.50179,114.62856,9075.049
-61.53534,114.66205,9078.769
-61.520687,114.55437,9074.003
-61.53377,114.595215,9083.917
-61.547676,114.4606,9075.012
-61.52438,114.3102,9067.307
-61.5555,114.533295,9092.525
-61.569233,114.44508,9085.385
-61.551807,114.33747,9077.617
-61.58064,114.130455,9057.513
-61.582886,114.21748,9073.863
-61.579834,114.236435,9086.162
-61.569183,114.2198,9093.769
-61.583153,114.22099,9099.138
-61.629448,114.3456,9114.435
-61.61724,114.10942,9101.68
-61.623554,113.918945,9096.401
-61.643856,113.88201,9086.433
-61.659096,113.96199,9099.935
-61.63602,113.774536,9097.087
-61.68839,113.80936,9098.692
-61.643578,113.68971,9090.943
-61.675507,113.683304,9089.63
-61.692184,113.772804,9103.707
-61.680252,113.54173,9084.914
-61.685417,113.53843,9090.228
-61.702656,113.49786,9090.129
-61.6858,113.292656,9075.881
-61.717667,113.29807,9080.112
-61.716034,113.51043,9110.625
-61.707172,113.38158,9105.449
-61.7426,113.272316,9094.605
-61.73665,113.1183,9083.137
-61.74099,113.3017,9107.974
-61.758026,113.292206,9107.461
-61.764812,113.05414,9088.996
-61.760258,113.031494,9093.372
-61.769737,113.0507,9100.56
-61.774418,113.09509,9108.409
-61.80568,113.21349,9122.883
-61.812252,112.73249,9080.435
-61.787815,112.95038,9105.041
-61.835194,112.76212,9084.9375
-61.811375,112.75993,9096.25
-61.839375,112.68145,9095.392
-61.824722,112.62818,9095.31
-61.852226,112.70363,9109.436
-61.864975,112.50091,9093.138
-61.825237,112.483315,9099.764
-61.878376,112.49272,9099.542
-61.876343,112.4716,9100.132
-61.873535,112.39378,9098.931
-61.879017,112.299286,9095.843
-61.875614,112.22031,9096.568
-61.886234,112.03382,9087.811
-61.944923,111.88414,9068.787
-61.90075,112.28333,9118.097
-61.95536,112.047516,9094.455
-61.928486,112.095436,9101.385
-61.956783,112.0193,9097.133
-61.950554,111.98488,9103.038
-61.966286,111.91861,9100.978
-61.966503,111.8577,9100.38
-61.971256,111.79907,9098.905
-61.975315,111.77989,9102.832
-61.98518,111.66063,9095.814
-61.97161,111.80298,9113.911
-61.975483,111.75024,9113.323
-61.970608,111.50226,9094.575
-61.959843,111.51808,9103.597
-62.042297,111.50092,9095.884
-62.015602,111.13736,9066.15
-62.04281,111.54674,9113.489
-62.030445,111.322365,9102.252
-62.044037,111.34986,9105.413
-62.0604,111.295586,9102.787
-62.05566,111.215675,9103.283
-62.06823,111.185074,9104.221
-62.069973,111.15893,9106.016
-62.07958,111.149536,9110.912
-62.086197,111.12684,9112.602
-62.089245,111.05476,9109.154
-62.087505,111.00333,9107.294
-62.106194,111.298195,9140.939
-62.12112,110.74344,9084.131
-62.113247,110.94859,9113.378
-62.12177,110.75269,9099.985
-62.13954,110.76363,9104.001
-62.126698,110.66702,9100.446
-62.145885,110.681,9105.593
-62.151558,110.66506,9107.431
-62.154987,110.61287,9105.839
-62.148434,110.37982,9088.534
-62.158092,110.40707,9096.62
-62.16935,110.579796,9121.287
-62.18036,110.27903,9093.284
-62.188374,110.40199,9112.58
-62.179394,110.26492,9105.306
-62.19128,110.251305,9105.8955
-62.17594,110.326,9120.115
-62.17891,110.19363,9110.92
-62.214863,110.13984,9107.575
-62.218735,110.04019,9104.061
-62.207188,109.68773,9074.742
-62.253334,110.07838,9121.25
-62.214424,109.90627,9107.719
-62.256313,109.891174,9107.41
-62.213173,109.90648,9121.431
-62.264744,109.747284,9103.719
-62.269844,109.735306,9107.51
-62.235138,109.811905,9128.875
-62.279194,109.68107,9119.822
-62.273197,109.56205,9112.8545
-62.285835,109.48816,9109.087
-62.293575,109.438156,9108.782
-62.28753,109.46757,9118.572
-62.283787,109.40008,9115.978
-62.289333,109.23218,9103.272
-62.370705,108.89571,9064.345
-62.296875,109.51234,9140.697
-62.30107,109.223114,9116.476
-62.363857,109.14365,9109.571
-62.35206,109.13755,9114.749
-62.342457,109.0579,9115.405
-62.356934,109.04069,9117.38
-62.357708,109.00242,9116.875
-62.36589,108.95709,9117.635
-62.37895,108.91958,9119.521
-62.360565,108.84131,9115.27
-62.3871,108.81851,9114.49
-62.378983,108.78105,9115.236
-62.39631,108.74869,9115.761
-62.36736,108.58434,9105.556
-62.366627,108.33654,9084.052
-62.39081,108.73984,9127.816
-62.43224,108.49871,9105.717
-62.423508,108.51686,9118.081
-62.41463,108.41105,9111.278
-62.440655,108.47885,9122.324
-62.44159,108.35964,9115.164
-62.441208,108.26439,9112.42
-62.450283,108.189644,9109.163
-62.455856,108.22945,9118.286
-62.46274,108.335335,9132.63
-62.46668,108.28246,9132.519
-62.468346,107.963196,9103.467
-62.47612,108.0661,9118.888
-62.48211,108.09362,9129.711
-62.485947,107.84621,9106.813
-62.49163,107.943596,9120.525
-62.497887,107.92768,9123.6875
-62.500298,107.770226,9112.396
-62.50291,107.71316,9112.212
-62.507153,107.74772,9121.043
-62.510708,107.94656,9146.613
-62.539864,107.569176,9106.203
-62.499176,107.56292,9113.577
-62.539677,107.594574,9121.359
-62.550076,107.4934,9119.67
