Latitude,Longitude,Altitude (m)
-49.272083,142.03578,8935.228
-49.233696,141.0334,8872.377
-49.268612,141.58806,8893.968
-49.267624,141.2388,8896.141
-49.29569,141.42928,8881.285
-49.28566,141.30174,8890.94
-49.346844,141.34032,8879.707
-49.39214,141.19646,8874.677
-49.366043,141.34595,8883.454
-49.388084,141.38925,8886.207
-49.431942,141.29852,8872.337
-49.45652,141.14174,8867.623
-49.459534,141.08917,8877.96
-49.480637,141.14507,8880.394
-49.49798,141.38817,8890.441
-49.517445,141.9285,8917.225
-49.585506,140.72559,8840.039
-49.59947,141.23505,8879.259
-49.581585,141.14003,8849.052
-49.647125,141.05048,8858.181
-49.61899,141.0952,8850.576
-49.65269,141.06989,8854.274
-49.661163,141.03772,8854.829
-49.676155,141.05197,8857.165
-49.71265,141.00356,8847.146
-49.732895,141.01097,8845.384
-49.746326,141.01932,8850.3545
-49.78636,141.15088,8858.469
-49.824074,141.12236,8840.599
-49.807556,140.8503,8829.389
-49.79156,140.75372,8827.664
-49.900238,140.80905,8815.718
-49.891148,140.86414,8831.213
-49.88328,141.25812,8858.307
-49.952515,141.15862,8828.603
-49.964058,140.69463,8804.878
-49.98787,140.80493,8826.903
-50.008396,140.8235,8809.237
-50.0191,140.74152,8818.092
-50.045578,140.76813,8822.676
-50.05291,140.7399,8806.743
-50.067883,140.7043,8802.752
-50.097202,140.72249,8809.012
-50.105858,140.76027,8830.422
-50.116043,140.90523,8839.399
-50.151,140.85785,8787.219
-50.17926,140.5766,8811.453
-50.175644,140.6424,8793.207
-50.214603,140.62979,8803.097
-50.235596,140.9048,8805.464
-50.30437,141.14244,8825.313
-50.282257,140.3412,8774.502
-50.32403,140.64098,8796.129
-50.318695,140.53362,8788.395
-50.34456,140.548,8789.665
-50.37554,140.51341,8781.326
-50.366467,140.60423,8794.11
-50.40277,140.56044,8782.204
-50.438484,140.60483,8785.854
-50.438255,140.7465,8784.659
-50.507988,140.48509,8768.212
-50.47629,140.23563,8772.464
-50.518703,140.0198,8749.644
-50.57897,140.46228,8752.596
-50.532066,140.43076,8788.785
-50.578403,140.57523,8802.666
-50.577854,140.48839,8765.07
-50.648373,140.21457,8768.092
-50.63402,140.35873,8761.712
-50.662746,140.51364,8770.68
-50.69058,140.34602,8752.454
-50.709354,140.06749,8746.034
-50.720684,140.10164,8749.122
-50.752815,140.18127,8744.069
-50.758667,140.20743,8752.285
-50.770138,140.7214,8789.879
-50.82916,140.06297,8711.773
-50.83284,140.30457,8751.665
-50.861458,139.92346,8725.749
-50.875294,140.17944,8741.852
-50.88589,139.99463,8733.367
-50.91122,140.05748,8737.091
-50.920013,139.99785,8736.671
-50.93805,140.02257,8743.016
-50.9587,139.97333,8741.924
-50.980476,139.96344,8727.809
-50.994152,139.95535,8725.854
-51.01942,140.01071,8749.147
-51.053627,140.09857,8758.352
-51.04789,140.18756,8711.397
-51.08876,139.84006,8733.356
-51.092213,139.75694,8704.845
-51.122215,139.67552,8714.016
-51.144066,139.78806,8711.1
-51.158516,139.89969,8725.296
-51.16375,140.22772,8742.549
-51.242695,140.08524,8729.673
-51.235588,139.59048,8693.206
-51.23939,139.78014,8708.623
-51.293392,139.68427,8703.457
-51.275158,139.71063,8703.301
-51.31043,139.65433,8706.894
-51.314453,139.67929,8704.462
-51.326633,139.65678,8711.68
-51.350048,139.66548,8707.94
-51.38018,139.6731,8698.861
-51.398922,139.64273,8698.51
-51.416935,139.68103,8706.232
-51.446415,139.94922,8705.126
-51.487877,139.6078,8669.037
-51.461987,139.27254,8687.753
-51.524242,139.63202,8688.446
-51.534847,139.5481,8687.1
-51.542835,139.28094,8670.683
-51.568535,139.3402,8668.471
-51.598366,139.21481,8660.342
-51.65985,138.93893,8631.079
-51.644077,139.46518,8689.747
-51.58996,139.3088,8724.669
-51.707554,139.18298,8704.791
-51.697517,139.12279,8737.7
-51.73578,139.1254,8751.813
-51.75835,139.15613,8771.142
-51.776382,139.24557,8797.739
-51.830593,139.20596,8800.58
-51.865303,139.0838,8821.495
-51.870262,138.874,8826.659
-51.89058,138.49721,8831.675
-51.98558,138.58182,8833.446
-51.978878,138.87537,8833.421
-52.0068,138.73476,8845.758
-52.016087,138.93948,8861.152
-51.971447,139.19363,8912.223
-52.128647,138.54128,8827.242
-52.08451,138.7092,8887.961
-52.136993,138.5886,8875.171
