date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/7/19,15:38:53,22.9027879,120.2731455,9.729,-224,-56,589,-72,12,-955,-0.026479721,-0.095272064,-9.729299545,-0.157172531,-3.120422602,-0.026465511,15,220
2020/7/19,15:38:56,22.9027364,120.2731445,10.338,-71,1,-2,-101,105,-960,-5.766273022,-0.197759628,-10.33878517,-0.097110234,3.114279747,0.019377682,15,220
2020/7/19,15:38:59,22.9026715,120.2731241,10.193,-108,27,-37,-90,45,-1026,-12.99200916,-2.294881821,-10.19346046,-0.120384417,-2.501368999,0.021928845,15,220
2020/7/19,15:39:02,22.9026153,120.2730676,10.141,29,54,15,-87,25,-938,-19.25238419,-8.081912994,-10.14187431,-0.102274813,-2.372063637,-0.005492277,15,220
2020/7/19,15:39:05,22.9025574,120.2730027,10.06,-27,28,-10,-76,90,-926,-25.70249748,-14.74357605,-10.06077671,-0.092731565,-2.34238863,-0.042022318,15,220
2020/7/19,15:39:08,22.9025,120.2729372,10.182,-31,-33,106,-77,56,-948,-32.09255219,-21.45487976,-10.18221378,-0.09185534,-2.279402971,0.001982997,15,220
2020/7/19,15:39:11,22.9024549,120.2728656,10.099,-90,44,-17,-148,98,-1033,-36.77689362,-28.22993469,-10.11449623,-0.094288193,-2.113129616,-0.041254058,15,220
2020/7/19,15:39:14,22.9024138,120.272792,10.016,162,18,5,-2,39,-951,-41.68344498,-36.3441391,-10.01602173,-0.110318847,-2.116705179,-0.046289518,15,220
2020/7/19,15:39:17,22.9023743,120.2727208,10.131,61,0,287,-129,116,-1020,-46.08161545,-43.64297104,-10.13121223,0.060661342,-1.993196368,-0.011217769,15,220
2020/7/19,15:39:20,22.9023991,120.2727008,9.909,45,-52,92,3,48,-1020,-43.31528854,-45.69813919,-9.909822464,-0.064985342,-0.258460969,-0.026933903,15,220
2020/7/19,15:39:23,22.9024627,120.2726849,10.059,123,1,22,30,-3,-951,-36.24322891,-47.3304863,-10.0594635,-0.051003385,-0.219622225,-0.036211662,15,220
2020/7/19,15:39:26,22.9025354,120.2726659,10.281,24,3,-2,-4,-23,-1030,-28.15029526,-49.27400589,-10.28177166,-0.046258893,-0.181086019,-0.018522426,15,220
2020/7/19,15:39:29,22.9026151,120.2726497,10.111,-9,-47,22,-45,23,-993,-19.27317047,-50.94273758,-10.11179161,-0.026591688,-0.227039471,-0.062653549,15,220
2020/7/19,15:39:32,22.9026914,120.2726306,10.039,-9,0,34,-66,114,-1046,-10.72489929,-52.90623093,-10.03990364,-0.039330773,-0.167180032,-0.044441514,15,220
2020/7/19,15:39:35,22.9027412,120.2726396,10.035,-96,29,171,-45,66,-988,-5.228734016,-51.97138596,-10.03581715,-0.065383397,1.403107405,0.06162446,15,220
2020/7/19,15:39:38,22.9027512,120.2727104,10.026,-6,45,60,-74,85,-1036,-4.108263016,-44.71507645,-10.02684975,-0.02961202,1.403621197,0.03854394,15,220
2020/7/19,15:39:41,22.90276,120.2727854,10.03,142,-1,85,-48,-45,-969,-3.134710789,-37.0217514,-10.03036499,-0.046927534,1.432832122,0.010760032,15,220
2020/7/19,15:39:44,22.9027743,120.2728785,10.01,76,28,62,-10,-58,-1024,-1.656838417,-28.24399948,-10.02681828,-0.054242808,1.472821593,0.034518734,15,220
2020/7/19,15:39:47,22.902784,120.272961,9.634,41,54,-1,-117,-5,-1090,-0.458498955,-19.0138092,-9.634233475,-0.034746636,1.373052478,0.021764843,15,220
2020/7/19,15:39:50,22.902796,120.273049,9.464,43,23,33,25,-124,-1024,0.870292664,-9.990512848,-9.46467495,-0.023267802,1.407730341,0.03135661,15,220
2020/7/19,15:39:53,22.902804,120.2731152,9.313,-128,20,0,41,-42,-980,1.765830994,-3.209468842,-9.3132267,0.136535645,1.430252194,0.051889613,15,220
2020/7/19,15:42:23,22.9028075,120.2731245,9.418,-77,-55,1249,112,-64,-927,-0.057526588,0.244701385,-9.418417931,0.113794506,1.51234138,0.165989935,15,220
2020/7/19,15:42:26,22.9027608,120.2731254,10.114,44,88,80,-56,-49,-975,-5.254570961,0.329637527,-10.11474705,-0.142218262,2.916053772,0.044692181,15,220
2020/7/19,15:42:29,22.9026818,120.2731366,10.052,84,-100,98,-86,-82,-1006,-14.06760406,1.483112335,-10.05297661,-0.08022318,2.968979836,0.063841656,15,220
2020/7/19,15:42:32,22.9025999,120.2731451,10.127,44,14,-25,-64,-98,-984,-22.49350166,2.288923264,-10.13095474,-0.1330989,3.026609898,0.044021539,15,220
2020/7/19,15:42:35,22.9025235,120.2731527,10.029,13,31,-30,-203,-45,-1015,-31.6905365,3.12947464,-10.02961445,-0.138610885,3.02138257,0.051656164,15,220
2020/7/19,15:42:38,22.9024561,120.2731523,10.155,4,-38,826,-105,108,-919,-39.1852684,3.095100403,-10.15528584,-0.115516834,-2.410084724,0.113316044,15,220
2020/7/19,15:42:41,22.9024386,120.2730896,10.001,168,0,-8,-100,128,-970,-41.13765717,-3.342132568,-10.00132656,-0.138254553,-1.864155054,-0.10162729,15,220
2020/7/19,15:42:44,22.9024213,120.2730069,10.165,-10,46,47,-75,48,-1029,-43.06861115,-11.8132515,-10.16539001,-0.11079634,-1.713312507,-0.075159132,15,220
2020/7/19,15:42:47,22.9024105,120.2729215,10.108,63,44,-63,-128,135,-975,-44.26939392,-20.5714798,-10.10891247,-0.157228723,-1.774235129,-0.14592199,15,220
2020/7/19,15:42:50,22.9023967,120.272849,10.219,-8,60,217,-9,22,-1005,-45.80086517,-28.00587463,-10.21967125,0.124168329,-1.573007822,-0.053187363,15,220
2020/7/19,15:42:53,22.9024262,120.2728613,10.046,-40,97,-70,0,54,-981,-42.52137756,-26.7492485,-10.0466013,0.016955368,0.39115876,-0.037687473,15,220
2020/7/19,15:42:56,22.902489,120.2728923,10.023,87,59,0,75,11,-1034,-35.52281189,-23.57121277,-10.02353764,0.043270685,0.403914869,-0.049744129,15,220
2020/7/19,15:42:59,22.9025536,120.2729239,10.029,49,-17,30,68,59,-976,-28.3356781,-20.32791901,-10.02945709,0.041521091,0.400349289,-0.026475331,15,220
2020/7/19,15:43:02,22.9026141,120.2729549,10.136,-110,52,-217,93,128,-1000,-21.60334396,-17.14767838,-10.13680458,0.213427812,0.286892384,-0.085545816,15,220
2020/7/19,15:43:05,22.9026094,120.2729334,10.156,-43,52,-4,-24,110,-893,-22.12656403,-19.35689545,-10.1561842,-0.209673658,-1.713375688,-0.012189981,15,220
2020/7/19,15:43:08,22.9025992,120.272848,9.979,21,-74,-19,-89,120,-960,-23.25609589,-28.11317444,-9.979813576,-0.125265002,-1.833013177,-0.104284585,15,220
2020/7/19,15:43:11,22.9025808,120.2727645,10.118,102,113,28,-159,165,-1118,-25.30716515,-36.67770767,-10.11803341,-0.124793388,-1.705831647,-0.068381503,15,220
2020/7/19,15:43:14,22.9025666,120.2726793,10.028,150,221,123,-58,60,-1054,-26.89051819,-45.4131546,-10.02814865,-0.038635321,-1.784023285,-0.078558952,15,220
2020/7/19,15:43:17,22.9025963,120.2726473,10.227,16,-72,11,-4,46,-1005,-23.58067322,-48.69468689,-10.22735882,0.015267518,-0.245950803,-0.068862319,15,220
2020/7/19,15:43:20,22.9026644,120.2726346,9.942,-17,18,-57,49,116,-1017,-16.00193024,-49.99228668,-9.942439079,0.045193657,-0.168522745,-0.068557575,15,220
2020/7/19,15:43:23,22.9027281,120.2726243,9.98,92,10,855,8,36,-1029,-8.899356842,-51.0526123,-9.980101585,0.10417702,0.290849358,0.082826905,15,220
2020/7/19,15:43:26,22.90275,120.2726711,10.052,31,-113,-110,67,-91,-983,-6.465538025,-46.25567627,-10.05280972,-0.059168551,1.52524817,0.096123591,15,220
2020/7/19,15:43:29,22.9027577,120.2727535,10.085,-67,6,19,31,-49,-958,-5.603893757,-37.80605316,-10.08540154,-0.004077274,1.444037676,0.096922681,15,220
2020/7/19,15:43:32,22.9027682,120.2728402,9.93,-58,-138,-38,59,14,-954,-4.439495087,-28.91292572,-9.930719376,-0.029984653,1.413493037,0.067877442,15,220
2020/7/19,15:43:35,22.9027784,120.2729268,9.627,99,-9,52,71,-88,-1025,-3.302569389,-20.03079605,-9.627829552,0.010222133,1.404250145,0.047128782,15,220
2020/7/19,15:43:38,22.9027886,120.2730051,9.525,26,-55,20,-61,-40,-991,-2.159781456,-12.00204086,-9.525341034,0.007973943,1.402781487,0.043453939,15,220
2020/7/19,15:43:41,22.9027996,120.2730907,9.509,-21,-58,-33,-45,9,-981,-0.94530201,-3.220592499,-9.509516716,0.078156285,1.378603458,0.024153301,15,220
2020/7/19,15:43:44,22.9028035,120.2731204,8.566,78,-13,-33,61,-36,-965,-0.508649826,-0.180351257,-8.566713333,0.084797449,1.446662784,0.036950164,15,220
2020/7/19,15:44:59,22.9028026,120.2731259,8.752,201,99,41,96,-30,-902,-0.05049324,0.220727921,-8.752758026,0.061412197,1.262502551,0.062518924,15,220
2020/7/19,15:45:02,22.902775,120.2731133,10.02,139,-15,-107,-54,-55,-992,-3.118092537,-1.075944901,-10.02012634,-0.150670722,-2.979375362,-0.006534801,15,220
2020/7/19,15:45:05,22.9027035,120.2730931,10.22,117,136,49,-12,-41,-987,-11.08489323,-3.140869141,-10.22005081,-0.101434328,-2.931159735,-0.004627896,15,220
2020/7/19,15:45:08,22.902628,120.2730697,10.075,145,79,85,-65,-44,-1053,-19.50133896,-5.543634415,-10.07582569,-0.087000877,-2.922593117,0.008833692,15,220
2020/7/19,15:45:11,22.9025633,120.2730399,10.083,-26,-83,684,-22,68,-1000,-26.69577789,-8.596885681,-10.08377934,-0.076289207,-2.117140055,0.128313959,15,220
2020/7/19,15:45:14,22.9025629,120.2729684,9.891,-88,9,-2,-137,122,-996,-26.73948669,-15.92651367,-9.891672134,-0.078288741,-1.547602892,-0.049531385,15,220
2020/7/19,15:45:17,22.9025693,120.2728929,10.012,-49,4,13,-132,123,-991,-26.03065109,-23.67517853,-10.01294613,-0.06981767,-1.509891629,-0.06314832,15,220
2020/7/19,15:45:20,22.9025762,120.2728027,10.178,43,0,3,-49,8,-1026,-25.26232529,-32.92415237,-10.17812443,-0.054766361,-1.501033187,-0.035500206,15,220
2020/7/19,15:45:23,22.9025851,120.2727151,10.2,204,93,161,-96,-40,-995,-24.27815628,-41.90475464,-10.20061016,-0.050389379,-1.507034063,-0.049290068,15,220
2020/7/19,15:45:26,22.9026168,120.2726824,9.89,-146,23,-35,67,78,-989,-20.74923706,-45.26147461,-9.890319824,-0.006324685,0.107435003,-0.05283004,15,220
2020/7/19,15:45:29,22.9026796,120.2726945,9.875,-51,2,-21,58,59,-917,-13.75393581,-44.01426697,-9.875768661,-0.023355197,0.190899581,-0.047710083,15,220
2020/7/19,15:45:32,22.9027463,120.2727158,9.966,-7,-21,762,-33,89,-1016,-6.314389706,-41.83480072,-9.966410637,-0.017433764,0.958152235,0.144248769,15,220
2020/7/19,15:45:35,22.9027639,120.2727922,9.967,-61,-83,-9,-9,6,-1031,-4.35551548,-34.00074005,-9.967607498,0.006756592,1.446582794,0.014777303,15,220
2020/7/19,15:45:38,22.9027725,120.272874,9.889,-77,-55,-127,0,-23,-988,-3.398737907,-25.61211777,-9.889210701,-0.020744298,1.389120817,-0.020599807,15,220
2020/7/19,15:45:41,22.902785,120.2729564,9.678,-31,7,54,18,37,-942,-2.009404182,-17.15866852,-9.678456306,-0.045697775,1.434033513,0.012598866,15,220
2020/7/19,15:45:44,22.9027957,120.2730394,9.938,-51,-22,0,-39,-6,-928,-0.81529808,-8.652770996,-9.938786507,-0.072389714,1.485120893,0.000653622,15,220
2020/7/19,15:45:47,22.9028047,120.2731161,9.278,-38,-53,0,-19,17,-912,0.180930138,-0.782571793,-9.278878212,0.158614084,1.446765661,0.020403098,15,220
2020/7/19,15:50:27,22.9027976,120.2731078,8.016,-34,-92,42,-99,103,-910,-0.094182968,0.332777023,-8.016151428,-0.028142665,-1.961829662,-0.096584521,15,220
2020/7/19,15:50:30,22.9027772,120.2731017,10.171,68,-15,61,-85,12,-956,-2.008015633,-0.140062332,-10.10315228,-0.17119351,-2.733498573,-0.01290603,15,220
2020/7/19,15:50:33,22.9027153,120.2730713,10.353,43,71,-31,-40,-12,-983,-9.260621071,-3.413127899,-10.35303879,-0.123184532,-2.734325886,0.014695807,15,220
2020/7/19,15:50:36,22.9026472,120.2730354,10.106,-48,-64,-82,-85,-35,-978,-16.8453331,-7.093399048,-10.1066637,-0.092724681,-2.80897665,-0.026132653,15,220
2020/7/19,15:50:39,22.9025758,120.2730037,9.994,-73,-91,74,-191,44,-1019,-24.79459381,-10.34323502,-9.994908333,-0.10116668,-2.783816814,-0.015929637,15,220
2020/7/19,15:50:42,22.9025028,120.2729693,10.036,45,61,-63,-41,4,-1003,-32.92622375,-13.86774826,-10.0360527,-0.125414997,-2.765737772,-0.037655897,15,220
2020/7/19,15:50:45,22.9024495,120.2729438,10.091,22,1,21,-94,37,-1012,-38.8585701,-16.48876572,-10.09114647,0.041485794,-2.696984529,-0.043657295,15,220
2020/7/19,15:50:48,22.9024812,120.2729356,9.874,-59,-6,1102,-30,106,-998,-35.88135529,-17.24080658,-9.869218826,-0.02362914,-0.328408629,-0.012620442,15,220
2020/7/19,15:50:51,22.9025476,120.2729242,10.036,30,-70,29,-70,105,-1011,-27.94077301,-18.49348831,-10.03649521,-0.028934807,-0.300130129,-0.068723999,15,220
2020/7/19,15:50:54,22.9026106,120.272907,10.176,-42,58,93,60,19,-955,-20.92116547,-20.25501633,-10.17666626,0.090458214,-0.230586886,-0.022417998,15,220
2020/7/19,15:50:57,22.9026115,120.2728973,10.222,29,9,-871,10,53,-930,-20.82344055,-21.25167084,-10.22225571,-0.126954243,-1.725983381,-0.135799229,15,220
2020/7/19,15:51:00,22.9025631,120.272844,10.363,58,-5,-61,-19,77,-949,-26.21321487,-26.71796417,-10.36314106,-0.089026161,-2.431423187,-0.058660224,15,220
2020/7/19,15:51:03,22.9025058,120.2727853,10.212,44,55,-15,-117,50,-1048,-32.58821869,-32.73418427,-10.21296215,-0.078518942,-2.376734257,-0.037045866,15,220
2020/7/19,15:51:06,22.9024541,120.2727309,10.108,151,-77,-27,-98,-20,-985,-38.3454895,-38.31868744,-10.10834885,-0.071769848,-2.41090107,-0.018947609,15,220
2020/7/19,15:51:10,22.9024077,120.2726835,9.977,-65,21,-26,1,91,-993,-43.50730896,-43.17609406,-9.977497101,0.085802495,-2.161623955,0.043089859,15,220
2020/7/19,15:51:13,22.9024406,120.2726772,9.841,-77,-44,-377,19,-22,-988,-39.8507843,-43.82360077,-9.841628075,-0.050353121,-0.097376406,-0.034972355,15,220
2020/7/19,15:51:16,22.9025075,120.2726647,10.101,21,39,0,-43,88,-1007,-32.39890671,-45.10818481,-10.10132027,-0.048077378,-0.211645603,-0.042011306,15,220
2020/7/19,15:51:19,22.9025805,120.2726505,10.175,4,16,23,0,44,-997,-24.26850128,-46.5632019,-10.17588806,-0.0481782,-0.192061722,-0.049344748,15,220
2020/7/19,15:51:22,22.9026634,120.2726352,10.127,-25,-69,3,-61,121,-1000,-15.04800987,-48.13323212,-10.12749767,-0.055341791,-0.181078941,-0.056217238,15,220
2020/7/19,15:51:25,22.9027324,120.2726255,10.039,15,48,1078,89,85,-994,-7.353776455,-49.12812042,-10.03991795,0.067928948,0.407085568,0.102069832,15,220
2020/7/19,15:51:28,22.9027474,120.2726801,10.006,-65,-68,-78,-76,107,-994,-5.679806232,-43.52671814,-10.00671387,-0.024760395,1.453047156,-0.005191462,15,220
2020/7/19,15:51:31,22.9027565,120.2727563,10.021,7,-16,13,-50,16,-1010,-4.666798592,-35.71100235,-10.02152157,-0.03054842,1.386221647,-0.005771509,15,220
2020/7/19,15:51:34,22.902767,120.2728386,9.948,22,-19,-29,-13,-10,-1014,-3.501597404,-27.26676178,-9.948657036,-0.034197044,1.408666849,-0.01443482,15,220
2020/7/19,15:51:37,22.9027787,120.2729275,9.923,-77,106,-102,-11,37,-965,-2.202475548,-18.15670776,-9.923646927,-0.052998956,1.416234732,0.004714227,15,220
2020/7/19,15:51:40,22.9027907,120.2730127,9.721,-16,63,9,5,-100,-1010,-0.865210533,-9.416988373,-9.721138,-0.0499845,1.412633657,0.039062291,15,220
2020/7/19,15:51:43,22.9028006,120.2730925,9.68,-9,68,-81,-116,-79,-1022,0.237836838,-1.234191895,-9.680073738,0.037640624,1.37877214,0.04758586,15,220
2020/7/19,15:51:46,22.9028034,120.2731192,8.721,5,4,-13,-81,11,-1036,0.553151131,1.500202179,-8.721897125,0.030782688,1.392673135,0.018451124,15,220
2020/7/19,15:53:03,22.9027872,120.273114,9.962,-69,-2,747,-19,-153,-961,-1.878648758,-0.557384491,-9.962127686,-0.114104316,2.92819643,0.05930756,15,220
2020/7/19,15:53:06,22.9027175,120.2731123,10.196,-121,86,-47,-104,-23,-963,-9.630825043,-0.73718071,-10.19663334,-0.091413863,3.136268854,0.027922202,15,220
2020/7/19,15:53:09,22.9026436,120.2731101,10.08,-72,-113,-26,-87,-1,-926,-17.86700821,-0.962745667,-10.08027935,-0.043182526,-3.128104687,0.025635818,15,220
2020/7/19,15:53:12,22.9025618,120.2731054,10.198,67,-114,60,-40,43,-954,-26.98113823,-1.442913055,-10.19894028,-0.081187628,3.104120016,0.005550425,15,220
2020/7/19,15:53:15,22.9024924,120.2731045,10.074,42,150,6,4,-25,-979,-34.70389938,-1.534038544,-10.07439041,0.051509541,3.053457737,-0.013523251,15,220
2020/7/19,15:53:18,22.9024961,120.2730915,9.832,-108,187,1070,-58,31,-1045,-34.29273605,-2.864118576,-9.832522392,-0.075760379,-1.838427901,0.035992935,15,220
2020/7/19,15:53:21,22.9025372,120.2730408,9.89,27,11,19,-66,69,-972,-29.72043419,-8.069152832,-9.890108109,-0.050697029,-0.956945956,-0.058757,15,220
