date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/16,11:20:09,22.9028183,120.2731667,20.761,-195,141,54,18,105,-970,-0.916278839,0.442863464,-20.76120567,-0.060314078,-1.831718802,-0.110093415,20,270
2020/6/16,11:20:12,22.9027503,120.2731768,21.107,-29,68,-112,-145,-35,-1027,-8.485707283,1.484865189,-21.10728073,-0.179851338,3.017137527,0.013227158,20,270
2020/6/16,11:20:15,22.9026396,120.2731964,20.383,-43,-13,-16,-168,-100,-1021,-20.81067276,3.492481232,-20.38305092,-0.121940866,2.980287552,0.101159565,20,270
2020/6/16,11:20:18,22.9025238,120.2732227,20.023,22,-73,50,-148,-143,-1017,-33.70506287,6.19303894,-20.023983,-0.152821139,3.023594856,0.162181437,20,270
2020/6/16,11:20:21,22.9024049,120.2732404,20.337,132,147,25,-99,-40,-972,-46.94165039,8.006710052,-20.33794975,-0.058898643,3.137252569,0.148595452,20,270
2020/6/16,11:20:24,22.9023422,120.2732078,20.165,2,64,134,-187,21,-974,-53.91650391,4.657260895,-20.1657505,-0.320125759,-1.922869563,0.060881846,20,270
2020/6/16,11:20:27,22.9023236,120.2730982,20.227,48,-42,-11,-233,-10,-950,-55.99200439,-6.577007294,-20.22788239,-0.286270976,-1.750219107,-0.063154362,20,270
2020/6/16,11:20:30,22.902301,120.2729644,20.157,-13,159,-6,-248,14,-1087,-58.50598907,-20.29364967,-20.15711212,-0.264449418,-1.666078091,-0.038327351,20,270
2020/6/16,11:20:33,22.9022865,120.272826,20.173,28,-8,27,-285,64,-983,-60.1217041,-34.4875946,-20.17344093,-0.292908758,-1.664250612,-0.04967837,20,270
2020/6/16,11:20:36,22.9022867,120.2727182,20.259,76,-77,736,-105,67,-1030,-60.09863281,-45.54658508,-20.25962257,-0.122772485,-0.746451497,0.080176845,20,270
2020/6/16,11:20:39,22.9023593,120.2726916,20.328,94,44,36,-46,114,-1065,-52.01181793,-48.27119446,-20.32804489,-0.127689481,-0.158617929,-0.123972096,20,270
2020/6/16,11:20:42,22.9024747,120.272673,20.265,12,69,9,-85,108,-987,-39.16876984,-50.17735291,-20.26592827,-0.099702775,-0.081998996,-0.124904834,20,270
2020/6/16,11:20:45,22.902609,120.2726542,20.318,0,-5,3,-26,140,-925,-24.21240997,-52.10624695,-20.31864548,-0.085622944,-0.053753607,-0.115553752,20,270
2020/6/16,11:20:48,22.9027375,120.2726419,20.302,63,29,241,-20,149,-957,-9.914978981,-53.3684845,-20.30257988,0.029126931,0.138339654,-0.000605092,20,270
2020/6/16,11:20:51,22.9027854,120.2726899,20.053,-13,-11,59,6,-17,-1010,-4.572854042,-48.38878632,-20.05259323,-0.04974455,1.338912487,0.065098174,20,270
2020/6/16,11:20:54,22.9027974,120.2728005,19.933,-61,6,28,84,4,-979,-3.239848137,-37.10106659,-19.93389893,-0.038670059,1.392607808,0.039147951,20,270
2020/6/16,11:20:57,22.9028106,120.2729355,19.89,-9,25,33,-33,-23,-995,-1.773665428,-23.2634716,-19.89086342,-0.017218193,1.385035753,0.007797081,20,270
2020/6/16,11:21:00,22.9028319,120.2730777,19.861,-9,53,42,31,8,-997,0.595399857,-8.676702499,-19.86191177,0.008091671,1.440839648,0.038351558,20,270
2020/6/16,11:21:03,22.9028405,120.2731703,19.872,-29,152,4,41,83,-984,1.553774834,0.810886383,-19.87260628,0.183065012,1.417796612,0.005025106,20,270
2020/6/16,11:22:49,22.902838,120.2731723,19.832,-50,168,-75,-148,56,-1004,0.861270905,-2.077953339,-19.83272552,-0.238780707,-1.773831487,-0.019074623,20,270
2020/6/16,11:22:52,22.9028324,120.27311,20.352,-74,10,31,-121,-7,-1010,0.234913826,-8.462343216,-20.35238838,-0.144329593,-1.774933934,-0.019314323,20,270
2020/6/16,11:22:55,22.9028232,120.2730431,20.126,-104,80,144,-133,48,-1017,-0.780341148,-15.32354927,-20.12631035,-0.142806366,-1.677103281,-0.004984612,20,270
2020/6/16,11:22:58,22.9028186,120.2729799,19.691,-80,-109,17,-89,16,-961,-1.291928291,-21.80690575,-19.69155884,-0.175529003,-1.648586512,-0.067627452,20,270
2020/6/16,11:23:01,22.9028135,120.2729166,20.106,-18,410,1,-151,89,-985,-1.868425369,-28.29229164,-20.10624504,-0.134003773,-1.714981079,-0.076242693,20,270
2020/6/16,11:23:04,22.9027835,120.2729005,20.43,-26,-64,20,-65,-74,-1027,-5.20031929,-29.95248222,-20.4305191,-0.104763091,3.027318478,0.133796975,20,270
2020/6/16,11:23:07,22.9027299,120.2729028,20.116,-13,-31,-82,-9,-97,-1002,-11.16633034,-29.7119236,-20.11670494,-0.05998306,2.891250372,0.106825076,20,270
2020/6/16,11:23:10,22.9026849,120.272909,20.183,3,29,20,-23,-99,-978,-16.18035126,-29.07150841,-20.18324089,-0.066866353,2.935071707,0.125215963,20,270
2020/6/16,11:23:13,22.9026461,120.2729128,20.156,109,-95,14,-51,-105,-984,-20.49534035,-28.68507195,-20.15635109,-0.070625663,2.919636726,0.076119259,20,270
2020/6/16,11:23:16,22.9026025,120.272912,20.267,-49,10,116,-83,-31,-989,-25.35525322,-28.77253532,-20.26746941,-0.117103249,-2.769657612,0.110716134,20,270
2020/6/16,11:23:19,22.9025641,120.2728819,20.349,107,-33,42,-65,-64,-983,-29.63174248,-31.85911751,-20.3494873,-0.134988308,-2.633776188,0.055185854,20,270
2020/6/16,11:23:22,22.9025225,120.2728477,20.342,122,-17,69,-80,-66,-941,-34.25292969,-35.36211395,-20.34250832,-0.1361534,-2.556082964,0.057543062,20,270
2020/6/16,11:23:25,22.9024836,120.2728166,20.08,23,31,1,-177,-68,-1000,-38.59153748,-38.54850006,-20.08034325,-0.138750196,-2.486685038,0.10314665,20,270
2020/6/16,11:23:28,22.902443,120.2727778,20.057,-4,-73,117,-111,-109,-1009,-43.11054993,-42.52700806,-20.05755806,-0.125845,-2.623936892,0.119929962,20,270
2020/6/16,11:23:31,22.902403,120.272744,19.983,-10,144,-61,-164,-97,-979,-47.5557785,-45.99308777,-19.98327065,-0.116811231,-2.604687452,0.082254991,20,270
2020/6/16,11:23:34,22.9023875,120.2727426,20.205,-76,-89,-1050,64,-33,-1012,-49.28807068,-46.14247131,-20.20585632,-0.000551799,1.605721116,0.015519591,20,270
2020/6/16,11:23:37,22.9023923,120.2727898,20.098,-26,-79,74,40,12,-1012,-48.75519562,-41.29869843,-20.09802818,0.056760296,1.560424328,0.029670145,20,270
2020/6/16,11:23:40,22.9023953,120.2728276,20.085,-148,-27,-79,31,19,-1007,-48.41687012,-37.39788818,-20.08462715,0.012928309,1.63384223,0.029353406,20,270
2020/6/16,11:23:43,22.9023989,120.2728753,20.162,43,-45,36,54,-81,-997,-48.01683044,-32.52990723,-20.16251373,0.022313636,1.661325097,0.048184197,20,270
2020/6/16,11:23:46,22.9023993,120.2729218,20.25,-56,-111,142,4,75,-979,-47.97077179,-27.75963783,-20.2501049,0.03361427,1.626972675,-0.004302057,20,270
2020/6/16,11:23:49,22.9024019,120.2729706,19.976,-40,-39,126,49,65,-998,-47.6857605,-22.75678444,-19.97657013,0.008124096,1.597350478,0.026432462,20,270
2020/6/16,11:23:52,22.9024062,120.2730158,20.055,-95,-13,-68,48,-61,-1036,-47.20693207,-18.1262722,-20.05535316,-0.023987915,1.6771065,0.052275639,20,270
2020/6/16,11:23:55,22.9024072,120.273064,20.05,1,-70,-25,-23,12,-989,-47.09429932,-13.1811657,-20.05069923,-0.004796539,1.632989407,0.027343702,20,270
2020/6/16,11:23:58,22.902409,120.2731121,20.008,16,18,-101,-72,48,-986,-46.89154053,-8.24747467,-20.00844765,-0.023222717,1.668710947,0.03268031,20,270
2020/6/16,11:24:01,22.902415,120.2731633,20.034,14,-134,90,-21,-95,-1014,-46.23065186,-3.001010895,-20.03440475,-0.013232082,1.735471368,0.073396094,20,270
2020/6/16,11:24:04,22.9024137,120.2732107,20.052,-345,191,-1289,80,-44,-992,-46.36728668,1.864871979,-20.05280876,0.152610302,1.457252264,0.00350931,20,270
2020/6/16,11:24:07,22.9024552,120.2732179,20.361,0,38,7,-115,4,-1006,-41.75527191,2.600252151,-20.36136055,-0.027118679,-0.209148705,-0.146370202,20,270
2020/6/16,11:24:10,22.9025151,120.2732057,19.627,99,-56,38,61,4,-1005,-35.07704163,1.346647263,-19.62705231,-0.044932697,0.172085777,-0.067560814,20,270
2020/6/16,11:24:13,22.9025784,120.2732004,19.551,-27,69,-2,36,0,-1005,-28.03278923,0.806907654,-19.5513382,-0.001413857,0.198892385,-0.044629708,20,270
2020/6/16,11:24:16,22.9026336,120.2731987,20.05,-198,41,-73,-100,66,-1006,-21.88623619,0.632575989,-20.05029678,-0.069645628,0.071561553,-0.094534993,20,270
2020/6/16,11:24:19,22.9026961,120.2731933,19.641,2,37,-137,14,140,-993,-14.93000984,0.072259903,-19.64136124,-0.048583642,0.118195586,-0.106750287,20,270
2020/6/16,11:26:23,22.9028212,120.2731639,19.903,-6,135,1,-59,4,-971,-0.612027168,-0.990182877,-19.90396118,-0.178400472,-2.002035618,0.021140318,20,270
2020/6/16,11:26:26,22.9028001,120.2731136,20.276,99,-40,163,-45,-22,-963,-2.95227623,-6.151355743,-20.27627563,-0.103684045,-2.027816296,0.01705325,20,270
2020/6/16,11:26:29,22.9027756,120.2730577,20.101,73,43,1,-34,-31,-1035,-5.437454224,-11.3886776,-20.19743538,-0.132013172,-2.056604147,-0.038695034,20,270
2020/6/16,11:26:33,22.9027539,120.2730071,19.728,-107,-33,20,-73,63,-971,-8.098241806,-17.07086372,-19.72854996,-0.11528559,-2.027591705,-0.059184726,20,270
2020/6/16,11:26:36,22.9027308,120.2729591,20.123,34,-147,35,-92,80,-979,-10.66699791,-21.99024391,-20.123106,-0.133324713,-1.942618489,-0.011971994,20,270
2020/6/16,11:26:39,22.9027082,120.272905,20.06,-16,38,124,-40,42,-977,-13.18065643,-27.53674507,-20.06048965,-0.08625108,-1.95486033,0.004067533,20,270
2020/6/16,11:26:42,22.902686,120.2728527,20.267,-82,255,68,-52,44,-992,-15.6531868,-32.89710999,-20.26753426,-0.076768875,-2.016507626,-0.00615025,20,270
2020/6/16,11:26:45,22.9026582,120.2728499,19.986,76,-28,-225,-36,-86,-1008,-18.75186539,-33.18716431,-19.98604584,-0.135406017,2.767551422,0.080485716,20,270
2020/6/16,11:26:48,22.902611,120.2728735,20.017,93,-33,25,-9,-124,-992,-24.01074982,-30.7713871,-20.01716042,-0.052360531,2.626005888,0.100532934,20,270
2020/6/16,11:26:51,22.9025696,120.2728993,20.164,-84,-58,19,-51,-53,-960,-28.6111908,-28.11832237,-20.16472054,-0.086988412,2.733025789,0.118103854,20,270
2020/6/16,11:26:54,22.9025262,120.2729236,20.08,-64,76,-1,-54,-93,-1026,-33.45127869,-25.63244438,-20.08057785,-0.061416406,2.716119289,0.123652674,20,270
2020/6/16,11:26:57,22.9024814,120.2729483,20.265,19,-55,172,-56,-89,-1005,-38.42807007,-23.09559441,-20.26542664,-0.068423346,2.7308321,0.107368439,20,270
2020/6/16,11:27:00,22.9024418,120.2729713,20.341,-226,151,-826,-116,-7,-1052,-42.84109497,-20.73515892,-20.34171867,-0.014094661,2.6573174,-0.002742011,20,270
2020/6/16,11:27:03,22.9024539,120.2730186,19.928,90,5,55,64,-33,-1017,-41.48926544,-15.88972282,-19.92807961,0.02383434,0.963135779,-0.009235089,20,270
2020/6/16,11:27:06,22.9024836,120.2730668,19.958,-4,-21,13,55,-34,-1021,-38.19036484,-10.94538307,-19.95869827,0.012300961,1.122029424,0.022247341,20,270
2020/6/16,11:27:09,22.9025073,120.2731091,20.066,39,-50,47,-16,-8,-972,-35.54446411,-6.605243683,-20.06691933,-0.011507449,1.194290876,0.019747555,20,270
