date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/7/23,15:04:10,22.90281,120.273132,13.709,19,4,36,11,4,-879,0.096874714,0.419578552,-13.70994282,-0.103666186,-1.797798514,0.011750726,19,250
2020/7/23,15:04:13,22.9028082,120.273099,15.384,-48,50,-15,-76,-37,-993,-0.111274719,-2.963855743,-15.38491535,-0.189253241,-1.817456245,-0.026885873,19,250
2020/7/23,15:04:16,22.9027938,120.2730221,15.262,-131,31,-17,-69,33,-1028,-1.710410595,-10.91268539,-15.26099873,-0.140987441,-1.676802397,0.003508125,19,250
2020/7/23,15:04:19,22.902785,120.2729396,14.973,-75,34,-1,-230,109,-999,-2.692740917,-19.31277847,-14.97301292,-0.130973369,-1.722109318,-0.039164454,19,250
2020/7/23,15:04:22,22.902774,120.2728575,15.193,55,3,-37,-62,51,-910,-3.914694309,-27.7309494,-15.1931591,-0.137632564,-1.723828912,-0.030865299,19,250
2020/7/23,15:04:25,22.9027393,120.272783,15.152,-36,74,-56,-56,-92,-988,-7.780143261,-35.37597275,-15.15289497,-0.145689815,-2.318688869,0.007186105,19,250
2020/7/23,15:04:28,22.9026795,120.2727308,14.724,27,-142,18,-142,-96,-1038,-14.429636,-40.72806168,-14.72401047,-0.111705445,-2.472131014,0.07733307,19,250
2020/7/23,15:04:31,22.9026168,120.2726804,15.215,76,36,-372,-77,-125,-967,-21.40885544,-45.89274597,-15.21567059,0.034140341,-2.615517378,0.054205,19,250
2020/7/23,15:04:34,22.9025866,120.2727063,15.185,-81,98,-70,38,-103,-1017,-24.77833366,-43.24194336,-15.18544292,0.077455722,2.018836498,0.007047999,19,250
2020/7/23,15:04:37,22.9025573,120.272766,14.972,-38,21,27,83,30,-987,-28.0395565,-37.11688995,-14.97212029,0.013940766,2.024170876,-0.019624766,19,250
2020/7/23,15:04:40,22.9025275,120.272839,15.11,22,24,269,-67,-50,-1064,-31.35582924,-29.62681961,-15.11003304,0.100310892,2.239604712,0.105747767,19,250
2020/7/23,15:04:43,22.9024936,120.2728472,15.148,-8,-28,-20,-144,-126,-1028,-35.1265564,-28.79196548,-15.14827347,-0.213197142,-2.577599049,0.090063155,19,250
2020/7/23,15:04:46,22.9024267,120.2728009,15.22,0,32,42,-188,-47,-986,-42.57345963,-33.53490448,-15.2207489,-0.130174592,-2.531543016,0.072494097,19,250
2020/7/23,15:04:49,22.9023633,120.2727551,15.13,-8,75,-4,-131,-105,-1011,-49.63480759,-38.23607635,-15.13004589,-0.113773018,-2.583233833,0.051204532,19,250
2020/7/23,15:04:52,22.9023139,120.2727225,15.103,38,-81,-75,-75,-70,-1036,-55.13473129,-41.5730896,-15.10313511,0.048350681,-2.454353333,0.063877679,19,250
2020/7/23,15:04:55,22.9023159,120.2727567,15.092,68,20,-1101,16,15,-999,-54.90750122,-38.06594849,-15.09211349,-0.008913758,1.60730052,-0.053053573,19,250
2020/7/23,15:04:58,22.9023324,120.2728331,15.07,-28,45,9,22,-5,-1027,-53.06824493,-30.23510361,-15.07002831,0.050618801,1.473447442,0.007088967,19,250
2020/7/23,15:17:22,22.9028225,120.2731044,13.433,57,-64,-4,1,-44,-866,-0.095149517,-0.135009527,-13.43378544,-0.035516754,-1.844799876,-0.033987381,15,240
2020/7/23,15:17:25,22.9028144,120.273078,15.151,-27,99,78,-81,-16,-972,-0.997861505,-2.860200167,-15.15144539,-0.174590006,-1.809049249,0.064040802,15,240
2020/7/23,15:17:28,22.902803,120.2730044,15.456,-71,2,-11,-149,72,-1019,-2.26258564,-10.40122795,-15.45689487,-0.12260744,-1.820334792,-0.021643724,15,240
2020/7/23,15:17:31,22.9027851,120.2729229,15.379,-181,-176,-115,-124,29,-1028,-4.260653973,-18.76342583,-15.37970066,-0.080880731,-1.750164986,0.021834077,15,240
2020/7/23,15:17:34,22.9027708,120.2728322,15.083,-112,36,-593,-84,51,-1010,-5.850707054,-28.06232643,-15.08320522,0.042467147,-1.889851689,-0.090775594,15,240
2020/7/23,15:17:37,22.9027227,120.272821,14.672,-148,-16,-23,-87,0,-1003,-11.20074749,-29.21312904,-14.67258835,-0.019723002,3.002191305,0.015850775,15,240
2020/7/23,15:17:40,22.9026508,120.2728329,14.946,-35,-97,38,-55,-9,-998,-19.21199989,-27.99056816,-14.94611645,-0.024979327,2.983286858,0.056161955,15,240
2020/7/23,15:17:43,22.902618,120.2728352,15.163,39,26,229,-28,4,-973,-22.85509872,-27.75947952,-15.16486359,0.064438701,3.099014521,0.084620588,15,240
2020/7/23,15:17:46,22.9026417,120.2727958,15.512,79,139,142,-97,74,-977,-20.224823,-31.7937336,-15.51252556,-0.130374268,-1.190566659,-0.042155042,15,240
2020/7/23,15:17:49,22.9026791,120.2727208,15.154,50,125,5,-57,90,-1022,-16.05283546,-39.47999954,-15.15455914,-0.072911836,-1.09150219,-0.078602567,15,240
2020/7/23,15:17:52,22.9027144,120.2726503,14.964,-57,223,5,-144,71,-1005,-12.12995815,-46.70948792,-14.9644537,-0.103226118,-1.043825388,-0.086548999,15,240
2020/7/23,15:17:55,22.9027305,120.2726166,15.084,9,-31,9,-28,47,-932,-10.33352757,-50.16973495,-15.084445,0.009951971,-0.930782318,-0.110847071,15,240
2020/7/23,15:17:58,22.9026782,120.2726278,15.209,169,9,191,-38,-112,-1034,-16.15597534,-49.02084732,-15.2094965,-0.033084057,3.0174582,0.105821691,15,240
2020/7/23,15:18:01,22.902613,120.2726343,15.215,-63,-51,61,-63,-30,-980,-23.41377068,-48.35052872,-15.21523476,-0.024108,2.915876627,0.061782666,15,240
2020/7/23,15:18:04,22.9025308,120.272649,15.021,72,52,53,-33,-146,-1013,-32.56605148,-46.8424263,-15.02129555,-0.041017693,2.891610146,0.080151603,15,240
2020/7/23,15:18:07,22.9024524,120.2726644,14.999,39,-37,-7,51,-57,-959,-41.29050446,-45.27094269,-14.99975014,-0.032882296,2.952585936,0.098524295,15,240
2020/7/23,15:18:10,22.9023714,120.2726778,15.124,-40,19,-132,-92,-9,-988,-50.30667496,-43.89416122,-15.12450314,-0.081233442,2.951634407,0.075532287,15,240
2020/7/23,15:29:34,22.9028013,120.2731358,14.974,21,-15,-4,-72,-80,-985,-1.326263428,-1.189222097,-14.97404766,-0.156090751,-2.458243847,0.050735369,15,240
2020/7/23,15:29:37,22.902752,120.2730831,15.407,11,63,-3,-79,-10,-983,-6.812837601,-6.597250938,-15.40767956,-0.095260128,-2.43210578,0.008249226,15,240
2020/7/23,15:29:40,22.9026982,120.2730311,15.321,-193,-43,-66,-91,-12,-1034,-12.81259823,-11.93601513,-15.32196426,-0.072159044,-2.366377354,0.025489647,15,240
2020/7/23,15:29:43,22.9026408,120.2729681,15.228,45,33,0,11,-32,-943,-19.19667435,-18.39305496,-15.22876835,-0.085618198,-2.435835838,-0.010981655,15,240
2020/7/23,15:29:46,22.9025828,120.2729111,15.045,-68,96,10,-93,21,-980,-25.65167236,-24.23770142,-15.04597282,0.019068375,-2.361531734,0.000438448,15,240
2020/7/23,15:29:49,22.9025661,120.272897,15.095,-19,49,-1105,-20,-25,-1045,-27.51435089,-25.67843246,-15.09518147,0.064958341,-2.260738373,-0.025789468,15,240
2020/7/23,15:29:52,22.9025755,120.2729561,14.947,35,95,112,6,-2,-1029,-26.46215057,-19.61790276,-14.94716167,-0.00547571,1.271947026,-0.023168363,15,240
2020/7/23,15:29:55,22.9025918,120.2730357,15.126,57,-4,-22,29,9,-978,-24.653862,-11.45467377,-15.12693596,0.01013298,1.342511296,-0.009856603,15,240
2020/7/23,15:29:58,22.9026065,120.2731158,15.192,85,241,38,24,-53,-974,-23.18959427,-3.957642555,-15.17836571,0.047071818,1.387994647,-0.004497458,15,240
2020/7/23,15:30:01,22.9026111,120.2731488,15.258,79,-126,1082,-29,-49,-1063,-22.50757217,0.143681049,-15.25800514,0.170683637,1.723979354,0.048295416,15,240
2020/7/23,15:30:04,22.902577,120.2731099,15.287,13,72,10,-106,-21,-1033,-26.29523849,-3.853919983,-15.287076,-0.124126785,-2.492775679,0.038028441,15,240
2020/7/23,15:30:07,22.9025177,120.2730557,15.04,16,2,-21,-71,-60,-976,-32.89759827,-9.406488419,-15.04077244,-0.104421079,-2.387157917,0.055717692,15,240
2020/7/23,15:30:10,22.9024611,120.272998,15.129,-128,-44,-40,-169,-8,-986,-39.20517731,-15.32165813,-15.12979889,-0.108866356,-2.341813564,0.020909891,15,240
2020/7/23,15:30:13,22.9024056,120.2729433,15.157,185,280,154,-120,-60,-1031,-45.37370682,-20.9315033,-15.15726757,-0.037239354,-2.335495472,0.081065923,15,240
2020/7/23,15:30:16,22.9024046,120.272881,15.046,-26,83,58,-69,0,-1021,-45.48594666,-27.32136345,-15.04697895,-0.11935176,-1.115089178,-0.03031175,15,240
2020/7/23,15:30:19,22.9024389,120.2728165,15.164,46,40,19,-103,-3,-1024,-41.67469406,-33.93386459,-15.1646719,-0.104591772,-1.007416725,-0.05553785,15,240
2020/7/23,15:30:22,22.9024777,120.2727483,15.17,4,-24,50,-146,85,-994,-37.34915161,-40.93461609,-15.17046642,-0.126701936,-0.962866783,-0.032161988,15,240
2020/7/23,15:30:25,22.9025242,120.2726787,15.101,42,-125,461,-163,164,-982,-32.17155838,-48.07038879,-15.10124016,-0.092117921,-0.65031594,0.02653997,15,240
2020/7/23,15:30:28,22.9025945,120.2726467,14.92,159,-29,-4,-65,48,-970,-24.35631943,-51.3487854,-14.92036629,-0.093822651,-0.253284037,-0.041158237,15,240
2020/7/23,15:30:31,22.9026697,120.2726285,15.315,144,-94,38,-22,35,-946,-15.98276615,-53.20986938,-15.31549835,-0.067649774,-0.178864568,-0.037146792,15,240
2020/7/23,15:30:34,22.9027248,120.2726334,14.92,14,70,456,-13,8,-1042,-9.846066475,-52.70846558,-14.92003822,-0.094790384,1.119848251,0.072569266,15,240
2020/7/23,15:30:37,22.9027371,120.272702,14.938,0,-118,49,-16,72,-983,-8.481641769,-45.6816864,-14.93852997,-0.040014476,1.331500649,-0.052593254,15,240
