date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/22,16:43:49,22.9027117,120.2727837,19.891,51,-78,64,39,-8,-936,-11.30951309,-35.64060211,-19.89165497,0.011688249,2.894371748,0.047100142,24,300
2020/6/22,16:43:52,22.9026632,120.272792,20.056,-36,27,34,45,-74,-977,-16.70654488,-34.79080963,-20.0562973,-0.0225081,3.020449162,0.056300141,24,300
2020/6/22,16:43:55,22.9026068,120.2727972,20.196,-36,1,41,11,-19,-983,-22.98480988,-34.25895691,-20.19645691,0.02157557,2.944884777,0.020838674,24,300
2020/6/22,16:43:58,22.9025622,120.272803,19.957,93,-145,54,-48,16,-1001,-27.95031166,-33.66269684,-19.95722389,-0.063378185,2.885422945,0.0113007,24,300
2020/6/22,16:44:01,22.9025138,120.2728081,20.046,-315,-178,-437,11,104,-1043,-33.33579636,-33.14016724,-20.04605103,0.110836998,2.649178982,-0.045198336,24,300
2020/6/22,16:44:04,22.9025225,120.2728251,20.178,-87,-100,130,-75,24,-987,-32.36149597,-31.38866615,-20.17896271,-0.154596716,0.619420826,-0.03489352,24,300
2020/6/22,16:44:07,22.9025615,120.2728631,20.019,154,-166,-176,-41,56,-1121,-28.01904488,-27.49489021,-20.01987076,-0.057759374,0.735240996,-0.016689476,24,300
2020/6/22,16:44:10,22.9026016,120.2729029,19.936,-58,0,-35,-12,82,-991,-23.55879784,-23.41613197,-19.93613052,-0.039134774,0.824893534,-0.009558509,24,300
2020/6/22,16:44:13,22.9026367,120.2729435,19.833,-18,120,35,34,16,-977,-19.65828514,-19.24915123,-19.83345604,0.003510373,0.713150322,-0.05172902,24,300
2020/6/22,16:44:16,22.9026707,120.2729791,20.182,-172,177,-22,-39,10,-1032,-15.87238121,-15.60435295,-20.1822052,-0.043798503,0.742410064,-0.051943354,24,300
2020/6/22,16:44:19,22.9027044,120.2730157,20.072,-52,101,-101,-54,114,-999,-12.1173954,-11.84623528,-20.07294655,-0.048098337,0.731751502,-0.129120156,24,300
2020/6/22,16:44:22,22.9027444,120.2730584,19.315,-393,-122,29,-30,138,-904,-7.662416935,-7.47088623,-19.31585693,-0.029674426,0.733385026,-0.147636876,24,300
2020/6/22,16:44:25,22.9027827,120.2731004,19.501,104,11,-49,-4,58,-980,-3.686064243,-3.486139297,-19.47721863,-0.036134414,0.677873492,-0.145766959,24,300
2020/6/22,16:44:28,22.9028044,120.2731158,18.48,109,85,15,-24,129,-921,-0.980932713,-1.580411911,-18.48040009,-0.014622821,0.64573288,-0.004505132,24,300
2020/6/22,16:45:43,22.9028136,120.2731224,19.887,-17,-26,-175,-92,3,-979,0.098009586,-0.820192337,-19.88715744,-0.117243513,-1.58098042,0.019039661,24,300
2020/6/22,16:45:46,22.9028109,120.2730702,20.277,-20,92,30,-39,77,-916,-0.205068111,-6.163478851,-20.27748489,-0.046633907,-1.676702976,0.022622954,24,300
2020/6/22,16:45:49,22.9028036,120.273013,20.068,49,85,82,-119,-51,-972,-1.01824522,-12.03682137,-20.06853485,-0.119852521,-1.5886271,0.049753513,24,300
2020/6/22,16:45:52,22.9027992,120.2729487,19.853,-10,-3,54,-51,-12,-977,-1.505295277,-18.63008308,-19.85344887,-0.080411807,-1.655249238,0.036045697,24,300
2020/6/22,16:45:55,22.9027958,120.2728973,20.045,-170,94,-344,-124,-41,-1014,-1.887320995,-23.8946743,-20.04563141,0.008561401,-1.761035204,-0.024818171,24,300
2020/6/22,16:45:58,22.9027573,120.2728997,19.8,88,-12,-69,46,-63,-1005,-6.173817158,-23.65624046,-19.80017662,0.038766887,2.45417428,-0.015383543,24,300
