date,time,lat,lon,alt,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/12,12:02:50,22.9027872,120.273174,20.098,-9.511094093,-0.887584686,-20.09813309,-0.050506528,0.072563171,-0.032474931,10,343
2020/6/12,12:02:52,22.9028208,120.2731786,21.298,-5.77524662,-0.414693832,-21.2988987,0.011898203,0.061724022,-0.031920146,10,343
2020/6/12,12:02:55,22.9028498,120.2731832,22.556,-2.547592402,0.057685852,-22.55684853,-0.06035541,0.079326689,-0.055851061,10,343
2020/6/12,12:02:57,22.9028745,120.2731846,22.633,0.202828169,0.200181961,-22.63301849,0.041174486,0.051773105,-0.018335,10,343
2020/6/12,12:03:00,22.9028735,120.2731831,22.63,0.08632493,0.04867363,-22.63009262,-0.006520291,0.034493014,-0.006799688,10,343
2020/6/12,12:05:31,22.9028703,120.2731823,18.904,0.147814274,0.097795486,-18.90474319,-0.074148498,-1.565380573,-0.04538044,10,343
2020/6/12,12:05:34,22.9028552,120.2731611,20.095,-1.529013634,-2.074537277,-20.09569931,-0.108113594,-2.306223154,-0.010585749,10,343
2020/6/12,12:05:36,22.902825,120.2731211,20.198,-4.887084007,-6.182300568,-20.19855881,-0.080033839,-2.34586072,-0.00789008,10,343
2020/6/12,12:05:39,22.9027935,120.2730804,20.164,-8.428361893,-10.38158989,-20.16487885,-0.057606682,-2.294836283,-0.014168297,10,343
2020/6/12,12:05:41,22.9027634,120.2730433,20.092,-11.74535751,-14.161129,-20.09222794,-0.065738171,-2.216190338,0.007910485,10,343
2020/6/12,12:05:44,22.9027348,120.2730031,20.008,-14.93808079,-18.27573204,-20.00800323,-0.06859722,-2.265358448,-0.038158186,10,343
2020/6/12,12:05:46,22.9027062,120.2729657,20.203,-18.11983871,-22.11508751,-20.20358276,-0.069829673,-2.284096479,-0.034704387,10,343
2020/6/12,12:05:49,22.902679,120.2729269,20.155,-21.14093018,-26.09263039,-20.15596962,0.03372914,-1.905773759,0.072853617,10,343
2020/6/12,12:05:51,22.9026972,120.2728963,19.883,-19.12280273,-29.23460579,-19.8838768,-0.045419,-0.816721439,-0.002471289,10,343
2020/6/12,12:05:54,22.9027265,120.2728621,20.043,-15.8579855,-32.73580933,-20.0432148,-0.041172907,-0.862179399,-0.018114105,10,343
2020/6/12,12:05:56,22.9027568,120.2728257,20.144,-12.48219585,-36.47138977,-20.1448288,-0.037146918,-0.864319086,-0.019200686,10,343
2020/6/12,12:05:59,22.9027865,120.2727885,20.2,-9.177248001,-40.28299713,-20.20028496,-0.047657665,-0.81200242,-0.016499393,10,343
2020/6/12,12:06:01,22.9028173,120.2727542,19.946,-5.747366905,-43.80109406,-19.94696999,-0.050225366,-0.877921581,-0.025150537,10,343
2020/6/12,12:06:04,22.9028492,120.272717,20.093,-2.19453001,-47.61593628,-20.09309387,-0.038966991,-0.876294494,-0.022838686,10,343
2020/6/12,12:06:06,22.9028785,120.2726801,20.085,1.058307648,-51.39833069,-20.0858078,-0.072435938,-0.837483048,0.006464446,10,343
2020/6/12,12:06:09,22.9029082,120.2726466,20.209,4.376888752,-54.83376312,-20.2091713,-0.059939064,-0.909986258,-0.031537838,10,343
2020/6/12,12:06:11,22.9029219,120.2726273,20.011,5.905425072,-56.81289673,-20.01143456,-0.090282165,-2.18793273,-0.131927237,10,343
2020/6/12,12:06:14,22.9028845,120.2726278,20.047,1.732656956,-56.76499939,-20.0473175,-0.054641269,2.976049185,-0.010106702,10,343
2020/6/12,12:06:17,22.9028418,120.272634,20.023,-3.025173664,-56.12854004,-20.02350044,-0.068549156,3.007118464,0.042864874,10,343
2020/6/12,12:06:19,22.9027985,120.2726385,20.051,-7.847207069,-55.6622467,-20.05100441,-0.077989116,3.055296421,0.009371215,10,343
2020/6/12,12:06:22,22.9027488,120.2726423,20.204,-13.37597752,-55.27281952,-20.20464516,-0.06958022,3.00894165,-0.023049075,10,343
2020/6/12,12:06:24,22.9027011,120.2726485,20.415,-18.68234634,-54.64305115,-20.41573334,-0.089028046,3.056086063,-0.006999246,10,343
2020/6/12,12:06:27,22.902651,120.272652,20.16,-24.25835419,-54.27957153,-20.16041946,-0.085489437,2.986234188,-0.018218234,10,343
2020/6/12,12:06:29,22.902599,120.2726566,19.886,-30.04788589,-53.80696869,-19.88677406,-0.04240527,2.947259903,-0.017849252,10,343
2020/6/12,12:06:32,22.9025521,120.272662,19.94,-35.27445984,-53.25511932,-19.94099808,-0.073398851,2.965199232,-0.024773754,10,343
2020/6/12,12:06:34,22.9025003,120.2726674,19.927,-41.03414154,-52.69948578,-19.92756081,-0.0512507,2.970339298,-0.001090757,10,343
2020/6/12,12:06:37,22.9024484,120.272673,19.985,-46.81038284,-52.13063812,-19.98543167,-0.066066481,2.997777462,-0.009799494,10,343
2020/6/12,12:06:39,22.9023987,120.2726778,20.009,-52.34930038,-51.63540649,-20.00910759,-0.053268213,2.996831179,-0.013453902,10,343
2020/6/12,12:06:42,22.9023495,120.2726819,20.088,-57.82318115,-51.21366882,-20.08873749,-0.055780657,2.928070784,-0.026046257,10,343
2020/6/12,12:06:44,22.9023011,120.2726896,20.178,-63.20810318,-50.42554474,-20.17853928,-0.065870091,3.063599348,0.017513175,10,343
2020/6/12,12:06:47,22.9022546,120.2726931,20.172,-68.3917923,-50.07010651,-20.17273331,-0.08303836,3.023826599,0.023427334,10,343
2020/6/12,12:06:49,22.9022036,120.2726977,20.045,-74.06188202,-49.59825897,-20.04561996,-0.07390181,2.967357159,0.031773582,10,343
2020/6/12,12:06:52,22.9021518,120.272702,19.82,-79.83504486,-49.15675354,-19.82062531,-0.046730399,2.912350893,0.016736809,10,343
2020/6/12,12:06:54,22.9021025,120.2727082,19.936,-85.31880188,-48.51974487,-19.93630028,-0.065530963,2.966229916,0.028882645,10,343
2020/6/12,12:06:57,22.9020583,120.2727148,20.028,-90.23519897,-47.83755493,-20.02884293,-0.024265096,2.233155727,-0.123444058,10,343
2020/6/12,12:06:59,22.9020536,120.2727582,20.051,-90.76914215,-43.3961792,-20.05115318,-0.031836443,1.209687948,-0.00442938,10,343
2020/6/12,12:07:02,22.9020595,120.2728054,20.08,-90.11195374,-38.55134583,-20.08007813,-0.023948494,1.282026052,0.008542969,10,343
2020/6/12,12:07:04,22.9020651,120.2728481,20.113,-89.4863739,-34.17388153,-20.11340714,-0.019351257,1.373816252,0.02665545,10,343
2020/6/12,12:07:07,22.9020676,120.2728953,20.125,-89.20645905,-29.331007,-20.12553406,-0.021980613,1.315115452,-0.015670814,10,343
2020/6/12,12:07:09,22.9020727,120.2729492,20.074,-88.63562775,-23.80277443,-20.07462311,-0.020700969,1.314349651,0.004893671,10,343
2020/6/12,12:07:12,22.9020767,120.2730001,20.073,-88.1973114,-18.58851051,-20.07366753,-0.012621978,1.23529911,-0.018797208,10,343
2020/6/12,12:07:14,22.9020826,120.2730472,20.021,-87.53765106,-13.75563622,-20.0214653,-0.016496383,1.29161787,-0.017184824,10,343
2020/6/12,12:07:17,22.9020884,120.273102,20.006,-86.89273834,-8.135461807,-20.00683975,-0.018624699,1.283160925,-0.004482174,10,343
2020/6/12,12:07:19,22.9020927,120.273152,20.015,-86.41026306,-3.013660431,-20.01526642,-0.02825962,1.252160072,-0.00876172,10,343
2020/6/12,12:07:22,22.9020985,120.2732023,19.967,-85.76802063,2.145674706,-19.96751404,-0.025750574,1.270186901,-0.014655893,10,343
2020/6/12,12:07:24,22.902104,120.2732397,20.763,-85.15317535,5.988244057,-20.76397324,0.093824148,1.268366337,-0.005034598,10,343
2020/6/12,12:07:27,22.902104,120.2732414,25.449,-85.1526413,6.157179832,-25.44971848,0.026580017,1.272780657,0.003558754,10,343
2020/6/12,12:07:29,22.9021039,120.2732417,29.488,-85.16835022,6.18791008,-29.48820496,0.009226928,1.287909985,-0.126587972,10,343
2020/6/12,12:07:32,22.9021423,120.2732427,30.064,-80.89304352,6.291004181,-30.06402779,0.03084876,1.265312672,-0.159466863,10,343
2020/6/12,12:07:34,22.9022212,120.2732383,30.223,-72.1035614,5.841239929,-30.22362709,0.034867417,1.227223516,-0.137110591,10,343
2020/6/12,12:07:37,22.9023286,120.2732264,30.209,-60.15021133,4.617660522,-30.20960426,0.019737661,1.2432127,-0.115663372,10,343
2020/6/12,12:07:39,22.9024315,120.2732172,30.072,-48.69497299,3.671480179,-30.07243919,0.038371775,1.240342855,-0.12253008,10,343
2020/6/12,12:07:42,22.9025371,120.2732071,30.143,-36.9428978,2.636440277,-30.14363861,0.030540429,1.269179344,-0.098649748,10,343
2020/6/12,12:07:44,22.9026419,120.2732,30.201,-25.27714539,1.913793564,-30.20191383,0.027826134,1.292930603,-0.112385727,10,343
2020/6/12,12:07:47,22.9027496,120.2731931,29.957,-13.28114796,1.205224037,-29.95736313,0.048068501,1.276422977,-0.071326889,10,343
2020/6/12,12:07:49,22.9028358,120.2731842,29.894,-3.691866875,0.287910461,-29.89476967,0.042565573,1.300348639,0.033248823,10,343
2020/6/12,12:07:52,22.9028654,120.2731795,29.73,-0.390589714,-0.185148239,-29.73093605,0.013367346,1.367015243,0.055450991,10,343
