Date,Time,Latitude,Longitude,Altitude (m)
2021-12-12,09:07:35,-25.75992999868072,166.2835389951083,13212.200203240844
2021-12-12,09:07:45,-25.745305997705756,166.30593900195882,13214.299768687226
2021-12-12,09:07:55,-25.73067099748548,166.32836900097652,13209.599766879342
2021-12-12,09:08:05,-25.716007003025744,166.35073899410682,13211.599388050849
2021-12-12,09:08:15,-25.70135700187855,166.37313800260472,13207.599189734086
2021-12-12,09:08:25,-25.68672800319854,166.39553800294738,13201.59971203748
2021-12-12,09:08:35,-25.67209399967211,166.41796899620635,13204.599816748872
2021-12-12,09:08:45,-25.6574359983931,166.44038399625964,13203.499587160535
2021-12-12,09:08:55,-25.64278800214534,166.4627689968607,13200.20069563575
2021-12-12,09:09:05,-25.628084002182693,166.48516800279722,13199.400922092607
2021-12-12,09:09:15,-25.613385995888105,166.50758399868363,13193.599667824805
2021-12-12,09:09:25,-25.598691997443844,166.529952996354,13199.500494669192
2021-12-12,09:09:35,-25.58397900497984,166.55236800212623,13203.799680877471
2021-12-12,09:09:45,-25.569299996788452,166.57475300080168,13202.70031866245
2021-12-12,09:09:55,-25.554603999995997,166.5971679993986,13197.699853291737
2021-12-12,09:10:05,-25.539912997585887,166.61955300012966,13197.700060204605
2021-12-12,09:10:15,-25.52518300232983,166.6419530000606,13197.599290058946
2021-12-12,09:10:25,-25.51039500183085,166.66438300365402,13197.59970013238
2021-12-12,09:10:35,-25.49558399684807,166.68682899983412,13201.299918963572
2021-12-12,09:10:45,-25.48080299973404,166.70924400115894,13206.400664441288
2021-12-12,09:10:55,-25.46600299752687,166.73167399753268,13211.4997494407
2021-12-12,09:11:05,-25.451200004702816,166.75407399804396,13216.200086349618
2021-12-12,09:11:15,-25.436365000138263,166.77648900142856,13220.899979875425
2021-12-12,09:11:25,-25.421586998060448,166.79888900223645,13218.900668657385
2021-12-12,09:11:35,-25.40676899847938,166.8213499979716,13219.200468713416
2021-12-12,09:11:45,-25.39195300197889,166.84381100357572,13217.90000726562
2021-12-12,09:11:55,-25.377133996144195,166.86625700031158,13217.699956954457
2021-12-12,09:12:05,-25.362291002702083,166.88873300192512,13216.20060419757
2021-12-12,09:12:15,-25.3474200034062,166.91119399498973,13213.000123224218
2021-12-12,09:12:25,-25.33252699964344,166.93370099530676,13214.599482635036
2021-12-12,09:12:35,-25.31767499700347,166.95617700383542,13213.699774418024
2021-12-12,09:12:45,-25.302809002227647,166.97865299966924,13216.500478401778
2021-12-12,09:12:55,-25.28790099888389,167.0011139989624,13220.300155053848
2021-12-12,09:13:05,-25.272991004044172,167.02358999981053,13221.000081062317
2021-12-12,09:13:15,-25.25808299787557,167.04608200277926,13222.699650600553
2021-12-12,09:13:25,-25.243176999068005,167.0685420006436,13219.699998184107
2021-12-12,09:13:35,-25.228242997279892,167.0910030003959,13213.59912630822
2021-12-12,09:13:45,-25.21331600480225,167.11346399789522,13208.400432323106
2021-12-12,09:13:55,-25.198406003233742,167.13594099883295,13207.80018852651
2021-12-12,09:14:05,-25.183441000683157,167.15844699717886,13207.40017698798
2021-12-12,09:14:15,-25.168428002759555,167.1809539995477,13213.700124460272
2021-12-12,09:14:25,-25.153454000931404,167.20347600143526,13219.09977937024
2021-12-12,09:14:35,-25.138472003582315,167.2259980035176,13219.599909709768
2021-12-12,09:14:45,-25.12350700320342,167.24853499723463,13216.099946170114
2021-12-12,09:14:55,-25.108515005798004,167.27104200198548,13208.29949311074
2021-12-12,09:15:05,-25.09350199834278,167.29356399784194,13208.099033007396
2021-12-12,09:15:15,-25.078477997755748,167.31604000037757,13213.099113315344
2021-12-12,09:15:25,-25.063443999260187,167.3385309987589,13214.400123750793
2021-12-12,09:15:35,-25.048384003363463,167.36102299580236,13220.400129550137
2021-12-12,09:15:45,-25.033353997951437,167.38349899888132,13226.299668779597
2021-12-12,09:15:55,-25.01833000255028,167.4059749973546,13228.099989225157
2021-12-12,09:16:05,-25.00330400152285,167.4284360037596,13228.200444733722
2021-12-12,09:16:15,-24.988251001969573,167.45089700333608,13235.400947448796
2021-12-12,09:16:25,-24.97320900531061,167.47338899629787,13237.700031501236
2021-12-12,09:16:35,-24.958125996269995,167.4958950014465,13235.900331606155
2021-12-12,09:16:45,-24.943046998052147,167.5184019980195,13239.100101216694
2021-12-12,09:16:55,-24.92797499979033,167.54087800083445,13246.000191859895
2021-12-12,09:17:05,-24.912890997345393,167.563385000877,13246.70009563118
2021-12-12,09:17:15,-24.897759997161543,167.5859069988781,13252.300159526989
2021-12-12,09:17:25,-24.882731999906788,167.60839799800968,13242.20042690355
2021-12-12,09:17:35,-24.867704001527414,167.63081400229578,13239.19984056149
2021-12-12,09:17:45,-24.852624997773617,167.65325899761945,13234.999810030684
2021-12-12,09:17:55,-24.83750900184133,167.67569000271237,13236.800179868937
2021-12-12,09:18:05,-24.822375998620664,167.69815100475827,13242.000097138804
2021-12-12,09:18:15,-24.80727200077361,167.72061200049535,13244.700128875673
2021-12-12,09:18:25,-24.792148997323302,167.74305700175006,13244.29964210745
2021-12-12,09:18:35,-24.777017999465528,167.7654719986589,13239.700103004465
2021-12-12,09:18:45,-24.76193199808278,167.78787200517672,13234.59967854526
2021-12-12,09:18:55,-24.74684100123116,167.81024199788723,13233.70067625772
2021-12-12,09:19:05,-24.731735003206765,167.83262599695175,13233.400668235496
2021-12-12,09:19:15,-24.71663300391627,167.85501099528562,13235.400304745885
2021-12-12,09:19:25,-24.701544003272,167.87736499946325,13235.999645482749
2021-12-12,09:19:35,-24.686490997737295,167.89973399752614,13229.900320684534
2021-12-12,09:19:45,-24.671370998201915,167.92211900242762,13230.098929981696
2021-12-12,09:19:55,-24.656239003747043,167.94451899608376,13230.299775409512
2021-12-12,09:20:05,-24.641133997768016,167.96690399777108,13226.80027271062
2021-12-12,09:20:15,-24.625989998025435,167.9892879971491,13227.6999964742
2021-12-12,09:20:25,-24.610844001859764,168.01167299989515,13225.900656171145
2021-12-12,09:20:35,-24.59566700341488,168.0340579965486,13228.700169056654
2021-12-12,09:20:45,-24.580499996455053,168.0564580044118,13229.700201453636
