Date,Time,Latitude,Longitude,Altitude (m)
2019-01-30,17:44:47,-20.39571359247914,-35.54052656273121,12180.441526113733
2019-01-30,17:44:57,-20.401605656499644,-35.56209880778638,12179.132403445374
2019-01-30,17:45:07,-20.40749205183735,-35.58371044920772,12179.978350455558
2019-01-30,17:45:17,-20.413364290457434,-35.60530432880564,12181.390903382016
2019-01-30,17:45:27,-20.419242946445,-35.62690789714148,12187.41161575299
2019-01-30,17:45:37,-20.425102101908426,-35.64851565937853,12185.747693839709
2019-01-30,17:45:47,-20.43098374386443,-35.6701242984294,12187.26190005672
2019-01-30,17:45:57,-20.436843242270328,-35.69175538686587,12188.869594894995
2019-01-30,17:46:07,-20.44273783198211,-35.71338676235782,12187.671541300777
2019-01-30,17:46:17,-20.44865004300488,-35.73504265193763,12188.881161265082
2019-01-30,17:46:27,-20.454499873707217,-35.75669305108574,12188.75542298528
2019-01-30,17:46:37,-20.46032168655612,-35.778327126272124,12184.804691130028
2019-01-30,17:46:47,-20.466174045766618,-35.80001473979681,12183.638554546347
2019-01-30,17:46:57,-20.472055561990288,-35.82170590401517,12185.483315291933
2019-01-30,17:47:07,-20.47791562620044,-35.84340580328716,12186.69183807296
2019-01-30,17:47:17,-20.483793040127352,-35.865124891707076,12189.877164375956
2019-01-30,17:47:27,-20.489628921108892,-35.886855115279594,12193.187486912862
2019-01-30,17:47:37,-20.495462118579255,-35.90857500250474,12193.650160234634
2019-01-30,17:47:47,-20.50127638637424,-35.93032593266738,12193.90072973745
2019-01-30,17:47:57,-20.50712266978993,-35.95206920406218,12193.773267582712
2019-01-30,17:48:07,-20.513003293821377,-35.97380235908599,12196.016621117506
2019-01-30,17:48:17,-20.518876909102964,-35.995571133929964,12197.068354475989
2019-01-30,17:48:27,-20.524759811333556,-36.01731428587472,12195.501802676512
2019-01-30,17:48:37,-20.53061699796113,-36.03911999735484,12193.400053714402
2019-01-30,17:48:47,-20.536445997624952,-36.060946996652646,12192.09960544761
2019-01-30,17:48:57,-20.54231999870806,-36.08272899859006,12197.098949783483
2019-01-30,17:49:07,-20.548194997018445,-36.10451499657403,12197.0996172512
2019-01-30,17:49:17,-20.5540499976804,-36.12630499842983,12188.09992111288
2019-01-30,17:49:27,-20.559896004489133,-36.14809000161112,12183.90024975967
2019-01-30,17:49:37,-20.56572299969172,-36.16987599804211,12177.500281426124
2019-01-30,17:49:47,-20.571550004122365,-36.19168900060781,12175.599601589143
2019-01-30,17:49:57,-20.577427730496872,-36.21354459866869,12179.906547451044
2019-01-30,17:50:07,-20.583298628307094,-36.23542043914882,12176.823259110464
2019-01-30,17:50:17,-20.58914225521435,-36.257311004174696,12176.303604999235
2019-01-30,17:50:27,-20.59497484275339,-36.27918990187027,12177.537222139736
2019-01-30,17:50:37,-20.60079765108712,-36.3010753185448,12179.071286900164
2019-01-30,17:50:47,-20.6066079736013,-36.3229639828044,12178.938487422907
2019-01-30,17:50:57,-20.612482994755748,-36.344808512147466,12183.7250112883
2019-01-30,17:51:07,-20.618367897763164,-36.366669103282504,12187.25636623039
2019-01-30,17:51:17,-20.62420895815356,-36.38855231783957,12189.494349859224
2019-01-30,17:51:27,-20.63004737897289,-36.41044504341512,12197.04367274219
2019-01-30,17:51:37,-20.635904214633385,-36.43234818118996,12200.85855651324
2019-01-30,17:51:47,-20.641726964278742,-36.45423288965768,12206.25730761837
2019-01-30,17:51:57,-20.64750856661272,-36.476106176674065,12206.490508822146
2019-01-30,17:52:07,-20.653335839493348,-36.49796441733202,12205.788832239388
2019-01-30,17:52:17,-20.65917472275665,-36.51982623121833,12201.42876987093
2019-01-30,17:52:27,-20.664926103827803,-36.54170974516544,12189.861060938068
2019-01-30,17:52:37,-20.670686062155877,-36.56363586332917,12180.93523338778
2019-01-30,17:52:47,-20.67647229461844,-36.58558859773046,12177.176307846545
2019-01-30,17:52:57,-20.682257151275344,-36.60750224659051,12176.12721454594
2019-01-30,17:53:07,-20.688062627785797,-36.62941121456137,12173.391967618129
2019-01-30,17:53:17,-20.693870357381705,-36.65134826651871,12174.969479911391
2019-01-30,17:53:27,-20.699689990057344,-36.67328399793926,12175.873331642792
2019-01-30,17:53:37,-20.705499445267353,-36.69524083768604,12176.469929062936
2019-01-30,17:53:47,-20.71131806792736,-36.71721762599148,12176.387726740892
2019-01-30,17:53:57,-20.71720766176963,-36.73920932589006,12177.214816868058
2019-01-30,17:54:07,-20.72297792063828,-36.761202395961824,12174.816071682728
2019-01-30,17:54:17,-20.728738996879223,-36.78316899969612,12174.09928579535
2019-01-30,17:54:27,-20.73449299538184,-36.805134001591064,12177.099991583264
2019-01-30,17:54:37,-20.74026900370273,-36.827129004935955,12173.500007553026
2019-01-30,17:54:47,-20.746052001068684,-36.84910599847157,12169.900451899504
2019-01-30,17:54:57,-20.751930002691974,-36.87112800297083,12176.400316204874
2019-01-30,17:55:07,-20.757789998152887,-36.893172998190984,12184.200183207173
2019-01-30,17:55:17,-20.76356700153457,-36.9152530018581,12187.90083434712
2019-01-30,17:55:27,-20.769358004574773,-36.93735499730511,12189.299741809256
2019-01-30,17:55:37,-20.77511399693931,-36.9594500030414,12190.900131613016
2019-01-30,17:55:47,-20.780911952670525,-36.98155787087623,12194.591358290088
2019-01-30,17:55:57,-20.786767672770655,-37.00367217939209,12193.87962527835
2019-01-30,17:56:07,-20.79258999234706,-37.025810041187015,12195.655726027777
2019-01-30,17:56:17,-20.798416269093025,-37.04795558110272,12194.637100080516
2019-01-30,17:56:27,-20.80422604819662,-37.070111757203705,12194.171907804386
2019-01-30,17:56:37,-20.81006227460481,-37.0922801137968,12200.28386811788
2019-01-30,17:56:47,-20.815846822230917,-37.114472353825136,12200.957645436052
2019-01-30,17:56:57,-20.82162334154726,-37.13666646953397,12203.422560131155
2019-01-30,17:57:07,-20.827460772186132,-37.15886391371157,12207.538356621635
2019-01-30,17:57:17,-20.83330846332744,-37.181097293765866,12209.916827436204
2019-01-30,17:57:27,-20.839116481896628,-37.20333780702787,12212.356106813306
2019-01-30,17:57:37,-20.844939714309813,-37.22559365596235,12212.227793894192
2019-01-30,17:57:47,-20.850749245255606,-37.24788313315511,12202.87370773322
2019-01-30,17:57:57,-20.856559188011506,-37.27022215462074,12201.53388611868
2019-01-30,17:58:07,-20.862329432944943,-37.29254105059311,12198.787115335796
2019-01-30,17:58:17,-20.86812789897492,-37.31489444562103,12195.76739171208
2019-01-30,17:58:27,-20.87390063565488,-37.33726139685255,12192.687124739285
2019-01-30,17:58:37,-20.879745540697208,-37.35964179100906,12192.821630540644
2019-01-30,17:58:47,-20.88559226363597,-37.38202179568414,12194.61182328666
2019-01-30,17:58:57,-20.891388534170854,-37.40441339396964,12194.773425952168
2019-01-30,17:59:07,-20.89721275028457,-37.42679497422587,12194.8872430499
2019-01-30,17:59:17,-20.90301885620139,-37.449209589757615,12197.898665605804
2019-01-30,17:59:27,-20.90884133256712,-37.47162533386048,12203.390702518902
2019-01-30,17:59:37,-20.914652210762945,-37.49408418374466,12204.179174439912
2019-01-30,17:59:47,-20.920439958180257,-37.516529323818006,12205.125921491388
2019-01-30,17:59:57,-20.92626935266968,-37.53899735585558,12205.274093395516
2019-01-30,18:00:07,-20.932091028745873,-37.561479614847535,12201.19701727481
2019-01-30,18:00:17,-20.93790615333103,-37.58399491404121,12202.792348049968
2019-01-30,18:00:27,-20.9437182007679,-37.60653960869387,12199.114594382396
2019-01-30,18:00:37,-20.94953501012244,-37.62911839064304,12193.934382229269
2019-01-30,18:00:47,-20.955341277428367,-37.65171764151922,12194.98060240786
2019-01-30,18:00:57,-20.961178395834708,-37.67433498729843,12195.558620456728
2019-01-30,18:01:07,-20.967025661829013,-37.69697415624924,12193.345588187934
2019-01-30,18:01:17,-20.972818861497135,-37.71960598298158,12192.745106919929
2019-01-30,18:01:27,-20.978642002655093,-37.74227099721908,12192.000314489009
2019-01-30,18:01:37,-20.984511996356467,-37.76493100087698,12197.500130622648
2019-01-30,18:01:47,-20.990356000810394,-37.78761299401449,12198.500059293585
2019-01-30,18:01:57,-20.99622000153962,-37.8103070022787,12195.300158782862
2019-01-30,18:02:07,-21.00206400220283,-37.83305000314327,12193.800210305491
2019-01-30,18:02:17,-21.00789799819436,-37.85580800529404,12195.200201335365
2019-01-30,18:02:27,-21.01371800417045,-37.878596999100786,12195.999640088525
2019-01-30,18:02:37,-21.019565997479344,-37.90138600023421,12192.700525499878
2019-01-30,18:02:47,-21.025411452220713,-37.92417873147931,12196.78180726392
2019-01-30,18:02:57,-21.03128459294056,-37.946998933699255,12199.90691092026
2019-01-30,18:03:07,-21.03712509370061,-37.96982201772447,12198.85190043591
2019-01-30,18:03:17,-21.04296579070232,-37.99268885057834,12195.323017446275
2019-01-30,18:03:27,-21.048759606571856,-38.015570940202814,12194.66135503129
2019-01-30,18:03:37,-21.05458349391017,-38.03844489534674,12193.653570682742
2019-01-30,18:03:47,-21.06044751944484,-38.06136750704887,12193.481831625746
2019-01-30,18:03:57,-21.066325590136397,-38.08429241986314,12194.789126201718
2019-01-30,18:04:07,-21.07218674653764,-38.107188995105645,12198.318699380672
2019-01-30,18:04:17,-21.07805703228609,-38.13012833347268,12200.614060776508
2019-01-30,18:04:27,-21.08392878063843,-38.15308451895061,12204.544622091726
2019-01-30,18:04:37,-21.089761479614435,-38.176067018217424,12209.630427028313
2019-01-30,18:04:47,-21.09559640806275,-38.19905946003417,12207.199164170255
2019-01-30,18:04:57,-21.10140280905492,-38.22205607505788,12207.8242643976
2019-01-30,18:05:07,-21.107220638014446,-38.24505939214837,12204.998292121712
2019-01-30,18:05:17,-21.11306347112157,-38.268076923179706,12199.376208358792
2019-01-30,18:05:27,-21.11892799185909,-38.29111526011323,12198.787296785287
2019-01-30,18:05:37,-21.124806625301787,-38.31415504270746,12200.841328812588
2019-01-30,18:05:47,-21.130663975401223,-38.33721446575091,12201.627878425095
2019-01-30,18:05:57,-21.1365673391318,-38.3602403292122,12200.535196817247
2019-01-30,18:06:07,-21.142405226494123,-38.38333160418308,12203.037777154235
2019-01-30,18:06:17,-21.148224726891836,-38.40641310325052,12206.282379713382
2019-01-30,18:06:27,-21.154022591440267,-38.429470052441616,12210.619508379908
2019-01-30,18:06:37,-21.15985230468362,-38.45253289862625,12208.135422893429
2019-01-30,18:06:47,-21.165657524485816,-38.47561027380557,12201.780361091238
2019-01-30,18:06:57,-21.171428439164533,-38.49864577142624,12198.106054022972
2019-01-30,18:07:07,-21.177212844051553,-38.521699880896946,12199.833479575776
2019-01-30,18:07:17,-21.182986770375997,-38.54475275973785,12200.029832410524
2019-01-30,18:07:27,-21.188790366327105,-38.567804627701605,12197.1822005475
2019-01-30,18:07:37,-21.19464482128111,-38.590875651065225,12195.65729503458
2019-01-30,18:07:47,-21.20046300177347,-38.61394398486604,12197.420583271283
2019-01-30,18:07:57,-21.206253245767204,-38.63703666392586,12201.311567183386
2019-01-30,18:08:07,-21.21204426179627,-38.660082661119134,12203.710232782329
2019-01-30,18:08:17,-21.2178520004306,-38.68311700364738,12208.400510879232
2019-01-30,18:08:27,-21.22365800289881,-38.70617299768645,12206.09924744442
2019-01-30,18:08:37,-21.229440996049096,-38.72922500010189,12201.599511872048
2019-01-30,18:08:47,-21.23521000169657,-38.75227700001192,12201.700038114566
