Date,Time,Latitude,Longitude,Altitude (m)
2019-01-31,21:21:28,13.44044700256101,-89.05826600390834,32.29964033141732
2019-01-31,21:21:33,13.43904700030204,-89.06206499571284,49.4003139520064
2019-01-31,21:21:38,13.437650666134042,-89.06580866261359,112.4335934544603
2019-01-31,21:21:43,13.436254331966042,-89.06955232951432,175.4668729569142
2019-01-31,21:21:48,13.434857997798044,-89.07329599641507,238.5001524593681
2019-01-31,21:21:53,13.43346999979342,-89.07701100214359,305.4000799562782
2019-01-31,21:21:58,13.432062999051912,-89.08071100114714,370.10004465002567
2019-01-31,21:22:03,13.430671997266227,-89.08438900254573,437.100015912205
2019-01-31,21:22:08,13.429288002842291,-89.08806599662584,504.49999269191176
2019-01-31,21:22:13,13.428006998709792,-89.09175099961446,578.3000635262579
2019-01-31,21:22:18,13.42662700283686,-89.09555099649172,627.8002099944279
2019-01-31,21:22:23,13.42524199974873,-89.09950999675723,666.3002985306084
2019-01-31,21:22:28,13.424246307383655,-89.10464461252593,703.931077963601
2019-01-31,21:22:33,13.42325061501858,-89.10977922829461,741.5618573965935
2019-01-31,21:22:38,13.422254922653504,-89.11491384406331,779.192636829586
2019-01-31,21:22:43,13.42125923028843,-89.12004845983199,816.8234162625786
2019-01-31,21:22:48,13.420263537923354,-89.12518307560069,854.4541956955711
2019-01-31,21:22:53,13.419267845558279,-89.13031769136938,892.0849751285635
2019-01-31,21:22:58,13.418272153193202,-89.13545230713807,929.7157545615561
2019-01-31,21:23:03,13.417276460828127,-89.14058692290676,967.3465339945486
2019-01-31,21:23:08,13.416280768463052,-89.14572153867546,1004.9773134275412
2019-01-31,21:23:13,13.415285076097977,-89.15085615444414,1042.6080928605338
2019-01-31,21:23:18,13.414289383732902,-89.15599077021284,1080.2388722935261
2019-01-31,21:23:23,13.413293691367826,-89.16112538598152,1117.8696517265187
2019-01-31,21:23:28,13.412297999002751,-89.16626000175022,1155.5004311595112
2019-01-31,21:23:33,13.412832998366069,-89.17255399697444,1184.4001376777887
2019-01-31,21:23:38,13.414110001347783,-89.17880199780866,1221.7997127668932
2019-01-31,21:23:43,13.415577001714976,-89.18516499594031,1278.2000954607502
2019-01-31,21:23:48,13.417492003613232,-89.19153600453303,1357.4001747621223
2019-01-31,21:23:53,13.419920002115722,-89.19774600272676,1442.2001141859218
2019-01-31,21:23:58,13.422544997247352,-89.20379599999822,1519.19953908585
2019-01-31,21:24:03,13.425564998028028,-89.20967900161709,1601.3998836772516
2019-01-31,21:24:08,13.431171849968347,-89.21488492755303,1661.801740705191
2019-01-31,21:24:13,13.436778701908668,-89.22009085348897,1722.20359773313
2019-01-31,21:24:18,13.442385553848988,-89.22529677942491,1782.6054547610693
2019-01-31,21:24:23,13.447992405789307,-89.23050270536085,1843.0073117890086
2019-01-31,21:24:28,13.453599257729627,-89.23570863129679,1903.4091688169476
2019-01-31,21:24:33,13.459206109669948,-89.24091455723273,1963.811025844887
2019-01-31,21:24:38,13.464812961610267,-89.24612048316867,2024.212882872826
2019-01-31,21:24:43,13.470419813550587,-89.2513264091046,2084.6147399007655
2019-01-31,21:24:48,13.476026665490906,-89.25653233504056,2145.0165969287045
2019-01-31,21:24:53,13.481633517431227,-89.2617382609765,2205.4184539566436
2019-01-31,21:24:58,13.487240369371547,-89.26694418691244,2265.8203109845826
2019-01-31,21:25:03,13.492847221311866,-89.27215011284838,2326.222168012522
2019-01-31,21:25:08,13.498454073252185,-89.27735603878432,2386.624025040461
2019-01-31,21:25:13,13.504060925192507,-89.28256196472026,2447.0258820684003
2019-01-31,21:25:18,13.509667777132826,-89.2877678906562,2507.42773909634
2019-01-31,21:25:23,13.515274629073145,-89.29297381659214,2567.829596124279
2019-01-31,21:25:28,13.520881481013465,-89.29817974252808,2628.231453152218
2019-01-31,21:25:33,13.526488332953786,-89.30338566846402,2688.6333101801574
2019-01-31,21:25:38,13.532095184894105,-89.30859159439996,2749.0351672080965
2019-01-31,21:25:43,13.537702036834425,-89.3137975203359,2809.4370242360355
2019-01-31,21:25:48,13.543308888774744,-89.31900344627184,2869.838881263975
2019-01-31,21:25:53,13.548915740715065,-89.32420937220778,2930.240738291914
2019-01-31,21:25:58,13.554522592655385,-89.32941529814372,2990.642595319853
2019-01-31,21:26:03,13.560129444595704,-89.33462122407965,3051.0444523477927
2019-01-31,21:26:08,13.565736296536024,-89.3398271500156,3111.4463093757317
2019-01-31,21:26:13,13.571343148476345,-89.34503307595153,3171.848166403671
2019-01-31,21:26:18,13.576950000416664,-89.35023900188747,3232.2500234316103
2019-01-31,21:26:23,13.582556852356984,-89.35544492782343,3292.6518804595494
2019-01-31,21:26:28,13.588163704297305,-89.36065085375937,3353.0537374874884
2019-01-31,21:26:33,13.593770556237624,-89.3658567796953,3413.455594515428
2019-01-31,21:26:38,13.599377408177943,-89.37106270563125,3473.857451543367
2019-01-31,21:26:43,13.604984260118263,-89.37626863156719,3534.259308571306
2019-01-31,21:26:48,13.610591112058584,-89.38147455750313,3594.6611655992456
2019-01-31,21:26:53,13.616197963998903,-89.38668048343906,3655.0630226271846
2019-01-31,21:26:58,13.621804815939223,-89.391886409375,3715.4648796551237
2019-01-31,21:27:03,13.627411667879542,-89.39709233531094,3775.866736683063
2019-01-31,21:27:08,13.633018519819863,-89.40229826124688,3836.2685937110023
2019-01-31,21:27:13,13.638625371760183,-89.40750418718282,3896.6704507389413
2019-01-31,21:27:18,13.644232223700502,-89.41271011311876,3957.072307766881
2019-01-31,21:27:23,13.649839075640822,-89.4179160390547,4017.47416479482
