Date,Time,Latitude,Longitude,Altitude (m)
2019-01-23,09:32:16,17.555132343419164,-152.5290559202925,9876.713361284817
2019-01-23,09:32:26,17.537239632777457,-152.54716731493914,9877.447550973366
2019-01-23,09:32:36,17.519346922135753,-152.56527870958578,9878.181740661912
2019-01-23,09:32:46,17.501454211494046,-152.58339010423242,9878.915930350458
2019-01-23,09:32:56,17.48356150085234,-152.60150149887903,9879.650120039005
2019-01-23,09:33:06,17.465668790210636,-152.61961289352567,9880.384309727551
2019-01-23,09:33:16,17.44777607956893,-152.6377242881723,9881.118499416098
2019-01-23,09:33:26,17.429883368927225,-152.65583568281895,9881.852689104644
2019-01-23,09:33:36,17.411990658285518,-152.67394707746558,9882.586878793192
2019-01-23,09:33:46,17.394097947643814,-152.69205847211222,9883.321068481739
2019-01-23,09:33:56,17.376205237002107,-152.71016986675883,9884.055258170285
2019-01-23,09:34:06,17.358312526360404,-152.72828126140547,9884.789447858831
2019-01-23,09:34:16,17.340419815718697,-152.7463926560521,9885.523637547378
2019-01-23,09:34:26,17.322527105076993,-152.76450405069875,9886.257827235924
2019-01-23,09:34:36,17.304634394435286,-152.78261544534539,9886.992016924472
2019-01-23,09:34:46,17.28674168379358,-152.800726839992,9887.726206613019
2019-01-23,09:34:56,17.268848973151876,-152.81883823463863,9888.460396301565
2019-01-23,09:35:06,17.25095626251017,-152.83694962928527,9889.194585990112
2019-01-23,09:35:16,17.233063551868465,-152.8550610239319,9889.928775678658
2019-01-23,09:35:26,17.215170841226758,-152.87317241857855,9890.662965367204
2019-01-23,09:35:36,17.197278130585055,-152.8912838132252,9891.397155055753
2019-01-23,09:35:46,17.179385419943348,-152.9093952078718,9892.131344744299
2019-01-23,09:35:56,17.161492709301644,-152.92750660251843,9892.865534432845
2019-01-23,09:36:06,17.143599998659937,-152.94561799716507,9893.599724121392
2019-01-23,09:36:16,17.12581299741358,-152.96354700279437,9894.49941914063
2019-01-23,09:36:26,17.108029996878173,-152.98144499728508,9895.49985386338
2019-01-23,09:36:36,17.09023499751519,-152.99932899960586,9897.699846861884
2019-01-23,09:36:46,17.07255242947697,-153.01701115874522,9898.463470451681
2019-01-23,09:36:56,17.054869861438753,-153.0346933178846,9899.22709404148
2019-01-23,09:37:06,17.037187293400535,-153.05237547702396,9899.990717631277
2019-01-23,09:37:16,17.01950472536232,-153.0700576361633,9900.754341221076
2019-01-23,09:37:26,17.001822157324103,-153.0877397953027,9901.517964810873
2019-01-23,09:37:36,16.984139589285885,-153.10542195444205,9902.281588400672
2019-01-23,09:37:46,16.966457021247667,-153.1231041135814,9903.04521199047
2019-01-23,09:37:56,16.94877445320945,-153.1407862727208,9903.808835580268
2019-01-23,09:38:06,16.93109188517123,-153.15846843186014,9904.572459170065
2019-01-23,09:38:16,16.913409317133013,-153.1761505909995,9905.336082759864
2019-01-23,09:38:26,16.8957267490948,-153.19383275013888,9906.099706349662
2019-01-23,09:38:36,16.87804418105658,-153.21151490927824,9906.863329939459
2019-01-23,09:38:46,16.860361613018362,-153.2291970684176,9907.626953529258
2019-01-23,09:38:56,16.842679044980144,-153.24687922755697,9908.390577119055
2019-01-23,09:39:06,16.824996476941926,-153.26456138669633,9909.154200708854
2019-01-23,09:39:16,16.80731390890371,-153.28224354583568,9909.91782429865
2019-01-23,09:39:26,16.78963134086549,-153.29992570497507,9910.68144788845
2019-01-23,09:39:36,16.771948772827272,-153.31760786411442,9911.445071478247
2019-01-23,09:39:46,16.754266204789058,-153.33529002325378,9912.208695068046
2019-01-23,09:39:56,16.73658363675084,-153.35297218239316,9912.972318657843
2019-01-23,09:40:06,16.718901068712622,-153.37065434153251,9913.735942247642
2019-01-23,09:40:16,16.701218500674404,-153.38833650067187,9914.49956583744
2019-01-23,09:40:26,16.683535932636186,-153.40601865981125,9915.263189427236
2019-01-23,09:40:36,16.665853364597968,-153.4237008189506,9916.026813017035
2019-01-23,09:40:46,16.64817079655975,-153.44138297809,9916.790436606832
2019-01-23,09:40:56,16.630488228521536,-153.45906513722935,9917.554060196631
2019-01-23,09:41:06,16.612805660483318,-153.4767472963687,9918.317683786428
2019-01-23,09:41:16,16.5951230924451,-153.49442945550808,9919.081307376227
2019-01-23,09:41:26,16.57744052440688,-153.51211161464744,9919.844930966025
2019-01-23,09:41:36,16.559757956368664,-153.5297937737868,9920.608554555824
2019-01-23,09:41:46,16.542075388330446,-153.54747593292618,9921.37217814562
