Date,Time,X,Y,Z
2019-01-30,09:33:20,5072083.064,2667518.317,-2802658.685
2019-01-30,09:33:26,5072755.638,2666485.153,-2802628.535
2019-01-30,09:33:31,5073319.808,2665623.445,-2802602.270
2019-01-30,09:33:36,5073882.196,2664760.760,-2802565.946
2019-01-30,09:33:41,5074432.788,2663886.421,-2802526.599
2019-01-30,09:33:46,5074981.244,2663004.377,-2802487.121
2019-01-30,09:33:51,5075530.234,2662114.675,-2802451.035
2019-01-30,09:33:56,5076079.529,2661222.730,-2802422.696
2019-01-30,09:34:01,5076633.251,2660331.044,-2802400.024
2019-01-30,09:34:06,5077194.661,2659441.093,-2802378.474
2019-01-30,09:34:11,5077755.264,2658549.896,-2802354.403
2019-01-30,09:34:16,5078319.051,2657660.104,-2802324.471
2019-01-30,09:34:21,5078886.380,2656771.452,-2802292.359
2019-01-30,09:34:26,5079447.893,2655878.366,-2802261.365
2019-01-30,09:34:31,5080002.545,2654976.807,-2802225.169
2019-01-30,09:34:36,5080560.784,2654072.349,-2802188.242
2019-01-30,09:34:41,5081122.810,2653167.017,-2802151.256
2019-01-30,09:34:46,5081692.353,2652263.994,-2802111.744
2019-01-30,09:34:51,5082273.706,2651369.578,-2802047.672
2019-01-30,09:34:56,5082881.152,2650497.979,-2801921.534
2019-01-30,09:35:02,5083649.726,2649495.819,-2801693.830
2019-01-30,09:35:07,5084308.785,2648694.408,-2801436.161
2019-01-30,09:35:12,5084976.418,2647920.391,-2801133.285
2019-01-30,09:35:17,5085652.285,2647172.566,-2800778.101
2019-01-30,09:35:22,5086332.133,2646452.661,-2800372.353
2019-01-30,09:35:27,5087007.804,2645761.276,-2799900.503
2019-01-30,09:35:32,5087677.723,2645080.559,-2799388.711
2019-01-30,09:35:37,5088347.567,2644446.401,-2798808.905
2019-01-30,09:35:42,5089041.283,2643777.281,-2798238.324
2019-01-30,09:35:47,5089720.752,2643081.252,-2797679.728
2019-01-30,09:35:51,5090275.458,2642526.637,-2797237.340
2019-01-30,09:35:59,5091407.206,2641402.509,-2796385.874
2019-01-30,09:36:03,5091978.895,2640824.010,-2795980.835
2019-01-30,09:36:04,5092121.828,2640677.660,-2795882.038
2019-01-30,09:36:11,5093119.427,2639632.952,-2795204.711
2019-01-30,09:36:16,5093830.081,2638867.096,-2794744.057
2019-01-30,09:36:21,5094536.501,2638084.278,-2794299.925
2019-01-30,09:36:26,5095245.439,2637292.508,-2793870.519
2019-01-30,09:36:31,5095950.747,2636487.592,-2793458.642
2019-01-30,09:36:36,5096654.109,2635670.402,-2793063.373
2019-01-30,09:36:41,5097353.713,2634843.614,-2792686.628
2019-01-30,09:36:46,5098054.285,2634009.447,-2792327.755
2019-01-30,09:36:51,5098758.974,2633173.700,-2791985.846
2019-01-30,09:36:56,5099463.809,2632343.788,-2791643.423
2019-01-30,09:37:01,5100161.456,2631516.828,-2791283.305
2019-01-30,09:37:06,5100858.955,2630694.538,-2790913.389
2019-01-30,09:37:11,5101552.909,2629870.434,-2790535.681
2019-01-30,09:37:16,5102244.931,2629040.953,-2790159.226
2019-01-30,09:37:21,5102936.902,2628206.953,-2789785.034
2019-01-30,09:37:26,5103631.242,2627371.147,-2789413.904
2019-01-30,09:37:32,5104469.453,2626369.724,-2788972.545
2019-01-30,09:37:37,5105170.691,2625537.925,-2788605.259
2019-01-30,09:37:42,5105868.962,2624704.049,-2788237.787
2019-01-30,09:37:47,5106563.923,2623868.261,-2787870.142
2019-01-30,09:37:52,5107255.016,2623025.994,-2787500.321
2019-01-30,09:37:57,5107948.680,2622186.867,-2787128.335
2019-01-30,09:38:02,5108641.859,2621345.365,-2786753.969
2019-01-30,09:38:07,5109335.674,2620500.151,-2786382.351
2019-01-30,09:38:12,5110031.117,2619653.084,-2786011.983
2019-01-30,09:38:17,5110727.345,2618805.646,-2785642.335
2019-01-30,09:38:22,5111423.429,2617950.604,-2785275.467
2019-01-30,09:38:27,5112121.074,2617097.728,-2784908.493
2019-01-30,09:38:32,5112817.749,2616247.073,-2784538.227
2019-01-30,09:38:37,5113512.603,2615392.124,-2784165.689
2019-01-30,09:38:42,5114208.900,2614536.127,-2783795.119
2019-01-30,09:38:47,5114912.067,2613684.556,-2783428.609
2019-01-30,09:38:52,5115615.490,2612836.505,-2783061.971
2019-01-30,09:38:57,5116322.480,2611990.849,-2782699.107
2019-01-30,09:39:03,5117164.010,2610975.557,-2782263.858
2019-01-30,09:39:08,5117865.223,2610132.470,-2781904.681
2019-01-30,09:39:13,5118564.013,2609290.299,-2781544.497
2019-01-30,09:39:18,5119257.282,2608446.002,-2781181.533
2019-01-30,09:39:23,5119944.866,2607600.174,-2780816.222
2019-01-30,09:39:28,5120633.096,2606755.706,-2780449.360
2019-01-30,09:39:33,5121323.605,2605912.864,-2780083.195
2019-01-30,09:39:38,5122014.707,2605072.028,-2779717.943
2019-01-30,09:39:43,5122702.402,2604229.361,-2779352.624
2019-01-30,09:39:48,5123387.908,2603385.262,-2778987.609
2019-01-30,09:39:53,5124072.952,2602540.608,-2778622.114
2019-01-30,09:39:58,5124757.427,2601698.045,-2778255.933
2019-01-30,09:40:03,5125441.183,2600857.498,-2777890.098
2019-01-30,09:40:08,5126125.178,2600017.876,-2777524.781
2019-01-30,09:40:13,5126808.235,2599177.572,-2777159.982
2019-01-30,09:40:18,5127491.720,2598338.739,-2776795.533
2019-01-30,09:40:23,5128170.376,2597499.053,-2776429.754
2019-01-30,09:40:29,5128987.698,2596492.072,-2775990.992
2019-01-30,09:40:34,5129669.393,2595653.718,-2775626.523
2019-01-30,09:40:39,5130347.348,2594814.278,-2775259.171
2019-01-30,09:40:44,5131025.709,2593977.310,-2774891.514
2019-01-30,09:40:49,5131707.257,2593145.908,-2774525.189
2019-01-30,09:40:54,5132389.340,2592316.591,-2774159.145
2019-01-30,09:40:59,5133070.924,2591489.738,-2773792.646
2019-01-30,09:41:04,5133746.914,2590660.977,-2773425.610
2019-01-30,09:41:09,5134419.673,2589831.279,-2773056.683
2019-01-30,09:41:14,5135087.067,2588999.684,-2772683.129
2019-01-30,09:41:19,5135749.089,2588162.032,-2772305.148
2019-01-30,09:41:24,5136405.333,2587318.235,-2771922.422
2019-01-30,09:41:29,5137059.974,2586468.939,-2771534.686
2019-01-30,09:41:34,5137707.496,2585606.649,-2771140.014
2019-01-30,09:41:39,5138352.407,2584737.685,-2770742.112
2019-01-30,09:41:44,5139003.946,2583867.932,-2770344.170
2019-01-30,09:41:49,5139653.517,2582994.301,-2769945.861
2019-01-30,09:41:55,5140435.250,2581942.835,-2769468.785
2019-01-30,09:42:00,5141088.789,2581065.181,-2769073.386
2019-01-30,09:42:05,5141742.992,2580187.669,-2768677.293
2019-01-30,09:42:10,5142398.734,2579310.960,-2768279.426
2019-01-30,09:42:15,5143054.566,2578433.429,-2767880.285
2019-01-30,09:42:20,5143712.254,2577557.534,-2767478.702
2019-01-30,09:42:25,5144370.810,2576680.981,-2767076.093
2019-01-30,09:42:30,5145027.834,2575801.669,-2766673.555
2019-01-30,09:42:35,5145685.097,2574922.508,-2766270.635
2019-01-30,09:42:40,5146342.735,2574043.565,-2765868.393
2019-01-30,09:42:45,5146999.095,2573163.228,-2765465.641
2019-01-30,09:42:50,5147656.720,2572284.003,-2765063.159
2019-01-30,09:42:55,5148313.119,2571403.746,-2764660.885
2019-01-30,09:43:00,5148973.480,2570527.070,-2764258.732
2019-01-30,09:43:05,5149630.331,2569648.111,-2763856.884
2019-01-30,09:43:10,5150286.999,2568769.651,-2763454.422
2019-01-30,09:43:16,5151073.339,2567714.204,-2762973.114
2019-01-30,09:43:22,5151859.541,2566660.591,-2762489.202
2019-01-30,09:43:27,5152511.966,2565780.190,-2762085.068
2019-01-30,09:43:32,5153166.020,2564902.538,-2761681.095
2019-01-30,09:43:37,5153821.805,2564027.575,-2761278.301
2019-01-30,09:43:42,5154477.011,2563151.905,-2760877.665
2019-01-30,09:43:47,5155130.101,2562273.979,-2760477.945
2019-01-30,09:43:52,5155782.037,2561396.183,-2760078.837
2019-01-30,09:43:57,5156432.231,2560518.227,-2759681.010
2019-01-30,09:44:02,5157081.448,2559638.809,-2759282.176
2019-01-30,09:44:07,5157730.664,2558760.657,-2758880.999
2019-01-30,09:44:12,5158377.990,2557881.825,-2758479.327
2019-01-30,09:44:17,5159028.515,2557006.293,-2758077.624
2019-01-30,09:44:22,5159679.291,2556129.684,-2757676.881
2019-01-30,09:44:27,5160328.109,2555251.463,-2757276.400
2019-01-30,09:44:32,5160977.965,2554376.368,-2756876.147
2019-01-30,09:44:37,5161625.868,2553501.124,-2756473.883
2019-01-30,09:44:43,5162406.951,2552456.181,-2755990.517
2019-01-30,09:44:48,5163054.437,2551581.450,-2755588.641
2019-01-30,09:44:53,5163703.705,2550707.967,-2755188.266
2019-01-30,09:44:58,5164353.036,2549835.444,-2754788.711
2019-01-30,09:45:03,5164999.510,2548959.075,-2754388.307
2019-01-30,09:45:08,5165643.445,2548080.927,-2753988.249
2019-01-30,09:45:13,5166287.153,2547202.587,-2753590.612
2019-01-30,09:45:18,5166933.100,2546324.488,-2753194.089
2019-01-30,09:45:23,5167579.799,2545447.913,-2752794.740
2019-01-30,09:45:28,5168228.939,2544573.916,-2752393.518
2019-01-30,09:45:33,5168877.689,2543701.551,-2751990.353
2019-01-30,09:45:38,5169525.558,2542826.879,-2751586.536
2019-01-30,09:45:43,5170173.664,2541952.802,-2751183.783
2019-01-30,09:45:48,5170824.346,2541079.238,-2750783.577
2019-01-30,09:45:53,5171471.752,2540202.750,-2750379.216
2019-01-30,09:45:58,5172115.350,2539325.208,-2749973.210
2019-01-30,09:46:03,5172762.126,2538450.155,-2749569.813
2019-01-30,09:46:08,5173402.624,2537567.013,-2749167.756
2019-01-30,09:46:14,5174175.360,2536513.402,-2748684.612
2019-01-30,09:46:19,5174818.516,2535635.311,-2748278.581
2019-01-30,09:46:24,5175461.678,2534757.480,-2747873.197
2019-01-30,09:46:29,5176107.344,2533880.907,-2747468.884
2019-01-30,09:46:34,5176751.477,2533002.944,-2747065.683
2019-01-30,09:46:39,5177396.271,2532125.671,-2746663.130
2019-01-30,09:46:44,5178042.748,2531249.030,-2746260.056
2019-01-30,09:46:49,5178690.461,2530372.575,-2745856.786
2019-01-30,09:46:54,5179335.660,2529493.244,-2745453.893
2019-01-30,09:46:59,5179980.362,2528615.381,-2745050.329
2019-01-30,09:47:04,5180626.757,2527738.600,-2744647.202
2019-01-30,09:47:09,5181272.970,2526862.208,-2744243.805
2019-01-30,09:47:14,5181920.151,2525985.311,-2743839.952
2019-01-30,09:47:19,5182564.854,2525106.789,-2743435.033
2019-01-30,09:47:24,5183211.551,2524230.389,-2743028.806
2019-01-30,09:47:29,5183858.014,2523354.241,-2742624.841
2019-01-30,09:47:34,5184503.466,2522475.505,-2742220.485
2019-01-30,09:47:40,5185270.834,2521413.488,-2741733.893
2019-01-30,09:47:45,5185909.687,2520531.144,-2741327.013
2019-01-30,09:47:50,5186550.330,2519649.704,-2740920.083
2019-01-30,09:47:55,5187192.011,2518769.360,-2740513.188
2019-01-30,09:48:00,5187832.654,2517888.321,-2740106.534
2019-01-30,09:48:05,5188474.651,2517008.978,-2739699.929
2019-01-30,09:48:10,5189116.281,2516128.818,-2739295.428
2019-01-30,09:48:15,5189756.421,2515244.723,-2738891.036
2019-01-30,09:48:20,5190396.990,2514361.094,-2738486.777
2019-01-30,09:48:25,5191038.053,2513477.624,-2738081.876
2019-01-30,09:48:30,5191681.049,2512596.241,-2737676.739
2019-01-30,09:48:35,5192325.303,2511716.168,-2737270.789
2019-01-30,09:48:40,5192969.662,2510837.407,-2736863.653
2019-01-30,09:48:45,5193613.572,2509957.341,-2736457.132
2019-01-30,09:48:50,5194254.936,2509074.845,-2736051.566
2019-01-30,09:48:55,5194893.975,2508190.923,-2735644.923
2019-01-30,09:49:00,5195536.173,2507308.895,-2735239.389
2019-01-30,09:49:06,5196306.620,2506250.641,-2734749.879
2019-01-30,09:49:11,5196946.794,2505368.130,-2734341.249
2019-01-30,09:49:16,5197586.824,2504485.246,-2733933.437
2019-01-30,09:49:21,5198227.076,2503601.718,-2733527.157
2019-01-30,09:49:26,5198869.129,2502719.760,-2733121.826
2019-01-30,09:49:31,5199510.292,2501837.851,-2732714.619
2019-01-30,09:49:36,5200153.464,2500958.840,-2732304.667
2019-01-30,09:49:41,5200798.208,2500081.843,-2731894.303
2019-01-30,09:49:46,5201441.138,2499201.769,-2731486.184
2019-01-30,09:49:51,5202082.321,2498319.657,-2731077.849
2019-01-30,09:49:56,5202724.968,2497438.948,-2730668.928
2019-01-30,09:50:01,5203363.238,2496553.824,-2730260.878
2019-01-30,09:50:06,5204000.856,2495669.983,-2729852.170
2019-01-30,09:50:11,5204639.425,2494787.413,-2729443.736
2019-01-30,09:50:16,5205279.032,2493903.919,-2729035.775
2019-01-30,09:50:21,5205917.763,2493020.483,-2728627.300
2019-01-30,09:50:27,5206679.455,2491957.138,-2728135.203
2019-01-30,09:50:32,5207315.478,2491072.902,-2727724.751
2019-01-30,09:50:37,5207951.238,2490187.568,-2727315.531
2019-01-30,09:50:42,5208586.603,2489301.073,-2726908.087
2019-01-30,09:50:47,5209221.493,2488413.155,-2726500.244
2019-01-30,09:50:52,5209856.850,2487527.950,-2726092.515
2019-01-30,09:50:57,5210493.670,2486642.024,-2725684.502
2019-01-30,09:51:02,5211131.844,2485757.446,-2725275.229
2019-01-30,09:51:07,5211769.904,2484871.171,-2724866.516
2019-01-30,09:51:12,5212407.589,2483985.306,-2724456.715
2019-01-30,09:51:17,5213044.842,2483097.816,-2724046.614
2019-01-30,09:51:22,5213680.244,2482208.918,-2723636.143
2019-01-30,09:51:27,5214319.406,2481322.512,-2723225.799
2019-01-30,09:51:32,5214957.861,2480436.358,-2722814.440
2019-01-30,09:51:37,5215595.603,2479551.458,-2722403.739
2019-01-30,09:51:42,5216232.992,2478665.083,-2721992.682
2019-01-30,09:51:48,5216996.303,2477601.413,-2721498.892
2019-01-30,09:51:53,5217633.985,2476716.562,-2721087.374
2019-01-30,09:51:58,5218271.272,2475831.220,-2720676.786
2019-01-30,09:52:03,5218907.627,2474945.578,-2720266.816
2019-01-30,09:52:08,5219543.547,2474060.988,-2719853.897
2019-01-30,09:52:13,5220178.200,2473174.937,-2719440.479
2019-01-30,09:52:18,5220813.182,2472287.958,-2719029.810
2019-01-30,09:52:23,5221447.814,2471402.072,-2718618.326
2019-01-30,09:52:28,5222081.918,2470515.633,-2718205.984
2019-01-30,09:52:33,5222717.410,2469630.105,-2717793.410
2019-01-30,09:52:38,5223352.245,2468744.967,-2717381.711
2019-01-30,09:52:43,5223988.212,2467859.057,-2716969.452
2019-01-30,09:52:48,5224624.368,2466973.712,-2716561.902
2019-01-30,09:52:53,5225260.468,2466087.368,-2716152.993
2019-01-30,09:52:58,5225896.671,2465200.324,-2715742.853
2019-01-30,09:53:04,5226657.112,2464135.507,-2715249.083
2019-01-30,09:53:09,5227290.044,2463246.520,-2714836.500
2019-01-30,09:53:14,5227921.948,2462357.415,-2714425.022
2019-01-30,09:53:19,5228553.537,2461467.971,-2714012.085
2019-01-30,09:53:24,5229186.258,2460579.316,-2713599.517
2019-01-30,09:53:29,5229819.487,2459690.819,-2713187.908
2019-01-30,09:53:34,5230451.698,2458801.541,-2712774.941
2019-01-30,09:53:39,5231084.449,2457912.995,-2712363.061
2019-01-30,09:53:44,5231715.246,2457023.005,-2711951.745
2019-01-30,09:53:49,5232347.127,2456134.113,-2711538.507
2019-01-30,09:53:54,5232980.506,2455246.180,-2711125.952
2019-01-30,09:53:59,5233612.270,2454355.179,-2710712.431
2019-01-30,09:54:04,5234244.831,2453465.810,-2710298.690
2019-01-30,09:54:09,5234877.587,2452576.674,-2709884.806
2019-01-30,09:54:14,5235508.642,2451687.776,-2709469.724
2019-01-30,09:54:19,5236142.787,2450800.357,-2709054.144
2019-01-30,09:54:24,5236775.806,2449912.329,-2708638.667
2019-01-30,09:54:30,5237532.103,2448844.588,-2708141.666
2019-01-30,09:54:35,5238163.991,2447955.521,-2707728.897
2019-01-30,09:54:40,5238794.756,2447065.736,-2707316.088
2019-01-30,09:54:45,5239425.311,2446175.886,-2706902.536
2019-01-30,09:54:50,5240056.642,2445286.652,-2706488.550
2019-01-30,09:54:55,5240687.267,2444397.677,-2706073.550
2019-01-30,09:55:00,5241317.622,2443508.273,-2705659.424
2019-01-30,09:55:05,5241946.096,2442618.581,-2705245.390
2019-01-30,09:55:10,5242574.195,2441729.525,-2704830.068
2019-01-30,09:55:15,5243202.723,2440840.145,-2704416.062
2019-01-30,09:55:20,5243832.428,2439951.122,-2704002.723
2019-01-30,09:55:25,5244460.813,2439062.628,-2703587.671
2019-01-30,09:55:30,5245092.536,2438175.051,-2703172.846
2019-01-30,09:55:35,5245722.408,2437286.755,-2702759.390
2019-01-30,09:55:40,5246351.124,2436397.730,-2702347.842
2019-01-30,09:55:45,5246977.561,2435506.789,-2701936.506
2019-01-30,09:55:50,5247604.427,2434616.079,-2701523.164
2019-01-30,09:55:56,5248357.013,2433547.082,-2701025.533
2019-01-30,09:56:01,5248983.645,2432655.644,-2700610.314
2019-01-30,09:56:06,5249611.268,2431766.033,-2700193.398
2019-01-30,09:56:11,5250242.272,2430879.243,-2699778.451
2019-01-30,09:56:16,5250874.463,2429992.252,-2699364.185
2019-01-30,09:56:21,5251505.203,2429104.509,-2698949.368
2019-01-30,09:56:26,5252133.261,2428213.330,-2698534.539
2019-01-30,09:56:31,5252761.494,2427322.041,-2698118.263
2019-01-30,09:56:36,5253389.933,2426432.658,-2697700.092
2019-01-30,09:56:41,5254018.246,2425541.245,-2697282.297
2019-01-30,09:56:46,5254645.413,2424647.665,-2696863.681
2019-01-30,09:56:51,5255272.876,2423755.366,-2696445.904
2019-01-30,09:56:56,5255900.352,2422862.436,-2696029.574
2019-01-30,09:57:01,5256526.376,2421967.534,-2695613.312
2019-01-30,09:57:06,5257151.122,2421071.409,-2695195.870
2019-01-30,09:57:11,5257775.665,2420176.000,-2694776.738
2019-01-30,09:57:16,5258403.164,2419282.651,-2694358.014
2019-01-30,09:57:22,5259155.326,2418209.697,-2693854.370
2019-01-30,09:57:27,5259782.518,2417314.585,-2693436.235
2019-01-30,09:57:32,5260408.274,2416419.400,-2693018.793
2019-01-30,09:57:37,5261032.715,2415521.753,-2692600.404
2019-01-30,09:57:42,5261658.710,2414626.074,-2692181.930
2019-01-30,09:57:47,5262286.033,2413729.925,-2691762.676
2019-01-30,09:57:52,5262912.557,2412831.994,-2691343.930
2019-01-30,09:57:57,5263540.386,2411933.470,-2690926.208
2019-01-30,09:58:02,5264167.877,2411034.711,-2690507.901
2019-01-30,09:58:07,5264794.203,2410135.449,-2690088.727
2019-01-30,09:58:12,5265421.602,2409236.264,-2689669.016
2019-01-30,09:58:17,5266048.182,2408338.625,-2689249.720
2019-01-30,09:58:22,5266676.670,2407441.111,-2688829.638
2019-01-30,09:58:27,5267305.015,2406543.673,-2688409.726
2019-01-30,09:58:32,5267934.019,2405646.232,-2687989.208
2019-01-30,09:58:37,5268563.217,2404748.576,-2687568.701
2019-01-30,09:58:42,5269191.157,2403850.598,-2687148.059
2019-01-30,09:58:48,5269941.574,2402769.965,-2686642.035
2019-01-30,09:58:53,5270568.763,2401870.689,-2686220.049
2019-01-30,09:58:58,5271195.499,2400969.681,-2685800.446
2019-01-30,09:59:03,5271822.288,2400068.395,-2685378.823
2019-01-30,09:59:08,5272450.402,2399169.075,-2684955.667
2019-01-30,09:59:13,5273078.134,2398268.833,-2684532.141
2019-01-30,09:59:18,5273704.827,2397366.482,-2684107.984
2019-01-30,09:59:23,5274330.395,2396462.985,-2683682.977
2019-01-30,09:59:28,5274955.668,2395558.051,-2683257.173
2019-01-30,09:59:33,5275581.894,2394652.027,-2682833.985
2019-01-30,09:59:38,5276209.618,2393747.157,-2682412.484
2019-01-30,09:59:43,5276836.737,2392842.042,-2681991.631
2019-01-30,09:59:48,5277461.869,2391935.391,-2681568.877
2019-01-30,09:59:53,5278086.396,2391029.939,-2681142.886
2019-01-30,09:59:58,5278711.794,2390125.247,-2680715.426
2019-01-30,10:00:03,5279337.491,2389219.942,-2680289.538
2019-01-30,10:00:08,5279962.418,2388313.654,-2679864.087
2019-01-30,10:00:14,5280713.918,2387226.409,-2679353.568
2019-01-30,10:00:19,5281341.854,2386321.192,-2678927.726
2019-01-30,10:00:24,5281971.889,2385416.508,-2678502.236
2019-01-30,10:00:29,5282603.379,2384511.954,-2678078.950
2019-01-30,10:00:34,5283232.498,2383605.359,-2677654.486
2019-01-30,10:00:39,5283858.498,2382697.054,-2677228.588
2019-01-30,10:00:44,5284484.019,2381787.342,-2676803.170
2019-01-30,10:00:49,5285108.734,2380876.630,-2676377.559
2019-01-30,10:00:54,5285732.264,2379966.637,-2675948.376
2019-01-30,10:00:59,5286356.519,2379055.891,-2675519.573
2019-01-30,10:01:04,5286982.056,2378144.532,-2675093.495
2019-01-30,10:01:09,5287609.978,2377232.167,-2674668.086
2019-01-30,10:01:14,5288238.040,2376321.226,-2674239.433
2019-01-30,10:01:19,5288865.054,2375410.620,-2673809.883
2019-01-30,10:01:24,5289494.560,2374501.715,-2673379.116
2019-01-30,10:01:29,5290122.251,2373590.693,-2672948.741
2019-01-30,10:01:34,5290749.738,2372678.499,-2672520.230
2019-01-30,10:01:40,5291504.272,2371582.169,-2672007.432
2019-01-30,10:01:45,5292135.124,2370668.640,-2671579.691
2019-01-30,10:01:50,5292765.023,2369753.714,-2671149.298
2019-01-30,10:01:55,5293395.227,2368837.843,-2670719.561
2019-01-30,10:02:00,5294026.007,2367923.367,-2670288.595
2019-01-30,10:02:05,5294657.919,2367007.207,-2669858.495
2019-01-30,10:02:10,5295289.391,2366090.322,-2669428.656
2019-01-30,10:02:15,5295918.464,2365172.616,-2668995.175
2019-01-30,10:02:20,5296547.445,2364254.009,-2668559.992
2019-01-30,10:02:25,5297176.845,2363337.502,-2668123.033
2019-01-30,10:02:30,5297807.508,2362421.032,-2667686.589
2019-01-30,10:02:35,5298437.825,2361501.774,-2667252.747
2019-01-30,10:02:40,5299066.769,2360581.600,-2666820.694
2019-01-30,10:02:45,5299696.591,2359659.849,-2666389.667
2019-01-30,10:02:50,5300328.235,2358740.045,-2665958.039
2019-01-30,10:02:55,5300960.460,2357821.746,-2665524.835
2019-01-30,10:03:00,5301592.112,2356902.886,-2665087.957
2019-01-30,10:03:06,5302348.270,2355798.911,-2664564.639
2019-01-30,10:03:11,5302980.436,2354881.090,-2664127.038
