Date,Time,X,Y,Z
2020-03-14,02:48:26,-4640708.851,2554510.052,-3540444.487
2020-03-14,02:48:29,-4640706.662,2554507.264,-3540448.977
2020-03-14,02:48:31,-4640704.238,2554505.930,-3540452.730
2020-03-14,02:48:33,-4640702.890,2554503.499,-3540456.227
2020-03-14,02:48:35,-4640701.135,2554500.950,-3540459.981
2020-03-14,02:48:37,-4640700.121,2554497.226,-3540463.790
2020-03-14,02:48:39,-4640698.411,2554494.596,-3540467.544
2020-03-14,02:48:41,-4640697.615,2554490.991,-3540470.985
2020-03-14,02:48:43,-4640695.931,2554488.482,-3540474.259
2020-03-14,02:48:45,-4640696.066,2554483.701,-3540477.868
2020-03-14,02:48:47,-4640696.653,2554479.170,-3540480.888
2020-03-14,02:48:49,-4640697.383,2554474.717,-3540482.413
2020-03-14,02:48:51,-4640698.564,2554468.929,-3540484.307
2020-03-14,02:48:53,-4640700.413,2554461.926,-3540485.664
2020-03-14,02:48:55,-4640701.141,2554457.472,-3540486.654
2020-03-14,02:48:57,-4640703.659,2554450.838,-3540487.055
2020-03-14,02:48:59,-4640705.781,2554445.568,-3540487.532
2020-03-14,02:49:01,-4640708.636,2554439.013,-3540488.692
2020-03-14,02:49:03,-4640712.765,2554431.682,-3540488.212
2020-03-14,02:49:05,-4640715.860,2554425.365,-3540486.918
2020-03-14,02:49:07,-4640720.267,2554418.081,-3540485.147
2020-03-14,02:49:09,-4640724.161,2554412.204,-3540483.931
2020-03-14,02:49:11,-4640728.350,2554404.800,-3540482.528
2020-03-14,02:49:13,-4640731.971,2554398.773,-3540480.701
2020-03-14,02:49:15,-4640736.432,2554391.519,-3540479.373
2020-03-14,02:49:17,-4640740.578,2554384.198,-3540478.505
2020-03-14,02:49:19,-4640745.132,2554375.412,-3540478.874
2020-03-14,02:49:21,-4640750.029,2554368.398,-3540477.345
2020-03-14,02:49:23,-4640755.349,2554361.722,-3540473.770
2020-03-14,02:49:25,-4640760.490,2554358.114,-3540468.945
2020-03-14,02:49:27,-4640765.721,2554354.556,-3540463.788
2020-03-14,02:49:29,-4640770.934,2554352.571,-3540457.527
2020-03-14,02:49:31,-4640776.249,2554352.330,-3540450.422
2020-03-14,02:49:33,-4640781.081,2554353.301,-3540441.285
2020-03-14,02:49:35,-4640785.129,2554355.529,-3540433.164
2020-03-14,02:49:37,-4640788.772,2554359.223,-3540424.878
2020-03-14,02:49:39,-4640793.038,2554361.571,-3540416.924
2020-03-14,02:49:41,-4640796.548,2554366.669,-3540409.417
2020-03-14,02:49:43,-4640800.146,2554370.232,-3540401.999
2020-03-14,02:49:45,-4640803.450,2554375.323,-3540395.304
2020-03-14,02:49:47,-4640807.339,2554379.046,-3540388.109
2020-03-14,02:49:49,-4640810.429,2554382.330,-3540380.835
2020-03-14,02:49:51,-4640814.275,2554386.135,-3540374.176
2020-03-14,02:49:53,-4640818.382,2554389.979,-3540367.149
2020-03-14,02:49:55,-4640822.633,2554393.902,-3540359.697
2020-03-14,02:49:57,-4640826.303,2554397.505,-3540351.799
2020-03-14,02:49:59,-4640829.098,2554402.315,-3540344.713
2020-03-14,02:50:01,-4640831.170,2554408.310,-3540337.719
2020-03-14,02:50:03,-4640832.339,2554415.391,-3540331.480
2020-03-14,02:50:05,-4640833.295,2554420.667,-3540325.200
2020-03-14,02:50:07,-4640835.061,2554426.494,-3540319.441
2020-03-14,02:50:09,-4640835.722,2554433.295,-3540313.348
2020-03-14,02:50:11,-4640837.271,2554439.003,-3540307.957
2020-03-14,02:50:13,-4640838.135,2554445.916,-3540303.490
2020-03-14,02:50:15,-4640838.943,2554452.799,-3540298.579
2020-03-14,02:50:17,-4640838.953,2554459.242,-3540293.590
2020-03-14,02:50:19,-4640839.398,2554464.341,-3540289.356
2020-03-14,02:50:21,-4640838.882,2554470.496,-3540284.900
2020-03-14,02:50:23,-4640838.513,2554476.730,-3540280.555
2020-03-14,02:50:25,-4640837.131,2554482.407,-3540278.106
2020-03-14,02:50:27,-4640836.472,2554488.483,-3540274.609
2020-03-14,02:50:29,-4640834.852,2554494.028,-3540270.774
2020-03-14,02:50:31,-4640833.322,2554499.624,-3540267.142
2020-03-14,02:50:33,-4640833.185,2554504.404,-3540262.462
2020-03-14,02:50:35,-4640833.194,2554510.846,-3540256.937
2020-03-14,02:50:37,-4640835.527,2554515.297,-3540251.067
2020-03-14,02:50:39,-4640837.163,2554521.052,-3540243.738
2020-03-14,02:50:41,-4640840.047,2554525.911,-3540235.784
2020-03-14,02:50:43,-4640842.858,2554532.314,-3540226.818
2020-03-14,02:50:45,-4640847.180,2554537.859,-3540217.394
2020-03-14,02:50:47,-4640851.674,2554543.604,-3540207.067
2020-03-14,02:50:49,-4640858.190,2554550.357,-3540197.324
2020-03-14,02:50:51,-4640863.629,2554556.623,-3540187.722
2020-03-14,02:50:53,-4640869.853,2554561.632,-3540178.177
2020-03-14,02:50:55,-4640875.805,2554566.491,-3540168.556
2020-03-14,02:50:57,-4640881.606,2554572.956,-3540158.698
2020-03-14,02:50:59,-4640887.251,2554579.230,-3540148.820
2020-03-14,02:51:01,-4640893.403,2554584.199,-3540139.218
2020-03-14,02:51:03,-4640899.005,2554590.555,-3540129.876
2020-03-14,02:51:05,-4640904.285,2554596.627,-3540118.648
2020-03-14,02:51:07,-4640909.503,2554602.771,-3540107.808
2020-03-14,02:51:09,-4640914.741,2554608.926,-3540098.187
2020-03-14,02:51:11,-4640920.094,2554613.456,-3540088.507
2020-03-14,02:51:13,-4640924.128,2554618.843,-3540079.931
2020-03-14,02:51:15,-4640928.405,2554622.886,-3540072.000
2020-03-14,02:51:17,-4640932.799,2554626.888,-3540063.588
2020-03-14,02:51:19,-4640936.252,2554631.955,-3540055.102
2020-03-14,02:51:21,-4640941.390,2554634.783,-3540047.817
2020-03-14,02:51:23,-4640946.020,2554637.331,-3540040.678
2020-03-14,02:51:25,-4640950.662,2554636.720,-3540032.922
2020-03-14,02:51:27,-4640955.586,2554636.159,-3540026.016
2020-03-14,02:51:29,-4640961.846,2554633.167,-3540018.575
2020-03-14,02:51:31,-4640967.219,2554629.686,-3540011.923
2020-03-14,02:51:33,-4640971.996,2554625.878,-3540006.283
2020-03-14,02:51:35,-4640975.615,2554621.432,-3540002.429
2020-03-14,02:51:37,-4640978.926,2554616.816,-3539998.738
2020-03-14,02:51:39,-4640981.749,2554611.932,-3539995.876
2020-03-14,02:51:41,-4640985.279,2554605.854,-3539994.381
2020-03-14,02:51:43,-4640988.509,2554599.505,-3539992.755
2020-03-14,02:51:45,-4640990.879,2554592.788,-3539991.438
2020-03-14,02:51:47,-4640994.791,2554586.920,-3539989.834
2020-03-14,02:51:49,-4640999.471,2554579.786,-3539988.674
2020-03-14,02:51:51,-4641003.527,2554572.414,-3539988.138
2020-03-14,02:51:53,-4641008.153,2554565.251,-3539987.070
2020-03-14,02:51:55,-4641013.213,2554556.743,-3539986.758
2020-03-14,02:51:57,-4641018.156,2554549.860,-3539985.433
2020-03-14,02:51:59,-4641023.652,2554543.175,-3539983.963
2020-03-14,02:52:01,-4641028.669,2554536.332,-3539982.695
2020-03-14,02:52:03,-4641034.091,2554529.606,-3539980.634
2020-03-14,02:52:05,-4641039.367,2554521.217,-3539979.418
2020-03-14,02:52:07,-4641044.222,2554515.869,-3539978.004
2020-03-14,02:52:09,-4641048.802,2554508.785,-3539976.400
2020-03-14,02:52:11,-4641052.669,2554502.787,-3539975.664
2020-03-14,02:52:13,-4641056.653,2554495.376,-3539975.608
2020-03-14,02:52:15,-4641061.335,2554488.243,-3539975.519
2020-03-14,02:52:17,-4641064.364,2554481.889,-3539976.847
2020-03-14,02:52:19,-4641067.144,2554473.709,-3539978.372
2020-03-14,02:52:21,-4641069.357,2554466.906,-3539980.009
2020-03-14,02:52:23,-4641070.393,2554459.455,-3539983.283
2020-03-14,02:52:25,-4641070.761,2554453.220,-3539986.557
2020-03-14,02:52:27,-4641069.883,2554447.881,-3539991.527
2020-03-14,02:52:29,-4641069.205,2554442.654,-3539997.052
2020-03-14,02:52:31,-4641067.959,2554438.801,-3540002.153
2020-03-14,02:52:33,-4641066.412,2554434.678,-3540007.123
2020-03-14,02:52:35,-4641064.947,2554430.706,-3540012.056
2020-03-14,02:52:37,-4641062.714,2554427.788,-3540017.414
2020-03-14,02:52:39,-4641060.019,2554424.722,-3540022.584
2020-03-14,02:52:41,-4641057.392,2554420.110,-3540027.160
2020-03-14,02:52:43,-4641055.014,2554417.112,-3540032.406
2020-03-14,02:52:45,-4641053.332,2554413.020,-3540037.708
2020-03-14,02:52:47,-4641050.754,2554408.329,-3540043.891
2020-03-14,02:52:49,-4641047.387,2554403.310,-3540050.439
2020-03-14,02:52:51,-4641043.560,2554397.932,-3540058.203
2020-03-14,02:52:53,-4641038.803,2554392.148,-3540067.827
2020-03-14,02:52:55,-4641033.351,2554384.292,-3540080.915
2020-03-14,02:52:57,-4641024.662,2554374.655,-3540099.138
2020-03-14,02:52:59,-4641013.423,2554362.032,-3540123.178
2020-03-14,02:53:01,-4641000.469,2554346.881,-3540152.338
2020-03-14,02:53:03,-4640982.543,2554328.994,-3540190.114
2020-03-14,02:53:05,-4640963.470,2554307.203,-3540233.433
2020-03-14,02:53:07,-4640940.831,2554281.868,-3540282.860
2020-03-14,02:53:09,-4640916.101,2554252.111,-3540337.640
2020-03-14,02:53:11,-4640888.207,2554220.612,-3540398.146
2020-03-14,02:53:13,-4640857.399,2554184.343,-3540465.146
2020-03-14,02:53:15,-4640824.239,2554146.780,-3540535.955
2020-03-14,02:53:17,-4640789.467,2554105.165,-3540612.120
2020-03-14,02:53:19,-4640752.461,2554060.632,-3540693.642
2020-03-14,02:53:21,-4640711.998,2554014.197,-3540780.129
2020-03-14,02:53:23,-4640669.724,2553965.183,-3540870.997
2020-03-14,02:53:25,-4640625.921,2553913.640,-3540966.559
2020-03-14,02:53:27,-4640578.939,2553858.870,-3541066.955
2020-03-14,02:53:29,-4640530.826,2553801.791,-3541172.086
2020-03-14,02:53:31,-4640481.798,2553740.937,-3541282.538
2020-03-14,02:53:33,-4640430.517,2553678.950,-3541396.910
2020-03-14,02:53:35,-4640376.273,2553615.229,-3541515.658
2020-03-14,02:53:37,-4640320.734,2553549.318,-3541638.012
2020-03-14,02:53:39,-4640263.627,2553480.857,-3541765.300
2020-03-14,02:53:41,-4640204.741,2553409.836,-3541895.656
2020-03-14,02:53:43,-4640145.026,2553336.672,-3542028.438
2020-03-14,02:53:45,-4640084.743,2553263.302,-3542164.964
2020-03-14,02:53:47,-4640025.217,2553190.244,-3542306.183
2020-03-14,02:53:49,-4639969.752,2553117.840,-3542450.413
2020-03-14,02:53:51,-4639914.660,2553045.748,-3542596.435
2020-03-14,02:53:53,-4639859.773,2552973.664,-3542743.786
2020-03-14,02:53:55,-4639806.040,2552902.217,-3542889.887
2020-03-14,02:53:57,-4639750.226,2552829.731,-3543034.957
2020-03-14,02:53:59,-4639693.476,2552758.209,-3543181.261
2020-03-14,02:54:01,-4639639.860,2552686.830,-3543328.391
2020-03-14,02:54:03,-4639589.192,2552613.910,-3543476.896
2020-03-14,02:54:05,-4639540.495,2552540.493,-3543625.335
2020-03-14,02:54:07,-4639491.038,2552466.554,-3543772.621
2020-03-14,02:54:09,-4639441.970,2552391.248,-3543918.759
2020-03-14,02:54:11,-4639392.110,2552315.613,-3544064.724
2020-03-14,02:54:13,-4639340.882,2552242.286,-3544211.703
2020-03-14,02:54:15,-4639287.921,2552169.694,-3544358.968
2020-03-14,02:54:17,-4639232.584,2552102.231,-3544506.900
2020-03-14,02:54:19,-4639172.058,2552041.618,-3544656.133
2020-03-14,02:54:21,-4639106.165,2551990.920,-3544804.349
2020-03-14,02:54:23,-4639033.354,2551952.449,-3544952.988
2020-03-14,02:54:25,-4638955.611,2551924.131,-3545100.409
2020-03-14,02:54:27,-4638874.495,2551903.660,-3545248.922
2020-03-14,02:54:29,-4638791.910,2551888.813,-3545396.926
2020-03-14,02:54:31,-4638706.620,2551874.060,-3545543.898
2020-03-14,02:54:33,-4638618.272,2551859.310,-3545689.467
2020-03-14,02:54:35,-4638526.975,2551844.413,-3545835.923
2020-03-14,02:54:37,-4638433.797,2551828.586,-3545981.367
2020-03-14,02:54:39,-4638338.293,2551811.478,-3546127.162
2020-03-14,02:54:41,-4638241.085,2551795.013,-3546274.167
2020-03-14,02:54:43,-4638142.533,2551777.807,-3546423.080
2020-03-14,02:54:45,-4638043.325,2551760.240,-3546573.631
2020-03-14,02:54:47,-4637943.155,2551742.141,-3546726.517
2020-03-14,02:54:49,-4637843.084,2551723.990,-3546882.523
2020-03-14,02:54:51,-4637742.075,2551708.696,-3547040.377
2020-03-14,02:54:53,-4637641.427,2551690.331,-3547199.052
2020-03-14,02:54:55,-4637538.694,2551672.398,-3547359.580
2020-03-14,02:54:57,-4637435.886,2551654.423,-3547521.656
2020-03-14,02:54:59,-4637331.923,2551635.917,-3547685.421
2020-03-14,02:55:01,-4637226.027,2551617.821,-3547848.711
2020-03-14,02:55:03,-4637117.858,2551598.473,-3548012.795
2020-03-14,02:55:05,-4637007.085,2551577.796,-3548179.055
2020-03-14,02:55:07,-4636894.968,2551557.959,-3548346.267
2020-03-14,02:55:09,-4636783.267,2551535.082,-3548515.279
2020-03-14,02:55:11,-4636670.950,2551513.445,-3548686.874
2020-03-14,02:55:13,-4636558.638,2551487.065,-3548860.944
2020-03-14,02:55:15,-4636448.282,2551453.642,-3549037.493
2020-03-14,02:55:17,-4636339.635,2551411.564,-3549216.385
2020-03-14,02:55:19,-4636236.631,2551354.880,-3549397.476
2020-03-14,02:55:21,-4636140.373,2551285.885,-3549578.950
2020-03-14,02:55:23,-4636051.285,2551204.707,-3549762.308
2020-03-14,02:55:25,-4635967.522,2551113.495,-3549945.549
2020-03-14,02:55:27,-4635884.516,2551014.795,-3550130.817
2020-03-14,02:55:29,-4635804.045,2550910.958,-3550316.449
2020-03-14,02:55:31,-4635725.829,2550805.202,-3550504.264
2020-03-14,02:55:33,-4635650.542,2550699.479,-3550695.029
2020-03-14,02:55:35,-4635579.205,2550592.665,-3550889.116
2020-03-14,02:55:37,-4635514.948,2550483.320,-3551086.172
2020-03-14,02:55:39,-4635451.178,2550375.827,-3551284.656
2020-03-14,02:55:41,-4635391.855,2550267.622,-3551482.867
2020-03-14,02:55:43,-4635334.792,2550160.664,-3551682.422
2020-03-14,02:55:45,-4635282.366,2550052.992,-3551882.889
2020-03-14,02:55:47,-4635226.447,2549946.669,-3552082.264
2020-03-14,02:55:49,-4635172.494,2549839.849,-3552282.109
2020-03-14,02:55:51,-4635117.361,2549732.277,-3552481.147
2020-03-14,02:55:53,-4635063.231,2549626.946,-3552680.308
2020-03-14,02:55:55,-4635008.907,2549519.931,-3552878.406
2020-03-14,02:55:57,-4634961.679,2549416.716,-3553079.405
2020-03-14,02:55:59,-4634905.800,2549310.432,-3553276.827
2020-03-14,02:56:01,-4634850.797,2549203.052,-3553473.342
2020-03-14,02:56:03,-4634795.337,2549097.004,-3553669.488
2020-03-14,02:56:05,-4634737.623,2548991.299,-3553865.081
2020-03-14,02:56:07,-4634679.228,2548885.223,-3554060.556
2020-03-14,02:56:09,-4634618.413,2548777.818,-3554254.566
2020-03-14,02:56:11,-4634556.387,2548668.171,-3554447.265
2020-03-14,02:56:13,-4634492.901,2548557.723,-3554639.910
2020-03-14,02:56:15,-4634428.781,2548446.825,-3554832.437
2020-03-14,02:56:17,-4634363.808,2548335.566,-3555024.878
2020-03-14,02:56:19,-4634298.319,2548224.027,-3555218.532
2020-03-14,02:56:21,-4634232.731,2548112.436,-3555413.049
2020-03-14,02:56:23,-4634166.825,2548000.673,-3555608.798
2020-03-14,02:56:25,-4634099.694,2547888.241,-3555804.809
2020-03-14,02:56:27,-4634031.836,2547775.307,-3556002.104
2020-03-14,02:56:29,-4633963.649,2547660.719,-3556199.737
2020-03-14,02:56:31,-4633894.348,2547543.839,-3556397.572
2020-03-14,02:56:33,-4633825.485,2547427.307,-3556595.648
2020-03-14,02:56:35,-4633758.997,2547308.715,-3556794.062
2020-03-14,02:56:37,-4633696.870,2547184.625,-3556991.262
2020-03-14,02:56:39,-4633639.695,2547053.574,-3557186.989
2020-03-14,02:56:41,-4633589.426,2546913.474,-3557378.773
2020-03-14,02:56:43,-4633550.106,2546761.707,-3557563.604
2020-03-14,02:56:45,-4633527.131,2546591.551,-3557738.741
2020-03-14,02:56:47,-4633514.210,2546412.606,-3557904.787
2020-03-14,02:56:49,-4633516.597,2546222.706,-3558061.477
2020-03-14,02:56:51,-4633534.702,2546025.446,-3558208.218
2020-03-14,02:56:53,-4633567.355,2545820.077,-3558345.276
2020-03-14,02:56:55,-4633612.107,2545608.516,-3558471.960
2020-03-14,02:56:57,-4633665.866,2545388.960,-3558583.566
2020-03-14,02:56:59,-4633732.680,2545167.105,-3558683.822
2020-03-14,02:57:01,-4633807.308,2544941.441,-3558772.205
2020-03-14,02:57:03,-4633891.068,2544712.796,-3558848.025
2020-03-14,02:57:05,-4633990.526,2544476.669,-3558904.737
2020-03-14,02:57:07,-4634098.857,2544240.574,-3558945.294
2020-03-14,02:57:09,-4634217.430,2544005.368,-3558973.739
2020-03-14,02:57:11,-4634345.980,2543775.533,-3558990.972
2020-03-14,02:57:13,-4634484.744,2543548.147,-3558992.699
2020-03-14,02:57:15,-4634640.769,2543327.074,-3558980.076
2020-03-14,02:57:17,-4634805.141,2543112.156,-3558951.375
2020-03-14,02:57:19,-4634975.694,2542900.624,-3558906.551
2020-03-14,02:57:21,-4635151.200,2542694.962,-3558850.239
2020-03-14,02:57:23,-4635334.977,2542497.092,-3558781.956
2020-03-14,02:57:25,-4635525.754,2542304.632,-3558702.715
2020-03-14,02:57:27,-4635720.461,2542122.318,-3558612.236
2020-03-14,02:57:29,-4635917.075,2541942.723,-3558513.061
2020-03-14,02:57:31,-4636114.939,2541768.540,-3558409.296
2020-03-14,02:57:33,-4636314.875,2541598.746,-3558301.497
2020-03-14,02:57:35,-4636515.587,2541431.051,-3558188.685
2020-03-14,02:57:37,-4636718.979,2541263.132,-3558077.532
2020-03-14,02:57:39,-4636922.210,2541096.692,-3557963.556
2020-03-14,02:57:41,-4637126.105,2540930.606,-3557849.158
2020-03-14,02:57:43,-4637331.240,2540763.610,-3557734.134
2020-03-14,02:57:45,-4637536.471,2540595.077,-3557617.201
2020-03-14,02:57:47,-4637739.874,2540422.271,-3557496.190
2020-03-14,02:57:49,-4637942.562,2540249.063,-3557373.692
2020-03-14,02:57:51,-4638145.173,2540072.645,-3557249.443
2020-03-14,02:57:53,-4638349.913,2539894.122,-3557124.976
2020-03-14,02:57:55,-4638555.372,2539715.981,-3556998.925
2020-03-14,02:57:57,-4638761.851,2539536.810,-3556871.545
2020-03-14,02:57:59,-4638970.960,2539354.228,-3556743.687
2020-03-14,02:58:01,-4639179.768,2539171.471,-3556615.067
2020-03-14,02:58:03,-4639389.825,2538986.229,-3556485.853
2020-03-14,02:58:05,-4639601.544,2538800.203,-3556354.834
2020-03-14,02:58:07,-4639814.228,2538613.115,-3556223.649
2020-03-14,02:58:09,-4640029.157,2538424.088,-3556091.971
2020-03-14,02:58:11,-4640244.367,2538233.519,-3555960.638
2020-03-14,02:58:13,-4640460.159,2538041.679,-3555828.710
2020-03-14,02:58:15,-4640678.434,2537848.029,-3555694.998
2020-03-14,02:58:17,-4640898.005,2537653.393,-3555561.344
2020-03-14,02:58:19,-4641119.913,2537456.866,-3555427.400
2020-03-14,02:58:21,-4641342.846,2537260.888,-3555293.314
2020-03-14,02:58:23,-4641568.242,2537061.403,-3555158.491
2020-03-14,02:58:25,-4641793.772,2536861.979,-3555022.705
2020-03-14,02:58:27,-4642019.945,2536661.211,-3554885.937
2020-03-14,02:58:29,-4642246.509,2536459.171,-3554748.462
2020-03-14,02:58:31,-4642474.343,2536254.551,-3554611.316
2020-03-14,02:58:33,-4642703.327,2536048.863,-3554473.580
2020-03-14,02:58:35,-4642933.302,2535842.230,-3554335.198
2020-03-14,02:58:37,-4643164.691,2535633.096,-3554196.185
2020-03-14,02:58:39,-4643398.113,2535421.796,-3554057.821
2020-03-14,02:58:41,-4643634.149,2535210.333,-3553919.360
2020-03-14,02:58:43,-4643871.718,2534999.694,-3553780.613
2020-03-14,02:58:45,-4644109.412,2534787.530,-3553641.858
2020-03-14,02:58:47,-4644347.411,2534573.941,-3553501.896
2020-03-14,02:58:49,-4644586.615,2534359.312,-3553361.788
2020-03-14,02:58:51,-4644827.278,2534142.310,-3553222.325
2020-03-14,02:58:53,-4645069.328,2533926.050,-3553081.391
2020-03-14,02:58:55,-4645312.902,2533709.029,-3552940.055
2020-03-14,02:58:57,-4645558.143,2533489.642,-3552798.552
2020-03-14,02:58:59,-4645803.862,2533270.500,-3552656.218
2020-03-14,02:59:01,-4646050.811,2533048.754,-3552513.917
2020-03-14,02:59:03,-4646297.694,2532828.639,-3552371.045
2020-03-14,02:59:05,-4646546.772,2532608.128,-3552228.957
2020-03-14,02:59:07,-4646798.200,2532387.200,-3552087.470
2020-03-14,02:59:09,-4647051.387,2532165.636,-3551945.896
2020-03-14,02:59:11,-4647306.816,2531945.279,-3551805.517
2020-03-14,02:59:13,-4647563.970,2531727.423,-3551666.983
2020-03-14,02:59:15,-4647819.758,2531508.911,-3551527.972
2020-03-14,02:59:17,-4648076.022,2531288.959,-3551387.718
2020-03-14,02:59:19,-4648334.521,2531071.786,-3551249.699
2020-03-14,02:59:21,-4648595.628,2530856.016,-3551115.834
2020-03-14,02:59:23,-4648857.381,2530642.263,-3550983.952
2020-03-14,02:59:25,-4649120.095,2530428.912,-3550855.324
2020-03-14,02:59:27,-4649382.376,2530218.567,-3550730.097
2020-03-14,02:59:29,-4649645.264,2530008.537,-3550606.681
2020-03-14,02:59:31,-4649906.654,2529799.355,-3550483.865
2020-03-14,02:59:33,-4650167.759,2529591.475,-3550361.711
2020-03-14,02:59:35,-4650427.111,2529384.307,-3550240.230
2020-03-14,02:59:37,-4650683.534,2529177.106,-3550119.152
2020-03-14,02:59:39,-4650937.241,2528966.835,-3549998.027
2020-03-14,02:59:41,-4651187.644,2528754.751,-3549876.376
2020-03-14,02:59:43,-4651436.736,2528543.516,-3549754.365
2020-03-14,02:59:45,-4651684.421,2528329.923,-3549630.636
2020-03-14,02:59:47,-4651929.539,2528116.498,-3549505.984
2020-03-14,02:59:49,-4652172.814,2527900.480,-3549381.423
2020-03-14,02:59:51,-4652414.693,2527683.688,-3549255.795
2020-03-14,02:59:53,-4652654.062,2527463.835,-3549129.846
2020-03-14,02:59:55,-4652890.953,2527242.728,-3549001.899
2020-03-14,02:59:57,-4653126.578,2527017.659,-3548875.151
2020-03-14,02:59:59,-4653362.340,2526791.075,-3548746.938
2020-03-14,03:00:01,-4653598.856,2526561.626,-3548619.197
2020-03-14,03:00:03,-4653834.939,2526331.929,-3548490.731
2020-03-14,03:00:05,-4654071.361,2526100.825,-3548362.962
2020-03-14,03:00:07,-4654310.268,2525869.480,-3548234.593
2020-03-14,03:00:09,-4654550.255,2525638.706,-3548106.524
2020-03-14,03:00:11,-4654791.577,2525405.384,-3547980.448
2020-03-14,03:00:13,-4655032.960,2525172.081,-3547856.032
2020-03-14,03:00:15,-4655274.625,2524937.339,-3547730.263
2020-03-14,03:00:17,-4655516.427,2524701.081,-3547604.635
2020-03-14,03:00:19,-4655759.970,2524464.175,-3547480.378
2020-03-14,03:00:21,-4656003.835,2524227.325,-3547357.950
2020-03-14,03:00:23,-4656248.985,2523989.581,-3547235.874
2020-03-14,03:00:25,-4656497.374,2523753.682,-3547115.387
2020-03-14,03:00:27,-4656746.862,2523516.577,-3546994.106
2020-03-14,03:00:29,-4656995.036,2523278.850,-3546873.330
2020-03-14,03:00:31,-4657242.541,2523040.746,-3546753.655
2020-03-14,03:00:33,-4657490.984,2522801.558,-3546633.666
2020-03-14,03:00:35,-4657739.795,2522562.554,-3546513.565
2020-03-14,03:00:37,-4657989.131,2522322.138,-3546392.665
2020-03-14,03:00:39,-4658238.840,2522080.333,-3546271.687
2020-03-14,03:00:41,-4658487.448,2521839.598,-3546150.815
2020-03-14,03:00:43,-4658738.443,2521596.882,-3546029.262
2020-03-14,03:00:45,-4658989.184,2521355.590,-3545908.965
2020-03-14,03:00:47,-4659240.367,2521114.521,-3545788.613
2020-03-14,03:00:49,-4659490.933,2520873.105,-3545668.198
2020-03-14,03:00:51,-4659742.909,2520630.859,-3545546.492
2020-03-14,03:00:53,-4659993.757,2520387.987,-3545423.261
2020-03-14,03:00:55,-4660243.496,2520144.502,-3545299.725
2020-03-14,03:00:57,-4660492.804,2519899.191,-3545174.424
2020-03-14,03:00:59,-4660742.783,2519652.546,-3545050.044
2020-03-14,03:01:01,-4660991.823,2519407.061,-3544924.958
2020-03-14,03:01:03,-4661241.352,2519160.144,-3544799.849
2020-03-14,03:01:05,-4661490.875,2518913.314,-3544674.109
2020-03-14,03:01:07,-4661742.492,2518665.918,-3544550.111
2020-03-14,03:01:09,-4661995.243,2518419.121,-3544426.857
2020-03-14,03:01:11,-4662249.310,2518173.019,-3544304.217
2020-03-14,03:01:13,-4662504.439,2517927.474,-3544182.263
2020-03-14,03:01:15,-4662759.280,2517681.759,-3544060.767
2020-03-14,03:01:17,-4663014.627,2517436.407,-3543939.031
2020-03-14,03:01:19,-4663268.781,2517191.866,-3543818.064
2020-03-14,03:01:21,-4663524.377,2516946.512,-3543695.030
2020-03-14,03:01:23,-4663778.089,2516701.807,-3543572.170
2020-03-14,03:01:25,-4664031.741,2516455.372,-3543448.601
2020-03-14,03:01:27,-4664284.008,2516208.175,-3543323.580
2020-03-14,03:01:29,-4664536.206,2515959.350,-3543197.610
2020-03-14,03:01:31,-4664788.075,2515711.908,-3543070.697
2020-03-14,03:01:33,-4665040.443,2515463.143,-3542944.740
2020-03-14,03:01:35,-4665293.016,2515214.475,-3542820.020
2020-03-14,03:01:37,-4665547.881,2514965.345,-3542695.453
2020-03-14,03:01:39,-4665802.557,2514717.778,-3542570.350
2020-03-14,03:01:41,-4666057.417,2514468.720,-3542444.226
2020-03-14,03:01:43,-4666311.741,2514219.252,-3542317.800
2020-03-14,03:01:45,-4666566.297,2513969.999,-3542191.594
2020-03-14,03:01:47,-4666821.175,2513719.222,-3542065.105
2020-03-14,03:01:49,-4667075.902,2513468.454,-3541938.946
2020-03-14,03:01:51,-4667330.019,2513217.237,-3541812.430
2020-03-14,03:01:53,-4667583.198,2512965.604,-3541684.169
2020-03-14,03:01:55,-4667836.475,2512712.329,-3541554.387
2020-03-14,03:01:57,-4668090.177,2512459.266,-3541425.473
2020-03-14,03:01:59,-4668343.790,2512206.140,-3541297.035
2020-03-14,03:02:01,-4668598.118,2511951.808,-3541168.651
2020-03-14,03:02:03,-4668854.444,2511696.855,-3541040.197
2020-03-14,03:02:05,-4669111.151,2511442.195,-3540913.146
2020-03-14,03:02:07,-4669366.673,2511186.883,-3540785.199
2020-03-14,03:02:09,-4669623.757,2510930.714,-3540657.919
2020-03-14,03:02:11,-4669881.915,2510675.108,-3540528.793
2020-03-14,03:02:13,-4670139.082,2510419.057,-3540399.087
2020-03-14,03:02:15,-4670394.229,2510161.800,-3540267.816
2020-03-14,03:02:17,-4670650.161,2509903.374,-3540135.582
2020-03-14,03:02:19,-4670906.954,2509645.395,-3540004.550
2020-03-14,03:02:21,-4671165.704,2509386.876,-3539874.519
2020-03-14,03:02:23,-4671422.539,2509127.313,-3539744.107
2020-03-14,03:02:25,-4671677.715,2508865.162,-3539610.835
2020-03-14,03:02:27,-4671934.069,2508602.158,-3539476.935
2020-03-14,03:02:29,-4672192.222,2508338.424,-3539344.016
2020-03-14,03:02:31,-4672452.752,2508077.525,-3539212.218
