Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change
2021-10-05,16:09:43,-37.461193521299386,-59.32112025266073,10363.2,233.58538215830717,0.0
2021-10-05,16:09:48,-37.47111135185003,-59.32517388731668,10363.2,233.618362531685,0.0
2021-10-05,16:09:53,-37.481046854651034,-59.32921629278326,10363.2,233.65633845976103,0.0
2021-10-05,16:09:58,-37.490999361781974,-59.33324788898405,10363.2,233.69913128216265,0.0
2021-10-05,16:10:03,-37.50096820532242,-59.33726909584265,10363.2,233.7465623385174,0.0
2021-10-05,16:10:08,-37.510952717351934,-59.341280333282654,10363.2,233.79845296845275,0.0
2021-10-05,16:10:13,-37.52095222995009,-59.34528202122767,10363.2,233.85462451159623,0.0
2021-10-05,16:10:18,-37.53096607519647,-59.34927457960128,10363.2,233.91489830757533,0.0
2021-10-05,16:10:23,-37.54099358517061,-59.35325842832708,10363.2,233.97909569601745,0.0
2021-10-05,16:10:28,-37.551034091952104,-59.35723398732867,10363.2,234.04703801655015,0.0
2021-10-05,16:10:33,-37.561086927620536,-59.36120167652966,10363.2,234.11854660880087,0.0
2021-10-05,16:10:38,-37.57115142425545,-59.365161915853626,10363.2,234.1934428123972,0.0
2021-10-05,16:10:43,-37.58122691393642,-59.36911512522418,10363.2,234.27154796696647,0.0
2021-10-05,16:10:48,-37.59131272874301,-59.37306172456491,10363.2,234.3526834121363,0.0
2021-10-05,16:10:53,-37.60140820075482,-59.37700213379941,10363.2,234.4366704875341,0.0
2021-10-05,16:10:58,-37.61151266205139,-59.380936772851285,10363.2,234.52333053278733,0.0
2021-10-05,16:11:03,-37.621625444712286,-59.384866061644125,10363.2,234.6124848875236,0.0
2021-10-05,16:11:08,-37.631745880817114,-59.38879042010153,10363.2,234.70395489137027,0.0
2021-10-05,16:11:13,-37.64187330244541,-59.39271026814709,10363.2,234.7975618839549,0.0
2021-10-05,16:11:18,-37.65200704167675,-59.39662602570441,10363.2,234.89312720490497,0.0
2021-10-05,16:11:23,-37.6621464305907,-59.40053811269707,10363.2,234.99047219384792,0.0
2021-10-05,16:11:28,-37.67229080126685,-59.40444694904869,10363.2,235.0894181904113,0.0
2021-10-05,16:11:33,-37.682439485784755,-59.40835295468286,10363.2,235.18978653422252,0.0
2021-10-05,16:11:38,-37.69259181622398,-59.41225654952316,10363.2,235.29139856490912,0.0
2021-10-05,16:11:43,-37.7027471246641,-59.41615815349321,10363.2,235.3940756220986,0.0
2021-10-05,16:11:48,-37.71290474318469,-59.420058186516584,10363.2,235.4976390454184,0.0
2021-10-05,16:11:53,-37.72306400386532,-59.42395706851688,10363.2,235.60191017449608,0.0
2021-10-05,16:11:58,-37.73322423878555,-59.427855219417715,10363.2,235.70671034895895,0.0
2021-10-05,16:12:03,-37.74338478002495,-59.43175305914267,10363.2,235.81186090843477,0.0
2021-10-05,16:12:08,-37.753544959663095,-59.43565100761535,10363.2,235.9171831925508,0.0
2021-10-05,16:12:13,-37.76370410977956,-59.43954948475935,10363.2,236.02249854093463,0.0
2021-10-05,16:12:18,-37.7738615624539,-59.443448910498255,10363.2,236.1276282932137,0.0
2021-10-05,16:12:23,-37.7840166497657,-59.44734970475566,10363.2,236.2323937890155,0.0
2021-10-05,16:12:28,-37.794168703794526,-59.45125228745518,10363.2,236.3366163679675,0.0
2021-10-05,16:12:33,-37.804317056619944,-59.4551570785204,10363.2,236.44011736969736,0.0
2021-10-05,16:12:38,-37.81446104032151,-59.45906449787492,10363.2,236.54271813383232,0.0
2021-10-05,16:12:43,-37.82459998697882,-59.46297496544233,10363.2,236.64424,0.0
2021-10-05,16:12:48,-37.83473338108697,-59.46688882862928,10363.077096774194,236.74452228861813,-0.12290322580702195
2021-10-05,16:12:53,-37.8448613168032,-59.47080614477463,10362.954193548389,236.84347624326568,-0.12290322580520296
2021-10-05,16:12:58,-37.85498404070032,-59.47472689870026,10362.83129032258,236.94103108831183,-0.12290322580884094
