Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change
2022-09-27,00:13:38,-33.93707456519902,151.17256273664626,54.864,96.853677881496,47.244
2022-09-27,00:13:43,-33.932919391262914,151.1712478561675,102.108,98.72311607620917,47.24400000000001
2022-09-27,00:13:48,-33.92853273094733,151.17037208853148,149.352,99.54600773017428,47.244
2022-09-27,00:13:53,-33.924025837865365,151.1696912076157,196.596,99.6312379894263,47.244
2022-09-27,00:13:58,-33.919509965630105,151.16896098729765,243.84,99.287692,47.244
2022-09-27,00:14:03,-33.915096367854666,151.16793720145492,307.34,98.82425490793028,63.49999999999997
2022-09-27,00:14:08,-33.91089629815215,151.166375623965,370.84,98.54981185925202,63.5
2022-09-27,00:14:13,-33.90702101013565,151.1640320287054,434.34,98.773248,63.5
2022-09-27,00:14:18,-33.903547299483364,151.1607482689265,472.44,99.70600836438877,38.10000000000002
2022-09-27,00:14:23,-33.900414130133846,151.15671051537018,510.54,101.16977753935124,38.10000000000002
2022-09-27,00:14:28,-33.89752600809078,151.15219101815094,548.64,102.8888,38.099999999999966
2022-09-27,00:14:33,-33.89479295878375,151.14742674623386,581.66,104.6513147456258,33.01999999999998
2022-09-27,00:14:38,-33.892147085346146,151.1425135439852,614.6800000000001,106.501538872232,33.020000000000095
2022-09-27,00:14:43,-33.88952601033733,151.13751197462148,647.7,108.547684,33.01999999999998
2022-09-27,00:14:48,-33.886876390803714,151.13246855460258,676.0028571428572,110.86620361493596,28.302857142857192
2022-09-27,00:14:53,-33.88418102174015,151.12737361336136,704.3057142857143,113.40651866634448,28.30285714285708
2022-09-27,00:14:58,-33.88143173262853,151.1222034335739,732.6085714285715,116.08629196935485,28.302857142857192
2022-09-27,00:15:03,-33.878620352950826,151.1169342979163,760.9114285714286,118.8231863390963,28.30285714285708
2022-09-27,00:15:08,-33.875738712188934,151.11154248906462,789.2142857142858,121.53486459069812,28.302857142857192
2022-09-27,00:15:13,-33.872778639824794,151.106004289695,817.517142857143,124.13898953928962,28.302857142857192
2022-09-27,00:15:18,-33.86973196534033,151.10029598248354,845.82,126.553224,28.30285714285708
2022-09-27,00:15:23,-33.866596217274356,151.09440473266167,891.5400000000001,128.71035151183966,45.72000000000003
