2019-01-31T11:21:56Z,4020938.271,-4314925.267,-2436710.108
2019-01-31T11:22:02Z,4020376.233,-4315965.666,-2435912.893
2019-01-31T11:22:07Z,4019940.320,-4316824.015,-2435213.750
2019-01-31T11:22:12Z,4019555.905,-4317677.390,-2434483.426
2019-01-31T11:22:18Z,4019112.608,-4318679.850,-2433561.301
2019-01-31T11:22:23Z,4018846.602,-4319509.662,-2432749.477
2019-01-31T11:22:28Z,4018588.876,-4320319.205,-2431923.769
2019-01-31T11:22:33Z,4018363.512,-4321108.954,-2431075.643
2019-01-31T11:22:38Z,4018170.377,-4321878.003,-2430210.063
2019-01-31T11:22:43Z,4018002.311,-4322623.938,-2429322.950
2019-01-31T11:22:48Z,4017840.838,-4323349.562,-2428417.503
2019-01-31T11:22:53Z,4017692.836,-4324052.732,-2427488.297
2019-01-31T11:22:58Z,4017556.539,-4324745.464,-2426545.200
2019-01-31T11:23:03Z,4017437.110,-4325429.980,-2425589.382
2019-01-31T11:23:08Z,4017330.729,-4326103.982,-2424615.229
2019-01-31T11:23:13Z,4017236.696,-4326774.432,-2423630.653
2019-01-31T11:23:18Z,4017152.303,-4327440.989,-2422637.306
2019-01-31T11:23:23Z,4017078.623,-4328106.473,-2421635.741
2019-01-31T11:23:28Z,4017017.087,-4328768.486,-2420625.752
2019-01-31T11:23:33Z,4016962.082,-4329430.071,-2419610.400
2019-01-31T11:23:38Z,4016911.106,-4330091.408,-2418590.595
2019-01-31T11:23:43Z,4016861.558,-4330752.121,-2417566.572
2019-01-31T11:23:48Z,4016812.607,-4331414.193,-2416537.739
2019-01-31T11:23:54Z,4016750.188,-4332219.871,-2415307.273
2019-01-31T11:23:59Z,4016684.209,-4332915.237,-2414297.646
2019-01-31T11:24:04Z,4016589.603,-4333630.811,-2413308.409
2019-01-31T11:24:09Z,4016446.880,-4334372.733,-2412342.686
2019-01-31T11:24:14Z,4016251.308,-4335140.609,-2411404.799
2019-01-31T11:24:19Z,4015995.825,-4335938.211,-2410503.633
2019-01-31T11:24:24Z,4015683.531,-4336762.215,-2409641.578
2019-01-31T11:24:29Z,4015317.558,-4337608.873,-2408819.352
2019-01-31T11:24:34Z,4014926.398,-4338469.482,-2408029.579
2019-01-31T11:24:39Z,4014524.300,-4339333.622,-2407239.903
2019-01-31T11:24:44Z,4014124.990,-4340195.615,-2406443.811
2019-01-31T11:24:49Z,4013730.949,-4341055.409,-2405640.181
2019-01-31T11:24:54Z,4013341.742,-4341913.750,-2404828.397
2019-01-31T11:24:59Z,4012958.010,-4342769.356,-2404009.688
2019-01-31T11:25:04Z,4012577.652,-4343621.775,-2403183.333
2019-01-31T11:25:09Z,4012198.624,-4344475.183,-2402351.820
2019-01-31T11:25:14Z,4011818.636,-4345327.861,-2401515.432
2019-01-31T11:25:19Z,4011439.910,-4346179.630,-2400674.494
2019-01-31T11:25:25Z,4010989.662,-4347203.097,-2399659.095
2019-01-31T11:25:30Z,4010612.260,-4348054.973,-2398806.916
2019-01-31T11:25:35Z,4010233.686,-4348909.848,-2397950.089
2019-01-31T11:25:40Z,4009852.841,-4349766.837,-2397090.439
2019-01-31T11:25:45Z,4009467.558,-4350627.550,-2396230.246
2019-01-31T11:25:50Z,4009081.383,-4351493.095,-2395372.739
2019-01-31T11:25:55Z,4008690.626,-4352362.669,-2394517.016
2019-01-31T11:26:00Z,4008296.293,-4353235.995,-2393662.434
2019-01-31T11:26:05Z,4007902.411,-4354111.196,-2392807.268
2019-01-31T11:26:10Z,4007505.738,-4354988.260,-2391951.099
2019-01-31T11:26:15Z,4007107.836,-4355865.680,-2391091.393
2019-01-31T11:26:20Z,4006711.112,-4356743.631,-2390228.867
2019-01-31T11:26:25Z,4006313.313,-4357622.106,-2389364.094
2019-01-31T11:26:30Z,4005921.031,-4358504.004,-2388497.839
2019-01-31T11:26:35Z,4005537.357,-4359391.316,-2387634.896
2019-01-31T11:26:40Z,4005158.910,-4360277.466,-2386772.363
2019-01-31T11:26:46Z,4004711.687,-4361340.079,-2385737.442
2019-01-31T11:26:51Z,4004337.367,-4362222.396,-2384875.581
2019-01-31T11:26:56Z,4003955.380,-4363099.436,-2384010.921
2019-01-31T11:27:01Z,4003568.271,-4363972.897,-2383144.908
2019-01-31T11:27:06Z,4003177.527,-4364845.927,-2382276.260
2019-01-31T11:27:11Z,4002786.969,-4365718.867,-2381405.170
2019-01-31T11:27:16Z,4002393.953,-4366592.046,-2380533.047
2019-01-31T11:27:21Z,4002000.668,-4367468.158,-2379659.858
2019-01-31T11:27:26Z,4001605.709,-4368343.682,-2378784.766
2019-01-31T11:27:31Z,4001207.974,-4369221.701,-2377909.588
2019-01-31T11:27:36Z,4000808.279,-4370100.502,-2377033.676
