Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s)
2022-10-02,11:50:42,-57.70956725363809,-136.9767600093017,11058.483407934336,239.5546607306809
2022-10-02,11:50:47,-57.70794477700316,-136.99383230613546,11058.692723392613,239.53168536890422
2022-10-02,11:50:52,-57.706317475174195,-137.01090341949822,11058.902038850889,239.50868050874092
2022-10-02,11:50:57,-57.70468535060163,-137.02797334885807,11059.111354309165,239.48564620629287
2022-10-02,11:51:02,-57.7030484057359,-137.04504209368315,11059.320669767441,239.4625825176619
2022-10-02,11:51:07,-57.70140664302744,-137.06210965344138,11059.529985225718,239.43948949894983
2022-10-02,11:51:12,-57.69976006492668,-137.07917602760094,11059.739300683994,239.4163672062584
2022-10-02,11:51:17,-57.698108673884065,-137.0962412156298,11059.94861614227,239.39321569568952
2022-10-02,11:51:22,-57.69645247235002,-137.113305216996,11060.157931600548,239.37003502334494
2022-10-02,11:51:27,-57.694791462774994,-137.1303680311676,11060.367247058824,239.3468252453265
2022-10-02,11:51:32,-57.6931256476094,-137.1474296576126,11060.5765625171,239.32358641773604
2022-10-02,11:51:37,-57.69145502930369,-137.16449009579912,11060.785877975377,239.3003185966754
2022-10-02,11:51:42,-57.68977961030829,-137.18154934519518,11060.995193433653,239.2770218382463
2022-10-02,11:51:47,-57.68809939307364,-137.1986074052689,11061.20450889193,239.25369619855064
2022-10-02,11:51:52,-57.68641438005018,-137.21566427548817,11061.413824350206,239.23034173369024
2022-10-02,11:51:57,-57.684724573688335,-137.23271995532113,11061.623139808482,239.2069584997669
2022-10-02,11:52:02,-57.68302997643854,-137.24977444423578,11061.832455266758,239.18354655288238
2022-10-02,11:52:07,-57.68133059075124,-137.26682774170024,11062.041770725034,239.1601059491386
2022-10-02,11:52:12,-57.679626419076854,-137.28387984718253,11062.25108618331,239.1366367446373
2022-10-02,11:52:17,-57.67791746386583,-137.30093076015066,11062.460401641587,239.1131389954803
2022-10-02,11:52:22,-57.67620372756859,-137.3179804800727,11062.669717099863,239.0896127577695
2022-10-02,11:52:27,-57.67448521263559,-137.3350290064167,11062.87903255814,239.0660580876066
2022-10-02,11:52:32,-57.67276192151724,-137.3520763386507,11063.088348016416,239.04247504109355
2022-10-02,11:52:37,-57.671033856663996,-137.36912247624275,11063.297663474692,239.01886367433204
2022-10-02,11:52:42,-57.66930102052628,-137.38616741866088,11063.506978932968,238.99522404342395
2022-10-02,11:52:47,-57.66756341555453,-137.4032111653732,11063.716294391244,238.97155620447109
2022-10-02,11:52:52,-57.66582104419918,-137.42025371584765,11063.92560984952,238.9478602135753
2022-10-02,11:52:57,-57.664073908910666,-137.43729506955236,11064.134925307797,238.92413612683836
2022-10-02,11:53:02,-57.66232201213942,-137.45433522595536,11064.344240766073,238.90038400036212
2022-10-02,11:53:07,-57.66056535633589,-137.47137418452468,11064.55355622435,238.87660389024836
2022-10-02,11:53:12,-57.65880394395049,-137.48841194472834,11064.762871682628,238.85279585259894
2022-10-02,11:53:17,-57.65703777743367,-137.50544850603447,11064.972187140904,238.82895994351566
2022-10-02,11:53:22,-57.65526685923586,-137.52248386791103,11065.18150259918,238.80509621910034
2022-10-02,11:53:27,-57.65349119180749,-137.53951802982613,11065.390818057456,238.78120473545476
2022-10-02,11:53:32,-57.651710777599,-137.55655099124775,11065.600133515733,238.75728554868078
2022-10-02,11:53:37,-57.649925619060824,-137.573582751644,11065.809448974009,238.73333871488023
2022-10-02,11:53:42,-57.6481357186434,-137.59061331048292,11066.018764432285,238.70936429015492
2022-10-02,11:53:47,-57.646341078797164,-137.6076426672325,11066.228079890561,238.68536233060664
2022-10-02,11:53:52,-57.644541701972535,-137.62467082136084,11066.437395348838,238.66133289233719
2022-10-02,11:53:57,-57.64273759061997,-137.64169777233596,11066.646710807114,238.6372760314484
2022-10-02,11:54:02,-57.64092874718989,-137.65872351962594,11066.85602626539,238.61319180404217
2022-10-02,11:54:07,-57.63911517413273,-137.67574806269877,11067.065341723666,238.58908026622026
2022-10-02,11:54:12,-57.63729687389893,-137.69277140102258,11067.274657181943,238.56494147408443
2022-10-02,11:54:17,-57.63547384893892,-137.7097935340653,11067.483972640219,238.54077548373658
2022-10-02,11:54:22,-57.63364610170314,-137.72681446129508,11067.693288098495,238.51658235127852
2022-10-02,11:54:27,-57.63181363464203,-137.7438341821799,11067.902603556771,238.49236213281202
2022-10-02,11:54:32,-57.62997645020601,-137.76085269618787,11068.111919015048,238.4681148844389
2022-10-02,11:54:37,-57.62813455084552,-137.77787000278698,11068.321234473324,238.44384066226104
2022-10-02,11:54:42,-57.626287939011,-137.79488610144534,11068.5305499316,238.4195395223802
2022-10-02,11:54:47,-57.62443661715288,-137.81190099163092,11068.739865389876,238.39521152089824
2022-10-02,11:54:52,-57.6225805877216,-137.82891467281178,11068.949180848153,238.3708567139169
2022-10-02,11:54:57,-57.620719853167586,-137.845927144456,11069.158496306429,238.34647515753812
2022-10-02,11:55:02,-57.61885441594128,-137.86293840603162,11069.367811764707,238.32206690786361
2022-10-02,11:55:07,-57.61698427849311,-137.87994845700666,11069.577127222983,238.29763202099525
2022-10-02,11:55:12,-57.61510944327353,-137.89695729684922,11069.78644268126,238.27317055303484
2022-10-02,11:55:17,-57.61322991273295,-137.91396492502727,11069.995758139536,238.24868256008418
2022-10-02,11:55:22,-57.611345689321816,-137.93097134100893,11070.205073597812,238.2241680982451
2022-10-02,11:55:27,-57.60945677549056,-137.94797654426222,11070.414389056088,238.19962722361944
2022-10-02,11:55:32,-57.60756317368961,-137.96498053425515,11070.623704514364,238.17505999230897
2022-10-02,11:55:37,-57.60566488636943,-137.9819833104558,11070.83301997264,238.15046646041552
2022-10-02,11:55:42,-57.60376191598042,-137.99898487233227,11071.042335430917,238.12584668404097
2022-10-02,11:55:47,-57.601854264973035,-138.0159852193525,11071.251650889193,238.10120071928705
2022-10-02,11:55:52,-57.59994193579771,-138.03298435098458,11071.46096634747,238.07652862225564
2022-10-02,11:55:57,-57.59802493090486,-138.04998226669656,11071.670281805746,238.0518304490485
2022-10-02,11:56:02,-57.596103252744946,-138.0669789659565,11071.879597264022,238.0271062557675
2022-10-02,11:56:07,-57.594176903768386,-138.08397444823248,11072.088912722298,238.00235609851447
2022-10-02,11:56:12,-57.592245886425616,-138.10096871299248,11072.298228180574,237.9775800333912
2022-10-02,11:56:17,-57.59031020316707,-138.1179617597045,11072.50754363885,237.95277811649947
2022-10-02,11:56:22,-57.588369856443194,-138.13495358783672,11072.716859097127,237.92795040394114
2022-10-02,11:56:27,-57.58642484870442,-138.1519441968571,11072.926174555403,237.90309695181807
2022-10-02,11:56:32,-57.58447518240117,-138.1689335862337,11073.13549001368,237.878217816232
2022-10-02,11:56:37,-57.58252085998389,-138.1859217554346,11073.344805471956,237.85331305328475
2022-10-02,11:56:42,-57.580561883903016,-138.20290870392782,11073.554120930232,237.82838271907815
2022-10-02,11:56:47,-57.57859825660897,-138.2198944311814,11073.763436388508,237.8034268697141
2022-10-02,11:56:52,-57.576629980552205,-138.23687893666337,11073.972751846786,237.77844556129432
2022-10-02,11:56:57,-57.57465705818314,-138.2538622198418,11074.182067305062,237.75343884992066
2022-10-02,11:57:02,-57.57267949195222,-138.27084428018475,11074.391382763339,237.7284067916949
2022-10-02,11:57:07,-57.57069728430988,-138.28782511716025,11074.600698221615,237.70334944271895
2022-10-02,11:57:12,-57.56871043770654,-138.30480473023636,11074.810013679891,237.67826685909458
2022-10-02,11:57:17,-57.56671895459265,-138.32178311888111,11075.019329138167,237.65315909692356
2022-10-02,11:57:22,-57.56472283741864,-138.33876028256253,11075.228644596444,237.62802621230773
2022-10-02,11:57:27,-57.56272208863495,-138.3557362207487,11075.43796005472,237.60286826134896
2022-10-02,11:57:32,-57.560716710692006,-138.37271093290767,11075.647275512996,237.57768530014903
2022-10-02,11:57:37,-57.55870670604025,-138.38968441850747,11075.856590971272,237.55247738480975
2022-10-02,11:57:42,-57.556692077130116,-138.4066566770161,11076.065906429549,237.52724457143296
2022-10-02,11:57:47,-57.55467282641203,-138.4236277079017,11076.275221887825,237.50198691612044
2022-10-02,11:57:52,-57.552648956336434,-138.44059751063222,11076.484537346101,237.47670447497404
2022-10-02,11:57:57,-57.55062046935377,-138.4575660846758,11076.693852804377,237.45139730409562
2022-10-02,11:58:02,-57.54858736791446,-138.47453342950044,11076.903168262654,237.4260654595869
2022-10-02,11:58:07,-57.54654965446893,-138.49149954457417,11077.11248372093,237.40070899754974
2022-10-02,11:58:12,-57.54450733146765,-138.50846442936506,11077.321799179206,237.375327974086
2022-10-02,11:58:17,-57.542460401361026,-138.52542808334113,11077.531114637482,237.34992244529747
2022-10-02,11:58:22,-57.5404088665995,-138.54239050597047,11077.740430095759,237.32449246728592
2022-10-02,11:58:27,-57.53835272963351,-138.5593516967211,11077.949745554035,237.29903809615323
2022-10-02,11:58:32,-57.53629199291348,-138.57631165506106,11078.159061012311,237.2735593880012
2022-10-02,11:58:37,-57.53422665888986,-138.59327038045842,11078.368376470587,237.24805639893162
2022-10-02,11:58:42,-57.53215673001307,-138.61022787238122,11078.577691928866,237.22252918504637
2022-10-02,11:58:47,-57.53008220873357,-138.62718413029748,11078.787007387142,237.19697780244718
2022-10-02,11:58:52,-57.52800309750176,-138.64413915367527,11078.996322845418,237.17140230723595
2022-10-02,11:58:57,-57.52591939876809,-138.66109294198264,11079.205638303694,237.14580275551447
2022-10-02,11:59:02,-57.523831114983,-138.67804549468764,11079.41495376197,237.12017920338454
2022-10-02,11:59:07,-57.521738248596925,-138.69499681125828,11079.624269220247,237.09453170694795
2022-10-02,11:59:12,-57.519640802060295,-138.71194689116263,11079.833584678523,237.06886032230662
2022-10-02,11:59:17,-57.517538777823546,-138.72889573386874,11080.0429001368,237.04316510556225
2022-10-02,11:59:22,-57.51543217833711,-138.74584333884465,11080.252215595076,237.01744611281677
2022-10-02,11:59:27,-57.51332100605143,-138.7627897055584,11080.461531053352,236.99170340017193
2022-10-02,11:59:32,-57.511205263416926,-138.7797348334781,11080.670846511628,236.9659370237295
2022-10-02,11:59:37,-57.50908495288405,-138.79667872207168,11080.880161969904,236.9401470395914
2022-10-02,11:59:42,-57.506960076903226,-138.81362137080728,11081.08947742818,236.9143335038594
2022-10-02,11:59:47,-57.5048306379249,-138.8305627791529,11081.298792886457,236.88849647263538
2022-10-02,11:59:52,-57.50269663839949,-138.84750294657658,11081.508108344733,236.862636002021
2022-10-02,11:59:57,-57.50055808077744,-138.86444187254642,11081.71742380301,236.83675214811822
2022-10-02,12:00:02,-57.498414967509184,-138.88137955653045,11081.926739261286,236.81084496702883
2022-10-02,12:00:07,-57.496267301045165,-138.8983159979967,11082.136054719562,236.78491451485465
2022-10-02,12:00:12,-57.4941150838358,-138.91525119641318,11082.345370177838,236.7589608476974
2022-10-02,12:00:17,-57.49195831833154,-138.93218515124798,11082.554685636114,236.73298402165906
2022-10-02,12:00:22,-57.48979700698281,-138.94911786196917,11082.76400109439,236.70698409284134
2022-10-02,12:00:27,-57.48763115224005,-138.96604932804473,11082.973316552667,236.68096111734604
2022-10-02,12:00:32,-57.48546075655369,-138.98297954894278,11083.182632010945,236.65491515127505
2022-10-02,12:00:37,-57.48328582237417,-138.99990852413129,11083.391947469221,236.6288462507302
2022-10-02,12:00:42,-57.481106352151926,-139.01683625307837,11083.601262927497,236.60275447181323
2022-10-02,12:00:47,-57.478922348337385,-139.03376273525203,11083.810578385774,236.576639870626
2022-10-02,12:00:52,-57.47673381338099,-139.05068797012032,11084.01989384405,236.55050250327034
2022-10-02,12:00:57,-57.474540749733166,-139.06761195715134,11084.229209302326,236.524342425848
2022-10-02,12:01:02,-57.472343159844364,-139.08453469581303,11084.438524760602,236.4981596944609
2022-10-02,12:01:07,-57.470141046165004,-139.10145618557354,11084.647840218879,236.4719543652108
2022-10-02,12:01:12,-57.46793441114553,-139.11837642590083,11084.857155677155,236.4457264941995
2022-10-02,12:01:17,-57.46572325723636,-139.135295416263,11085.066471135431,236.41947613752885
2022-10-02,12:01:22,-57.46350758688795,-139.1522131561281,11085.275786593707,236.39320335130066
2022-10-02,12:01:27,-57.461287402550724,-139.16912964496416,11085.485102051984,236.36690819161674
2022-10-02,12:01:32,-57.45906270667511,-139.18604488223926,11085.69441751026,236.34059071457892
2022-10-02,12:01:37,-57.456833501711564,-139.2029588674214,11085.903732968536,236.314250976289
2022-10-02,12:01:42,-57.45459979011051,-139.2198715999786,11086.113048426812,236.28788903284885
2022-10-02,12:01:47,-57.452361574322374,-139.23678307937897,11086.322363885089,236.26150494036023
2022-10-02,12:01:52,-57.4501188567976,-139.25369330509054,11086.531679343365,236.23509875492496
2022-10-02,12:01:57,-57.44787163998662,-139.27060227658137,11086.740994801641,236.20867053264485
2022-10-02,12:02:02,-57.44561992633988,-139.28750999331947,11086.950310259917,236.1822203296218
2022-10-02,12:02:07,-57.443363718307786,-139.30441645477288,11087.159625718194,236.15574820195755
2022-10-02,12:02:12,-57.441103018340804,-139.32132166040967,11087.36894117647,236.1292542057539
2022-10-02,12:02:17,-57.438837828889355,-139.3382256096979,11087.578256634746,236.10273839711274
2022-10-02,12:02:22,-57.43656815240387,-139.3551283021056,11087.787572093024,236.07620083213584
2022-10-02,12:02:27,-57.43429399133479,-139.37202973710086,11087.9968875513,236.04964156692503
2022-10-02,12:02:32,-57.43201534813255,-139.38892991415165,11088.206203009577,236.02306065758216
2022-10-02,12:02:37,-57.429732225247584,-139.40582883272603,11088.415518467853,235.996458160209
2022-10-02,12:02:42,-57.42744462513032,-139.42272649229207,11088.62483392613,235.96983413090732
2022-10-02,12:02:47,-57.42515255023121,-139.43962289231783,11088.834149384405,235.94318862577907
2022-10-02,12:02:52,-57.42285600300067,-139.45651803227133,11089.043464842682,235.91652170092595
2022-10-02,12:02:57,-57.42055498588915,-139.47341191162067,11089.252780300958,235.8898334124499
2022-10-02,12:03:02,-57.41824950134706,-139.49030452983382,11089.462095759234,235.86312381645257
2022-10-02,12:03:07,-57.41593955182487,-139.50719588637887,11089.67141121751,235.83639296903593
2022-10-02,12:03:12,-57.41362513977299,-139.52408598072384,11089.880726675787,235.80964092630174
2022-10-02,12:03:17,-57.41130626764186,-139.5409748123368,11090.090042134063,235.7828677443518
2022-10-02,12:03:22,-57.408982937881916,-139.55786238068578,11090.29935759234,235.75607347928795
2022-10-02,12:03:27,-57.4066551529436,-139.57474868523883,11090.508673050615,235.72925818721197
2022-10-02,12:03:32,-57.40432291527733,-139.59163372546402,11090.717988508892,235.70242192422577
2022-10-02,12:03:37,-57.40198622733356,-139.60851750082938,11090.927303967168,235.6755647464311
2022-10-02,12:03:42,-57.39964509156271,-139.6254000108029,11091.136619425444,235.64868670992976
2022-10-02,12:03:47,-57.39729951041522,-139.64228125485275,11091.34593488372,235.62178787082357
2022-10-02,12:03:52,-57.39494948634154,-139.65916123244688,11091.555250341997,235.5948682852144
2022-10-02,12:03:57,-57.392595021792076,-139.67603994305335,11091.764565800273,235.56792800920405
2022-10-02,12:04:02,-57.39023611921727,-139.69291738614024,11091.97388125855,235.54096709889436
2022-10-02,12:04:07,-57.387872781067585,-139.70979356117556,11092.183196716825,235.513985610387
2022-10-02,12:04:12,-57.38550500979342,-139.72666846762738,11092.392512175104,235.48698359978403
2022-10-02,12:04:17,-57.38313280784523,-139.74354210496372,11092.60182763338,235.45996112318704
2022-10-02,12:04:22,-57.38075617767343,-139.76041447265268,11092.811143091656,235.43291823669801
2022-10-02,12:04:27,-57.37837512172849,-139.77728557016226,11093.020458549932,235.40585499641867
2022-10-02,12:04:32,-57.37598964246081,-139.7941553969605,11093.229774008209,235.37877145845087
2022-10-02,12:04:37,-57.37359974232085,-139.81102395251548,11093.439089466485,235.35166767889643
2022-10-02,12:04:42,-57.37120542375902,-139.82789123629522,11093.648404924761,235.32454371385714
