#ATom navigation files,,,,,,,,,,
#  ATom1: 2016-07-29 to 2016-08-23,,,,,,,,,,
#  ATom2: 2017-01-26 to 2017-02-21,,,,,,,,,,
#  ATom3: 2017-09-28 to 2017-10-27,,,,,,,,,,
#  ATom4: 2018-04-24 to 2018-05-21,,,,,,,,,,
#  Col 1: Index A#[sequence number], where #= 1,2,3,4,,,,,,
#  Col 2: Research Flight number,,,,,,,,,,
#  Col 3: Date as YYYYMMDD, starting date UTC,,,,,,,,,
#  Col 4: Start time of interval UTC seconds from midnight on YYYYMMDD (may exceed 86400, does not roll after midinght),,,,,,,,,
#  Col 5: End time of interval (10s nominal) UTC seconds from midnight on YYYYMMDD,,,,,,,,,,
#  Col 5,6, 7:  Latitude, Longitude, Altitude (deg, deg, m above masl). GPS data from MMS.,,,,
#  Col 8, 9: Pressure, Temperature (hPa, deg K)   Static pressure and temperature from MMS.,,,,,,,
#  Col 10:  Cumulative ground track distance (km, for each ATom deployment),,,,,,,,,
#index,RF,YYYYMMDD,UTC_Start,UTC_Stop,Latitude,Longitude,Altitude (m masl GPS),P (hPa),T(K),CumDist (km)
A4_00024,-2,20180410,68970,68980,34.565946,-118.055656,3218.35,697.084,282.943,26.71781
A4_00025,-2,20180410,68980,68990,34.553478,-118.061683,3293.03,690.801,282.295,28.23233
A4_00026,-2,20180410,68990,69000,34.540564,-118.067351,3394.67,682.232,281.604,29.77492
A4_00027,-2,20180410,69000,69010,34.527328,-118.073402,3484.43,674.784,281.142,31.37529
A4_00028,-2,20180410,69010,69020,34.513407,-118.078991,3560.32,668.521,280.217,33.02677
A4_00029,-2,20180410,69020,69030,34.498728,-118.083287,3622.74,663.464,279.793,34.73163
A4_00030,-2,20180410,69030,69040,34.483377,-118.086873,3678.01,658.892,279.492,36.49905
A4_00031,-2,20180410,69040,69050,34.467605,-118.090656,3784.35,650.351,278.779,38.28982
A4_00032,-2,20180410,69050,69060,34.451799,-118.094422,3950.56,637.162,277.434,40.07064
A4_00033,-2,20180410,69060,69070,34.436084,-118.097841,4137.17,622.664,276.545,41.83523
A4_00034,-2,20180410,69070,69080,34.420508,-118.100816,4315.84,609.07,275.202,43.58588
A4_00035,-2,20180410,69080,69090,34.405016,-118.104245,4467.37,597.733,274.395,45.33865
A4_00036,-2,20180410,69090,69100,34.389471,-118.108153,4586.75,588.932,273.328,47.1093
A4_00037,-2,20180410,69100,69110,34.373731,-118.112252,4679.1,582.199,272.43,48.91028
A4_00038,-2,20180410,69110,69120,34.357683,-118.116304,4749.48,577.068,271.911,50.74607
A4_00039,-2,20180410,69120,69130,34.341446,-118.120875,4821.25,571.774,271.413,52.62042
A4_00040,-2,20180410,69130,69140,34.325614,-118.128135,4928.94,564.075,270.553,54.50669
A4_00041,-2,20180410,69140,69150,34.310945,-118.137763,5079.17,553.498,269.252,56.362
A4_00042,-2,20180410,69150,69160,34.297015,-118.148901,5236.4,542.535,267.949,58.20118
A4_00043,-2,20180410,69160,69170,34.28313,-118.159817,5398.99,531.384,266.56,60.05445
A4_00044,-2,20180410,69170,69180,34.269422,-118.170699,5551.79,521.056,265.41,61.87125
A4_00045,-2,20180410,69180,69190,34.255864,-118.181805,5709.82,510.548,264.095,63.67501
A4_00046,-2,20180410,69190,69200,34.242381,-118.19271,5856.04,501.018,263.014,65.4984
A4_00047,-2,20180410,69200,69210,34.228809,-118.20331,5989.02,492.371,262.061,67.29234
A4_00048,-2,20180410,69210,69220,34.21446,-118.212554,6137.33,482.939,261.015,69.10004
A4_00049,-2,20180410,69220,69230,34.199244,-118.218814,6285.33,473.704,259.799,70.89495
A4_00050,-2,20180410,69230,69240,34.183278,-118.222938,6390.03,467.279,258.877,72.72437
A4_00051,-2,20180410,69240,69250,34.166645,-118.224866,6439.83,464.182,258.538,74.5995
A4_00052,-2,20180410,69250,69260,34.149615,-118.226509,6484.83,461.498,258.265,76.51066
A4_00053,-2,20180410,69260,69270,34.132331,-118.228595,6541.16,458.091,258.233,78.44992
A4_00054,-2,20180410,69270,69280,34.114871,-118.231036,6618.07,453.468,258.144,80.40556
A4_00055,-2,20180410,69280,69290,34.097366,-118.233538,6723.8,447.147,257.645,82.36478
A4_00056,-2,20180410,69290,69300,34.080045,-118.236861,6854.82,439.419,256.695,84.30919
A4_00057,-2,20180410,69300,69310,34.06314,-118.241888,7014.62,430.157,255.362,86.23
A4_00058,-2,20180410,69310,69320,34.046627,-118.247573,7179.08,420.778,254.293,88.12424
A4_00059,-2,20180410,69320,69330,34.03037,-118.252822,7329.63,412.334,253.471,89.99173
A4_00060,-2,20180410,69330,69340,34.01414,-118.258343,7456.53,405.382,252.656,91.86256
A4_00061,-2,20180410,69340,69350,33.997802,-118.263577,7542.55,400.711,251.935,93.74583
A4_00062,-2,20180410,69350,69360,33.981222,-118.268014,7608.46,397.176,251.396,95.64263
A4_00063,-2,20180410,69360,69370,33.964363,-118.272263,7671.86,393.781,250.836,97.56617
A4_00064,-2,20180410,69370,69380,33.947335,-118.276708,7736.49,390.344,250.248,99.50666
A4_00065,-2,20180410,69380,69390,33.930172,-118.281242,7804.24,386.782,249.637,101.4633
A4_00066,-2,20180410,69390,69400,33.912794,-118.284907,7865.88,383.554,249.09,103.4357
A4_00067,-2,20180410,69400,69410,33.895233,-118.289127,7914.9,381.016,248.683,105.4342
A4_00068,-2,20180410,69410,69420,33.877464,-118.293568,7954.37,378.96,248.316,107.4603
A4_00069,-2,20180410,69420,69430,33.859472,-118.298055,8000.15,376.632,247.89,109.5074
A4_00070,-2,20180410,69430,69440,33.841357,-118.302225,8055.41,373.778,247.374,111.5661
A4_00071,-2,20180410,69440,69450,33.823173,-118.307145,8128,370.065,246.691,113.6381
A4_00072,-2,20180410,69450,69460,33.805003,-118.312376,8212.63,365.759,246.021,115.7115
A4_00073,-2,20180410,69460,69470,33.786868,-118.317319,8308.09,360.974,245.385,117.774
A4_00074,-2,20180410,69470,69480,33.768808,-118.322521,8408.93,355.944,244.596,119.8372
A4_00075,-2,20180410,69480,69490,33.750885,-118.328241,8516.91,350.597,243.73,121.8894
A4_00076,-2,20180410,69490,69500,33.733078,-118.333553,8637.6,344.725,243.007,123.9192
A4_00077,-2,20180410,69500,69510,33.715362,-118.338735,8742.71,339.692,242.098,125.9473
A4_00078,-2,20180410,69510,69520,33.697688,-118.344436,8812.17,336.379,241.77,127.9804
A4_00079,-2,20180410,69520,69530,33.679875,-118.349626,8879.99,333.195,241.529,130.0181
A4_00080,-2,20180410,69530,69540,33.661916,-118.354302,8930.14,330.914,241.182,132.0727
A4_00081,-2,20180410,69540,69550,33.643851,-118.359824,8948.62,330.101,241.048,134.1529
A4_00082,-2,20180410,69550,69560,33.625596,-118.365541,8956.83,329.774,240.964,136.2554
A4_00083,-2,20180410,69560,69570,33.60711,-118.371074,8961.75,329.625,240.888,138.3941
A4_00084,-2,20180410,69570,69580,33.588391,-118.377381,8959.25,329.838,240.895,140.5669
A4_00085,-2,20180410,69580,69590,33.56923,-118.382951,8955.81,330.044,240.978,142.7743
A4_00086,-2,20180410,69590,69600,33.549316,-118.385927,8962.44,329.843,240.963,145.0253
A4_00087,-2,20180410,69600,69610,33.528998,-118.388416,8967.43,329.798,240.988,147.2992
A4_00088,-2,20180410,69610,69620,33.508648,-118.391772,8970.84,329.757,241.019,149.581
A4_00089,-2,20180410,69620,69630,33.488352,-118.395995,8973.37,329.752,241.034,151.8684
A4_00090,-2,20180410,69630,69640,33.468095,-118.400312,8975.86,329.664,240.984,154.1523
A4_00091,-2,20180410,69640,69650,33.447878,-118.404775,8978.84,329.539,240.961,156.4373
A4_00092,-2,20180410,69650,69660,33.427695,-118.409678,8980.87,329.468,240.956,158.7215
A4_00093,-2,20180410,69660,69670,33.407535,-118.414704,8978.61,329.591,240.985,161.0056
A4_00094,-2,20180410,69670,69680,33.387413,-118.419287,8975.33,329.645,241.001,163.285
A4_00095,-2,20180410,69680,69690,33.367897,-118.426617,8975.74,329.553,240.994,165.5507
A4_00096,-2,20180410,69690,69700,33.350298,-118.43806,8975.77,329.579,241.01,167.7773
A4_00097,-2,20180410,69700,69710,33.33495,-118.453202,8988.64,328.997,240.939,169.9836
A4_00098,-2,20180410,69710,69720,33.319493,-118.467938,9022.52,327.416,240.617,172.1821
A4_00099,-2,20180410,69720,69730,33.302015,-118.479378,9004.55,328.226,240.719,174.4246
A4_00100,-2,20180410,69730,69740,33.282397,-118.484926,8962.77,330.164,241.098,176.6983
A4_00101,-2,20180410,69740,69750,33.261805,-118.485303,8973.48,329.679,240.952,179.001
A4_00102,-2,20180410,69750,69760,33.24127,-118.481773,8998.44,328.459,240.709,181.3162
A4_00103,-2,20180410,69760,69770,33.220906,-118.476198,9004.12,328.335,240.694,183.6351
A4_00104,-2,20180410,69770,69780,33.200491,-118.470671,8995.56,328.714,240.736,185.9632
A4_00105,-2,20180410,69780,69790,33.180478,-118.463362,8993.07,328.815,240.676,188.3121
A4_00106,-2,20180410,69790,69800,33.1616,-118.451467,8975.27,329.556,240.818,190.6929
A4_00107,-2,20180410,69800,69810,33.143438,-118.437794,8985.21,329.277,240.749,193.0741
A4_00108,-2,20180410,69810,69820,33.125132,-118.424584,8997.83,328.754,240.647,195.4715
A4_00109,-2,20180410,69820,69830,33.106661,-118.411805,8987.25,329.29,240.708,197.8475
A4_00110,-2,20180410,69830,69840,33.088418,-118.398293,8986.64,329.297,240.715,200.2347
A4_00111,-2,20180410,69840,69850,33.071372,-118.382611,8994.6,328.848,240.656,202.6413
A4_00112,-2,20180410,69850,69860,33.055438,-118.365059,8992.82,329.028,240.717,205.059
A4_00113,-2,20180410,69860,69870,33.03935,-118.347776,8996.94,328.906,240.62,207.4681
A4_00114,-2,20180410,69870,69880,33.023086,-118.330704,8986.34,329.465,240.686,209.8845
A4_00115,-2,20180410,69880,69890,33.006786,-118.313551,8972.5,330.09,240.868,212.3064
A4_00116,-2,20180410,69890,69900,32.990539,-118.296305,8982.28,329.665,240.794,214.7296
A4_00117,-2,20180410,69900,69910,32.975064,-118.278053,8989.55,329.252,240.788,217.1676
A4_00118,-2,20180410,69910,69920,32.960661,-118.258478,8997.66,328.871,240.761,219.5681
A4_00119,-2,20180410,69920,69930,32.946321,-118.238849,9002.01,328.764,240.756,222.0083
A4_00120,-2,20180410,69930,69940,32.931858,-118.219325,8992.14,329.281,240.884,224.4546
A4_00121,-2,20180410,69940,69950,32.917264,-118.199782,8974.38,330.099,241.037,226.9057
A4_00122,-2,20180410,69950,69960,32.902396,-118.180582,8973.2,330.095,240.876,229.3522
A4_00123,-2,20180410,69960,69970,32.886455,-118.162871,8978.7,329.863,240.82,231.7694
A4_00124,-2,20180410,69970,69980,32.868859,-118.147932,8976.02,330.061,240.935,234.1653
A4_00125,-2,20180410,69980,69990,32.850466,-118.134449,8971.3,330.293,241.049,236.5605
A4_00126,-2,20180410,69990,70000,32.831861,-118.12144,8971.27,330.292,241.08,238.9505
A4_00127,-2,20180410,70000,70010,32.813133,-118.108824,8972.54,330.2,241.11,241.365
A4_00128,-2,20180410,70010,70020,32.793989,-118.097372,8974.19,329.972,241.132,243.7335
A4_00129,-2,20180410,70020,70030,32.773819,-118.089807,8975.2,329.927,241.162,246.0685
A4_00130,-2,20180410,70030,70040,32.753152,-118.088003,8973.31,330.044,241.231,248.3581
A4_00131,-2,20180410,70040,70050,32.733067,-118.09207,8970.1,330.235,241.347,250.6158
A4_00132,-2,20180410,70050,70060,32.714434,-118.100929,8968.91,330.324,241.405,252.8336
A4_00133,-2,20180410,70060,70070,32.697654,-118.113534,8968.28,330.368,241.404,255.0318
A4_00134,-2,20180410,70070,70080,32.68291,-118.129076,8969.18,330.349,241.374,257.2219
A4_00135,-2,20180410,70080,70090,32.670058,-118.146649,8971.13,330.281,241.278,259.4083
A4_00136,-2,20180410,70090,70100,32.658719,-118.165589,8974.62,330.128,241.245,261.5932
A4_00137,-2,20180410,70100,70110,32.648508,-118.18533,8977.26,330.007,241.211,263.7769
A4_00138,-2,20180410,70110,70120,32.639166,-118.20568,8979.48,329.93,241.162,265.9592
A4_00139,-2,20180410,70120,70130,32.630487,-118.226336,8979.27,329.942,241.107,268.0897
A4_00140,-2,20180410,70130,70140,32.622287,-118.247327,8978.07,330.007,241.052,270.2752
A4_00141,-2,20180410,70140,70150,32.61438,-118.268518,8978.52,329.988,240.993,272.465
A4_00142,-2,20180410,70150,70160,32.606611,-118.289818,8978.91,329.986,240.992,274.6553
A4_00143,-2,20180410,70160,70170,32.598895,-118.311041,8979.51,329.976,240.974,276.7934
A4_00144,-2,20180410,70170,70180,32.591179,-118.332394,8980.58,329.949,240.979,278.9879
A4_00145,-2,20180410,70180,70190,32.583432,-118.353747,8980.82,329.952,240.999,281.1834
A4_00146,-2,20180410,70190,70200,32.575614,-118.37502,8980.77,329.971,241.044,283.3271
A4_00147,-2,20180410,70200,70210,32.567763,-118.396315,8982.07,329.918,241.038,285.5269
A4_00148,-2,20180410,70210,70220,32.55999,-118.417724,8981.85,329.943,241.04,287.7279
A4_00149,-2,20180410,70220,70230,32.55222,-118.439116,8979.28,330.102,241.072,289.9299
A4_00150,-2,20180410,70230,70240,32.543031,-118.459609,8976.98,330.097,241.051,292.0834
A4_00151,-2,20180410,70240,70250,32.530517,-118.477633,8977.14,330.075,241.031,294.2929
A4_00152,-2,20180410,70250,70260,32.514825,-118.491925,8977.37,330.061,241.023,296.5338
A4_00153,-2,20180410,70260,70270,32.496748,-118.502,8978.36,330.013,241.008,298.7663
A4_00154,-2,20180410,70270,70280,32.477094,-118.507754,8979.43,329.987,240.996,301.0309
A4_00155,-2,20180410,70280,70290,32.456729,-118.510154,8981.99,329.904,240.981,303.3086
A4_00156,-2,20180410,70290,70300,32.436173,-118.511114,8982.7,329.913,241.023,305.5919
A4_00157,-2,20180410,70300,70310,32.415566,-118.511719,8982.38,329.938,241.114,307.8801
A4_00158,-2,20180410,70310,70320,32.394911,-118.512046,8980.63,330.018,241.175,310.1724
A4_00159,-2,20180410,70320,70330,32.374214,-118.512077,8981.32,330,241.191,312.4701
A4_00160,-2,20180410,70330,70340,32.35349,-118.511914,8981.88,330.015,241.217,314.7691
A4_00161,-2,20180410,70340,70350,32.33274,-118.51168,8982.38,330.032,241.215,317.0713
A4_00162,-2,20180410,70350,70360,32.311979,-118.511471,8982.39,330.07,241.271,319.3746
A4_00163,-2,20180410,70360,70370,32.291203,-118.51128,8981.56,330.141,241.329,321.6791
A4_00164,-2,20180410,70370,70380,32.27041,-118.511078,8981.03,330.184,241.393,323.9857
A4_00165,-2,20180410,70380,70390,32.249606,-118.510851,8981.29,330.206,241.447,326.2935
A4_00166,-2,20180410,70390,70400,32.228794,-118.510592,8983.34,330.15,241.491,328.6013
A4_00167,-2,20180410,70400,70410,32.207979,-118.510361,8984.86,330.105,241.514,330.9101
A4_00168,-2,20180410,70410,70420,32.187162,-118.510183,8985.28,330.122,241.514,333.2189
A4_00169,-2,20180410,70420,70430,32.166339,-118.510052,8985.47,330.158,241.556,335.5277
A4_00170,-2,20180410,70430,70440,32.145519,-118.50994,8986.04,330.164,241.548,337.8365
A4_00171,-2,20180410,70440,70450,32.12469,-118.509816,8985.82,330.197,241.537,340.1463
A4_00172,-2,20180410,70450,70460,32.10385,-118.509674,8984.74,330.239,241.525,342.4584
A4_00173,-2,20180410,70460,70470,32.083008,-118.5095,8985.22,330.253,241.571,344.7694
A4_00174,-2,20180410,70470,70480,32.062171,-118.50935,8987.11,330.198,241.597,347.0793
A4_00175,-2,20180410,70480,70490,32.04134,-118.509272,8988.02,330.194,241.583,349.3891
A4_00176,-2,20180410,70490,70500,32.020513,-118.509242,8986.41,330.281,241.596,351.6989
A4_00177,-2,20180410,70500,70510,31.999675,-118.509193,8985.84,330.306,241.591,354.0098
A4_00178,-2,20180410,70510,70520,31.978839,-118.509105,8987.13,330.277,241.576,356.3207
A4_00179,-2,20180410,70520,70530,31.958006,-118.509025,8987.16,330.29,241.572,358.6305
A4_00180,-2,20180410,70530,70540,31.93717,-118.508949,8987.35,330.29,241.559,360.9414
A4_00181,-2,20180410,70540,70550,31.916335,-118.508886,8987.71,330.304,241.569,363.2511
A4_00182,-2,20180410,70550,70560,31.895502,-118.508838,8988.48,330.301,241.571,365.5609
A4_00183,-2,20180410,70560,70570,31.874668,-118.508788,8988.81,330.31,241.579,367.8717
A4_00184,-2,20180410,70570,70580,31.853838,-118.508733,8989.44,330.296,241.562,370.1804
A4_00185,-2,20180410,70580,70590,31.83301,-118.508666,8989.43,330.3,241.575,372.4901
A4_00186,-2,20180410,70590,70600,31.812182,-118.508581,8989.82,330.312,241.604,374.7999
A4_00187,-2,20180410,70600,70610,31.791356,-118.508454,8990.51,330.301,241.654,377.1085
A4_00188,-2,20180410,70610,70620,31.770524,-118.508287,8991.26,330.259,241.682,379.4216
A4_00189,-2,20180410,70620,70630,31.74958,-118.508179,8989.41,330.433,241.738,381.7535
A4_00190,-2,20180410,70630,70640,31.728436,-118.508206,8986.59,330.722,241.798,384.1086
A4_00191,-2,20180410,70640,70650,31.707087,-118.508261,8984.57,330.965,241.85,386.486
A4_00192,-2,20180410,70650,70660,31.685536,-118.508143,8987.07,331.005,241.85,388.8855
A4_00193,-2,20180410,70660,70670,31.663806,-118.5079,8993.21,330.896,241.811,391.3029
A4_00194,-2,20180410,70670,70680,31.641926,-118.50769,8998.65,330.812,241.78,393.7368
A4_00195,-2,20180410,70680,70690,31.61989,-118.507582,9001.06,330.876,241.788,396.1873
A4_00196,-2,20180410,70690,70700,31.597698,-118.50752,9002.16,331.017,241.811,398.6555
A4_00197,-2,20180410,70700,70710,31.575355,-118.507415,9006.32,330.995,241.795,401.1403
A4_00198,-2,20180410,70710,70720,31.552879,-118.507273,9012.28,330.907,241.785,403.6385
A4_00199,-2,20180410,70720,70730,31.530293,-118.507141,9018.08,330.893,241.825,406.1488
A4_00200,-2,20180410,70730,70740,31.507587,-118.507042,9019.85,330.978,241.984,408.6714
A4_00201,-2,20180410,70740,70750,31.484817,-118.506822,9024.62,330.831,242.04,411.1962
A4_00202,-2,20180410,70750,70760,31.462064,-118.506498,9031.83,330.455,241.979,413.7178
A4_00203,-2,20180410,70760,70770,31.439317,-118.506283,9031.93,330.496,241.998,416.2414
A4_00204,-2,20180410,70770,70780,31.416539,-118.506302,9027.08,330.778,242.045,418.7683
A4_00205,-2,20180410,70780,70790,31.393735,-118.506396,9022.76,331,242.085,421.2974
A4_00206,-2,20180410,70790,70800,31.370919,-118.506388,9021.55,331.058,242.041,423.8276
A4_00207,-2,20180410,70800,70810,31.348104,-118.506299,9023.73,330.94,242.012,426.3568
A4_00208,-2,20180410,70810,70820,31.325293,-118.506203,9024.4,330.919,242.01,428.8859
A4_00209,-2,20180410,70820,70830,31.302476,-118.506117,9023.45,331.007,242.016,431.416
A4_00210,-2,20180410,70830,70840,31.279652,-118.50606,9023.63,331.006,242.004,433.9473
A4_00211,-2,20180410,70840,70850,31.25683,-118.50605,9022.76,331.059,242.004,436.4775
A4_00212,-2,20180410,70850,70860,31.233997,-118.506035,9021.02,331.159,242.007,439.0098
A4_00213,-2,20180410,70860,70870,31.211162,-118.505945,9022.07,331.118,241.995,441.5411
A4_00214,-2,20180410,70870,70880,31.188329,-118.50582,9023.46,331.033,242.055,444.0724
A4_00215,-2,20180410,70880,70890,31.165501,-118.505713,9023.33,331.042,242.064,446.6037
A4_00216,-2,20180410,70890,70900,31.142674,-118.505812,9022.56,331.186,242.052,449.1339
A4_00217,-2,20180410,70900,70910,31.119868,-118.506264,9021.21,331.265,242.083,451.6634
A4_00218,-2,20180410,70910,70920,31.097056,-118.506776,9020.29,331.312,241.984,454.1928
A4_00219,-2,20180410,70920,70930,31.074243,-118.507236,9021.83,331.267,242.132,456.7222
A4_00220,-2,20180410,70930,70940,31.05144,-118.507709,9023.55,331.194,242.151,459.2505
A4_00221,-2,20180410,70940,70950,31.028651,-118.508211,9024.1,331.192,242.175,461.7766
A4_00222,-2,20180410,70950,70960,31.005867,-118.508718,9024.47,331.171,242.161,464.3027
A4_00223,-2,20180410,70960,70970,30.983088,-118.509239,9025.48,331.125,242.123,466.8288
A4_00224,-2,20180410,70970,70980,30.96031,-118.509822,9024.65,331.16,242.08,469.3551
A4_00225,-2,20180410,70980,70990,30.937523,-118.51042,9021.84,331.279,242.012,471.8835
A4_00226,-2,20180410,70990,71000,30.91472,-118.510954,9021,331.345,242.053,474.4118
A4_00227,-2,20180410,71000,71010,30.89191,-118.511452,9022.16,331.279,242.055,476.9412
A4_00228,-2,20180410,71010,71020,30.869102,-118.511962,9022.41,331.312,242.084,479.4705
A4_00229,-2,20180410,71020,71030,30.84629,-118.512486,9022.56,331.347,242.096,481.9999
A4_00230,-2,20180410,71030,71040,30.82348,-118.512999,9023.92,331.351,242.092,484.5293
A4_00231,-2,20180410,71040,71050,30.800692,-118.513528,9027.27,331.17,242.032,487.0554
A4_00232,-2,20180410,71050,71060,30.777907,-118.514059,9025.99,331.232,242.09,489.5825
A4_00233,-2,20180410,71060,71070,30.75511,-118.514526,9025.1,331.274,242.191,492.1106
A4_00234,-2,20180410,71070,71080,30.732313,-118.514987,9026.06,331.231,242.258,494.6377
A4_00235,-2,20180410,71080,71090,30.709527,-118.515625,9026.18,331.184,242.262,497.1642
A4_00236,-2,20180410,71090,71100,30.686945,-118.517637,9028.13,331.05,242.222,499.6683
A4_00237,-2,20180410,71100,71110,30.665,-118.522762,9029.09,330.851,242.153,502.1436
A4_00238,-2,20180410,71110,71120,30.643572,-118.529402,9027.23,330.717,242.105,504.5894
A4_00239,-2,20180410,71120,71130,30.622429,-118.535559,9024.45,330.574,242.054,506.997
A4_00240,-2,20180410,71130,71140,30.601568,-118.54198,9023.05,330.357,241.99,509.3759
A4_00241,-2,20180410,71140,71150,30.581059,-118.548326,9019.51,330.175,241.932,511.7033
A4_00242,-2,20180410,71150,71160,30.560924,-118.553975,9016.18,330.036,241.876,513.9926
A4_00243,-2,20180410,71160,71170,30.541221,-118.560165,9012.64,329.99,241.875,516.2342
A4_00244,-2,20180410,71170,71180,30.522016,-118.56627,9005.81,330.113,241.913,518.4193
A4_00245,-2,20180410,71180,71190,30.503266,-118.572285,9000.43,330.196,241.954,520.566
A4_00246,-2,20180410,71190,71200,30.484908,-118.578508,8998.39,330.171,241.941,522.6659
A4_00247,-2,20180410,71200,71210,30.466937,-118.584169,8999.39,330.05,241.888,524.7132
A4_00248,-2,20180410,71210,71220,30.449303,-118.589843,8996.92,330.069,241.869,526.7381
A4_00249,-2,20180410,71220,71230,30.431891,-118.595808,8992.6,330.242,241.881,528.7432
A4_00250,-2,20180410,71230,71240,30.414659,-118.601406,8989.57,330.356,241.83,530.7255
A4_00251,-2,20180410,71240,71250,30.39753,-118.607267,8987.54,330.432,241.883,532.7075
A4_00252,-2,20180410,71250,71260,30.380455,-118.613239,8987.69,330.434,241.914,534.6828
A4_00253,-2,20180410,71260,71270,30.363416,-118.618589,8989.43,330.346,241.91,536.6428
A4_00254,-2,20180410,71270,71280,30.346417,-118.624282,8991.28,330.254,241.902,538.6077
A4_00255,-2,20180410,71280,71290,30.329435,-118.630121,8991.12,330.269,241.895,540.5726
A4_00256,-2,20180410,71290,71300,30.312438,-118.635468,8989.98,330.316,241.9,542.5311
A4_00257,-2,20180410,71300,71310,30.295417,-118.641189,8990.92,330.276,241.909,544.5003
A4_00258,-2,20180410,71310,71320,30.27837,-118.646969,8994.98,330.098,241.886,546.47
A4_00259,-2,20180410,71320,71330,30.26133,-118.652102,8997.71,329.991,241.862,548.4264
A4_00260,-2,20180410,71330,71340,30.244283,-118.657622,8997.34,330.017,241.877,550.391
A4_00261,-2,20180410,71340,71350,30.227227,-118.663229,8997.26,330.025,241.897,552.3589
A4_00262,-2,20180410,71350,71360,30.210175,-118.668436,8997.17,330.019,241.891,554.3216
A4_00263,-2,20180410,71360,71370,30.19311,-118.674172,8996.72,330.046,241.892,556.2989
A4_00264,-2,20180410,71370,71380,30.176012,-118.680127,8996.21,330.066,241.897,558.2812
A4_00265,-2,20180410,71380,71390,30.158874,-118.685546,8996.91,330.049,241.896,560.2594
A4_00266,-2,20180410,71390,71400,30.141693,-118.691508,8997.72,330.005,241.888,562.2533
A4_00267,-2,20180410,71400,71410,30.124467,-118.697568,8997.95,329.99,241.88,564.2527
A4_00268,-2,20180410,71410,71420,30.10718,-118.702989,8999.17,329.916,241.849,566.2522
