#ATom navigation files,,,,,,,,,,
#  ATom1: 2016-07-29 to 2016-08-23,,,,,,,,,,
#  ATom2: 2017-01-26 to 2017-02-21,,,,,,,,,,
#  ATom3: 2017-09-28 to 2017-10-27,,,,,,,,,,
#  ATom4: 2018-04-24 to 2018-05-21,,,,,,,,,,
#  Col 1: Index A#[sequence number], where #= 1,2,3,4,,,,,,
#  Col 2: Research Flight number,,,,,,,,,,
#  Col 3: Date as YYYYMMDD, starting date UTC,,,,,,,,,
#  Col 4: Start time of interval UTC seconds from midnight on YYYYMMDD (may exceed 86400, does not roll after midinght),,,,,,,,,
#  Col 5: End time of interval (10s nominal) UTC seconds from midnight on YYYYMMDD,,,,,,,,,,
#  Col 5,6, 7:  Latitude, Longitude, Altitude (deg, deg, m above masl). GPS data from MMS.,,,,
#  Col 8, 9: Pressure, Temperature (hPa, deg K)   Static pressure and temperature from MMS.,,,,,,,
#  Col 10:  Cumulative ground track distance (km, for each ATom deployment),,,,,,,,,
#index,RF,YYYYMMDD,UTC_Start,UTC_Stop,Latitude,Longitude,Altitude (m masl GPS),P (hPa),T(K),CumDist (km)
A1_07489,3,20160803,72950,72960,55.821069,-161.913569,5983.05,484.578,258.884,15337.3776
A1_07490,3,20160803,72960,72970,55.809042,-161.932557,5869.67,491.885,259.727,15339.1734
A1_07491,3,20160803,72970,72980,55.797,-161.951477,5753.88,499.41,260.404,15340.9695
A1_07492,3,20160803,72980,72990,55.784968,-161.970411,5639.33,506.919,260.939,15342.7643
A1_07493,3,20160803,72990,73000,55.77298,-161.989373,5526.27,514.425,261.311,15344.5563
A1_07494,3,20160803,73000,73010,55.761591,-162.009329,5412.82,522.132,262.123,15346.319
A1_07495,3,20160803,73010,73020,55.751293,-162.03095,5299.17,530,263.102,15348.1112
A1_07496,3,20160803,73020,73030,55.74157,-162.053537,5185.46,537.855,263.978,15349.9043
A1_07497,3,20160803,73030,73040,55.731936,-162.076036,5074.78,545.596,264.882,15351.6638
A1_07498,3,20160803,73040,73050,55.722314,-162.098657,4965.53,553.353,265.731,15353.4548
A1_07499,3,20160803,73050,73060,55.712708,-162.121269,4853.64,561.377,266.48,15355.2436
A1_07500,3,20160803,73060,73070,55.703079,-162.143707,4738.74,569.678,267.122,15356.9979
A1_07501,3,20160803,73070,73080,55.693396,-162.166084,4626.84,577.872,267.53,15358.7804
A1_07502,3,20160803,73080,73090,55.683624,-162.188345,4514.84,586.147,267.938,15360.562
A1_07503,3,20160803,73090,73100,55.673792,-162.210348,4401.9,594.619,268.661,15362.3116
A1_07504,3,20160803,73100,73110,55.663946,-162.232448,4287.97,603.308,269.568,15364.0911
A1_07505,3,20160803,73110,73120,55.6541,-162.254561,4173.3,612.129,270.056,15365.8732
A1_07506,3,20160803,73120,73130,55.64428,-162.276601,4059.55,620.938,269.902,15367.6223
A1_07507,3,20160803,73130,73140,55.634483,-162.29868,3946.58,629.818,270.148,15369.4001
A1_07508,3,20160803,73140,73150,55.624696,-162.320761,3834.54,638.788,271.146,15371.1781
A1_07509,3,20160803,73150,73160,55.6149,-162.342763,3720.85,648.012,272.105,15372.9226
A1_07510,3,20160803,73160,73170,55.6051,-162.364737,3605.81,657.354,272.067,15374.6969
A1_07511,3,20160803,73170,73180,55.595287,-162.386726,3495.13,666.556,272.613,15376.4689
A1_07512,3,20160803,73180,73190,55.585456,-162.408533,3383.55,675.916,274.031,15378.2097
A1_07513,3,20160803,73190,73200,55.575608,-162.430356,3268.94,685.603,274.984,15379.9809
A1_07514,3,20160803,73200,73210,55.565777,-162.452176,3171.08,693.631,275.711,15381.7424
A1_07515,3,20160803,73210,73220,55.556089,-162.47347,3168.28,694.111,275.601,15383.443
A1_07516,3,20160803,73220,73230,55.546749,-162.493747,3179.94,693.052,275.436,15385.048
A1_07517,3,20160803,73230,73240,55.537878,-162.513688,3180.44,693.077,275.502,15386.6278
A1_07518,3,20160803,73240,73250,55.529422,-162.533007,3181.57,693.097,275.074,15388.1522
A1_07519,3,20160803,73250,73260,55.521261,-162.551714,3183.22,693.097,275.423,15389.6248
A1_07520,3,20160803,73260,73270,55.513343,-162.569749,3185.43,693.036,275.563,15391.0458
A1_07521,3,20160803,73270,73280,55.505633,-162.5871,3184.49,693.211,275.724,15392.4194
A1_07522,3,20160803,73280,73290,55.498126,-162.603765,3181.89,693.362,275.737,15393.744
A1_07523,3,20160803,73290,73300,55.490839,-162.619746,3181.11,693.416,275.721,15395.0202
A1_07524,3,20160803,73300,73310,55.483802,-162.635131,3185.2,693.003,275.603,15396.2425
A1_07525,3,20160803,73310,73320,55.477145,-162.649616,3213.2,690.541,275.338,15397.375
A1_07526,3,20160803,73320,73330,55.471304,-162.663478,3209.31,691.11,275.268,15398.431
A1_07527,3,20160803,73330,73340,55.466887,-162.678026,3138.32,697.159,275.599,15399.467
A1_07528,3,20160803,73340,73350,55.463471,-162.693339,3031.79,706.4,276.199,15400.539
A1_07529,3,20160803,73350,73360,55.460281,-162.70896,2919.38,716.372,276.991,15401.603
A1_07530,3,20160803,73360,73370,55.456961,-162.724627,2802.17,726.793,277.81,15402.665
A1_07531,3,20160803,73370,73380,55.453515,-162.740417,2687.65,737.044,278.597,15403.737
A1_07532,3,20160803,73380,73390,55.450016,-162.756191,2576.46,747.133,279.295,15404.809
A1_07533,3,20160803,73390,73400,55.446551,-162.772057,2469.23,757.004,279.954,15405.881
A1_07534,3,20160803,73400,73410,55.443216,-162.787594,2409.13,762.73,280.193,15406.906
A1_07535,3,20160803,73410,73420,55.440219,-162.802254,2374.98,765.954,280.366,15407.855
A1_07536,3,20160803,73420,73430,55.437534,-162.8163,2297.6,773.017,280.83,15408.776
A1_07537,3,20160803,73430,73440,55.435086,-162.830164,2212.13,780.995,281.127,15409.681
A1_07538,3,20160803,73440,73450,55.432844,-162.843909,2126.71,789.072,281.491,15410.61
A1_07539,3,20160803,73450,73460,55.43068,-162.857315,2036.92,797.662,281.908,15411.489
A1_07540,3,20160803,73460,73470,55.428152,-162.870399,1946.41,806.598,282.419,15412.346
A1_07541,3,20160803,73470,73480,55.423861,-162.881435,1842.05,816.926,282.859,15413.184
A1_07542,3,20160803,73480,73490,55.417576,-162.88819,1727.84,828.179,283.318,15414.028
A1_07543,3,20160803,73490,73500,55.410071,-162.889151,1586.79,842.452,283.973,15414.912
A1_07544,3,20160803,73500,73510,55.402577,-162.883205,1414.91,860.118,284.342,15415.877
A1_07545,3,20160803,73510,73520,55.39558,-162.873414,1272.76,874.781,285.247,15416.893
A1_07546,3,20160803,73520,73530,55.388423,-162.864219,1166.25,886.005,286.176,15417.873
A1_07547,3,20160803,73530,73540,55.381444,-162.854761,1071.04,896.238,287.062,15418.848
A1_07548,3,20160803,73540,73550,55.374545,-162.846215,969.73,906.951,287.78,15419.785
A1_07549,3,20160803,73550,73560,55.367482,-162.8386,914.22,912.575,287.863,15420.671
A1_07550,3,20160803,73560,73570,55.360609,-162.833508,890.56,915.092,287.295,15421.48
A1_07551,3,20160803,73570,73580,55.353859,-162.82886,855.62,918.746,287.415,15422.3
A1_07552,3,20160803,73580,73590,55.347097,-162.823701,850.57,919.207,287.842,15423.117
A1_07553,3,20160803,73590,73600,55.340283,-162.818833,856.28,918.566,288.401,15423.943
A1_07554,3,20160803,73600,73610,55.333046,-162.814399,831.25,921.589,287.136,15424.844
A1_07555,3,20160803,73610,73620,55.325109,-162.809358,779.63,927.542,285.304,15425.807
A1_07556,3,20160803,73620,73630,55.316901,-162.804147,740.4,932.03,285.323,15426.777
A1_07557,3,20160803,73630,73640,55.309091,-162.798351,690.35,937.625,285.806,15427.716
A1_07558,3,20160803,73640,73650,55.301561,-162.791559,592.19,948.794,286.28,15428.662
A1_07559,3,20160803,73650,73660,55.293767,-162.785724,490.11,960.104,286.613,15429.6
A1_07560,3,20160803,73660,73670,55.285899,-162.782008,445.1,964.966,287.033,15430.499
A1_07561,3,20160803,73670,73680,55.278232,-162.778096,420.58,967.768,287.382,15431.382
A1_07562,3,20160803,73680,73690,55.271073,-162.772223,391.26,971.179,286.552,15432.267
A1_07563,3,20160803,73690,73700,55.264072,-162.765941,348.15,976.189,286.658,15433.15
A1_07564,3,20160803,73700,73710,55.256689,-162.760874,316.97,979.871,286.73,15434.032
A1_07565,3,20160803,73710,73720,55.249258,-162.756122,261.02,986.515,287.079,15434.912
A1_07566,3,20160803,73720,73730,55.241891,-162.751364,211.82,992.348,287.342,15435.781
A1_07567,3,20160803,73730,73740,55.23462,-162.746987,174.55,996.565,287.671,15436.637
A1_07568,3,20160803,73740,73750,55.227637,-162.742024,176.42,996.199,287.465,15437.466
A1_07569,3,20160803,73750,73760,55.220777,-162.736862,185.29,995.257,286.882,15438.3
A1_07570,3,20160803,73760,73770,55.213908,-162.732225,228.81,989.73,287.161,15439.117
A1_07571,3,20160803,73770,73780,55.207185,-162.727104,298.23,981.425,288.063,15439.95
A1_07572,3,20160803,73780,73790,55.200078,-162.721172,322.9,978.558,287.583,15440.859
A1_07573,3,20160803,73790,73800,55.192655,-162.715161,400.42,969.533,287.488,15441.778
A1_07574,3,20160803,73800,73810,55.185255,-162.7088,508.28,957.202,287.402,15442.699
A1_07575,3,20160803,73810,73820,55.177622,-162.702332,561.96,950.902,287.4,15443.661
A1_07576,3,20160803,73820,73830,55.169497,-162.695985,614.44,944.871,287.166,15444.693
A1_07577,3,20160803,73830,73840,55.160565,-162.689729,657.72,939.644,287.456,15445.798
A1_07578,3,20160803,73840,73850,55.150869,-162.684492,734.86,931.163,287.919,15446.941
A1_07579,3,20160803,73850,73860,55.141178,-162.678262,845.19,919.36,287.422,15448.117
A1_07580,3,20160803,73860,73870,55.132457,-162.667649,954.55,907.888,287.267,15449.316
A1_07581,3,20160803,73870,73880,55.124744,-162.654077,1064.34,896.322,286.224,15450.545
A1_07582,3,20160803,73880,73890,55.116201,-162.642048,1175,884.622,286.104,15451.784
A1_07583,3,20160803,73890,73900,55.10655,-162.632571,1267.59,874.837,286.127,15453.036
A1_07584,3,20160803,73900,73910,55.096287,-162.622785,1307.51,870.568,285.453,15454.379
A1_07585,3,20160803,73910,73920,55.085532,-162.612944,1322.37,869.042,285.346,15455.754
A1_07586,3,20160803,73920,73930,55.074546,-162.602102,1313.48,870.008,285.617,15457.167
A1_07587,3,20160803,73930,73940,55.063763,-162.589987,1311.01,870.311,285.453,15458.62
A1_07588,3,20160803,73940,73950,55.053177,-162.577158,1315.27,869.748,284.518,15460.061
A1_07589,3,20160803,73950,73960,55.042741,-162.564092,1375.72,863.611,284.825,15461.472
A1_07590,3,20160803,73960,73970,55.032502,-162.551345,1465.7,854.323,285.074,15462.866
A1_07591,3,20160803,73970,73980,55.022055,-162.539007,1558.14,844.902,284.405,15464.281
A1_07592,3,20160803,73980,73990,55.011276,-162.526983,1649.43,835.691,283.692,15465.734
A1_07593,3,20160803,73990,74000,55.000312,-162.51464,1744.36,826.261,283.33,15467.191
A1_07594,3,20160803,74000,74010,54.989568,-162.501982,1840.5,816.838,282.672,15468.612
A1_07595,3,20160803,74010,74020,54.979407,-162.489182,1937.8,807.682,282.357,15469.981
A1_07596,3,20160803,74020,74030,54.97077,-162.474507,2034.75,798.359,282.057,15471.332
A1_07597,3,20160803,74030,74040,54.965731,-162.455364,2136.39,788.505,281.597,15472.714
A1_07598,3,20160803,74040,74050,54.963003,-162.434298,2237.09,778.995,280.992,15474.115
A1_07599,3,20160803,74050,74060,54.960535,-162.412846,2337.75,769.465,280.267,15475.532
A1_07600,3,20160803,74060,74070,54.95846,-162.391129,2444.53,759.516,279.724,15476.923
A1_07601,3,20160803,74070,74080,54.956357,-162.369245,2546.89,750.133,279.48,15478.358
A1_07602,3,20160803,74080,74090,54.952568,-162.348392,2652.46,740.512,278.727,15479.751
A1_07603,3,20160803,74090,74100,54.945537,-162.331518,2760.65,730.838,277.915,15481.077
A1_07604,3,20160803,74100,74110,54.935803,-162.32001,2829.14,724.813,277.335,15482.394
A1_07605,3,20160803,74110,74120,54.924469,-162.315303,2884.06,719.909,276.962,15483.713
A1_07606,3,20160803,74120,74130,54.91248,-162.314755,2929.93,715.77,276.66,15485.067
A1_07607,3,20160803,74130,74140,54.900108,-162.315598,2972.81,711.817,276.431,15486.465
A1_07608,3,20160803,74140,74150,54.887342,-162.315573,3023.31,707.309,276.009,15487.903
A1_07609,3,20160803,74150,74160,54.874265,-162.314237,3079.67,702.337,275.391,15489.377
A1_07610,3,20160803,74160,74170,54.86091,-162.311952,3135.4,697.503,276.004,15490.887
A1_07611,3,20160803,74170,74180,54.847276,-162.308972,3187.68,692.983,276.274,15492.432
A1_07612,3,20160803,74180,74190,54.833361,-162.305457,3243.51,688.193,276.123,15494.013
A1_07613,3,20160803,74190,74200,54.819121,-162.301696,3300.5,683.323,275.991,15495.633
A1_07614,3,20160803,74200,74210,54.804517,-162.298369,3356.01,678.614,275.563,15497.296
A1_07615,3,20160803,74210,74220,54.789551,-162.294422,3412.98,673.842,275.107,15498.997
A1_07616,3,20160803,74220,74230,54.774246,-162.290429,3470.92,668.941,274.728,15500.736
A1_07617,3,20160803,74230,74240,54.758672,-162.286274,3548.56,662.551,274.13,15502.499
A1_07618,3,20160803,74240,74250,54.742968,-162.28239,3644.14,654.666,273.372,15504.272
A1_07619,3,20160803,74250,74260,54.72716,-162.278026,3742.42,646.73,272.316,15506.058
A1_07620,3,20160803,74260,74270,54.711429,-162.273531,3839.49,638.998,271.626,15507.813
A1_07621,3,20160803,74270,74280,54.696177,-162.269079,3930.42,631.662,271.155,15509.503
A1_07622,3,20160803,74280,74290,54.681599,-162.265296,4019.91,624.795,270.695,15511.112
A1_07623,3,20160803,74290,74300,54.667809,-162.260866,4126.66,616.749,270.4,15512.629
A1_07624,3,20160803,74300,74310,54.654961,-162.256523,4256.36,607.003,269.743,15514.034
A1_07625,3,20160803,74310,74320,54.643054,-162.252244,4359.35,599.322,268.955,15515.35
A1_07626,3,20160803,74320,74330,54.631806,-162.248595,4404.88,595.853,268.57,15516.611
A1_07627,3,20160803,74330,74340,54.620662,-162.244199,4408.79,595.337,268.472,15517.899
A1_07628,3,20160803,74340,74350,54.609159,-162.239647,4422.41,594.228,268.323,15519.236
A1_07629,3,20160803,74350,74360,54.597115,-162.235083,4419.63,594.442,268.343,15520.633
A1_07630,3,20160803,74360,74370,54.584505,-162.230927,4426.19,593.859,268.285,15522.099
A1_07631,3,20160803,74370,74380,54.571293,-162.226225,4432.09,593.299,268.237,15523.628
A1_07632,3,20160803,74380,74390,54.55756,-162.221579,4453.83,591.509,267.991,15525.208
A1_07633,3,20160803,74390,74400,54.543369,-162.217344,4480.4,589.374,267.685,15526.832
A1_07634,3,20160803,74400,74410,54.528702,-162.214555,4508.69,587.238,267.495,15528.493
A1_07635,3,20160803,74410,74420,54.513609,-162.212647,4534.66,585.227,267.372,15530.196
A1_07636,3,20160803,74420,74430,54.498098,-162.210536,4560.17,583.343,267.162,15531.95
A1_07637,3,20160803,74430,74440,54.482181,-162.207624,4588.03,581.175,267.054,15533.752
A1_07638,3,20160803,74440,74450,54.465987,-162.203904,4658.36,576.108,266.493,15535.579
A1_07639,3,20160803,74450,74460,54.449698,-162.200005,4752.71,569.176,265.612,15537.415
A1_07640,3,20160803,74460,74470,54.433344,-162.195778,4851.08,562.077,266.118,15539.261
A1_07641,3,20160803,74470,74480,54.416945,-162.191257,4955.13,554.663,266.073,15541.11
A1_07642,3,20160803,74480,74490,54.400523,-162.186714,5061.73,547.117,265.316,15542.962
A1_07643,3,20160803,74490,74500,54.384065,-162.182715,5165.72,539.843,264.706,15544.816
A1_07644,3,20160803,74500,74510,54.367575,-162.178372,5269.82,532.635,263.954,15546.674
A1_07645,3,20160803,74510,74520,54.351058,-162.173896,5373.81,525.528,263.29,15548.536
A1_07646,3,20160803,74520,74530,54.334514,-162.169371,5477.59,518.507,262.557,15550.402
A1_07647,3,20160803,74530,74540,54.317947,-162.165368,5579.57,511.66,261.957,15552.269
A1_07648,3,20160803,74540,74550,54.301358,-162.160781,5681.46,504.89,261.193,15554.139
A1_07649,3,20160803,74550,74560,54.28476,-162.156088,5786.87,497.995,260.473,15556.011
A1_07650,3,20160803,74560,74570,54.268163,-162.151517,5891.43,491.187,259.745,15557.88
A1_07651,3,20160803,74570,74580,54.25157,-162.147346,5994.7,484.592,259.054,15559.751
A1_07652,3,20160803,74580,74590,54.234944,-162.142699,6085.68,478.779,258.51,15561.628
A1_07653,3,20160803,74590,74600,54.218257,-162.138089,6172.85,473.286,257.818,15563.512
A1_07654,3,20160803,74600,74610,54.201512,-162.133809,6258.46,467.96,257.177,15565.4
A1_07655,3,20160803,74610,74620,54.184708,-162.129514,6342.94,462.71,256.556,15567.296
A1_07656,3,20160803,74620,74630,54.167856,-162.124821,6429.12,457.464,255.844,15569.198
A1_07657,3,20160803,74630,74640,54.150966,-162.120055,6515.92,452.173,255.17,15571.104
A1_07658,3,20160803,74640,74650,54.134049,-162.115786,6603.72,446.888,254.69,15573.011
A1_07659,3,20160803,74650,74660,54.117104,-162.111113,6689.74,441.776,254.094,15574.925
A1_07660,3,20160803,74660,74670,54.100092,-162.10635,6764.13,437.362,253.701,15576.847
A1_07661,3,20160803,74670,74680,54.082991,-162.101771,6835.21,433.212,253.248,15578.775
A1_07662,3,20160803,74680,74690,54.065796,-162.0976,6904.78,429.15,252.749,15580.718
A1_07663,3,20160803,74690,74700,54.048519,-162.092868,6973.92,425.168,252.145,15582.668
A1_07664,3,20160803,74700,74710,54.031173,-162.088042,7045.46,421.088,251.75,15584.627
A1_07665,3,20160803,74710,74720,54.01376,-162.083458,7118.44,416.95,251.198,15586.591
A1_07666,3,20160803,74720,74730,53.996294,-162.078837,7190.04,412.919,250.696,15588.563
A1_07667,3,20160803,74730,74740,53.978767,-162.073921,7261.33,408.956,250.142,15590.543
A1_07668,3,20160803,74740,74750,53.961173,-162.069033,7332.02,405.051,249.685,15592.529
A1_07669,3,20160803,74750,74760,53.943516,-162.064826,7402.26,401.169,249.023,15594.52
A1_07670,3,20160803,74760,74770,53.925806,-162.059963,7473.15,397.304,248.547,15596.517
A1_07671,3,20160803,74770,74780,53.908057,-162.055082,7545.08,393.409,247.949,15598.52
A1_07672,3,20160803,74780,74790,53.89027,-162.050507,7616.47,389.567,247.488,15600.524
A1_07673,3,20160803,74790,74800,53.87246,-162.045906,7689.52,385.683,246.924,15602.533
A1_07674,3,20160803,74800,74810,53.85463,-162.040945,7762.54,381.815,246.303,15604.544
A1_07675,3,20160803,74810,74820,53.836792,-162.035967,7835,378.008,245.736,15606.555
A1_07676,3,20160803,74820,74830,53.818935,-162.03165,7905.32,374.344,245.168,15608.566
A1_07677,3,20160803,74830,74840,53.801063,-162.026711,7976.82,370.636,244.687,15610.581
A1_07678,3,20160803,74840,74850,53.783175,-162.021809,8046.47,367.059,244.206,15612.598
A1_07679,3,20160803,74850,74860,53.765275,-162.017207,8114.98,363.546,243.587,15614.612
A1_07680,3,20160803,74860,74870,53.74737,-162.012715,8183.86,360.118,243.04,15616.632
A1_07681,3,20160803,74870,74880,53.729416,-162.007845,8236.62,357.416,242.66,15618.658
A1_07682,3,20160803,74880,74890,53.71138,-162.00297,8285.31,354.999,242.347,15620.694
A1_07683,3,20160803,74890,74900,53.693264,-161.998608,8333.75,352.644,242.085,15622.738
A1_07684,3,20160803,74900,74910,53.675067,-161.993641,8380.23,350.346,241.622,15624.793
A1_07685,3,20160803,74910,74920,53.656806,-161.988526,8428.47,347.999,241.184,15626.856
A1_07686,3,20160803,74920,74930,53.638486,-161.983704,8477.93,345.6,240.904,15628.922
A1_07687,3,20160803,74930,74940,53.620098,-161.978907,8526.94,343.245,240.557,15630.998
A1_07688,3,20160803,74940,74950,53.601643,-161.973851,8574.86,340.952,240.191,15633.081
A1_07689,3,20160803,74950,74960,53.583122,-161.968913,8621.24,338.747,239.854,15635.168
A1_07690,3,20160803,74960,74970,53.564527,-161.964513,8667.23,336.568,239.474,15637.267
A1_07691,3,20160803,74970,74980,53.545874,-161.959499,8713.69,334.366,239.077,15639.37
A1_07692,3,20160803,74980,74990,53.527171,-161.954428,8761,332.127,238.865,15641.481
A1_07693,3,20160803,74990,75000,53.508423,-161.949677,8808.69,329.904,238.55,15643.594
A1_07694,3,20160803,75000,75010,53.489634,-161.944753,8856.06,327.699,238.263,15645.713
A1_07695,3,20160803,75010,75020,53.470808,-161.939566,8903.35,325.537,237.962,15647.838
A1_07696,3,20160803,75020,75030,53.451944,-161.934602,8951.38,323.37,237.739,15649.963
A1_07697,3,20160803,75030,75040,53.433048,-161.929928,9000,321.176,237.491,15652.093
A1_07698,3,20160803,75040,75050,53.414115,-161.924863,9045.7,319.074,237.099,15654.228
A1_07699,3,20160803,75050,75060,53.395149,-161.919818,9091.58,316.992,236.732,15656.365
A1_07700,3,20160803,75060,75070,53.376156,-161.915293,9138.51,314.869,236.372,15658.504
A1_07701,3,20160803,75070,75080,53.357148,-161.910157,9187.77,312.667,235.979,15660.647
A1_07702,3,20160803,75080,75090,53.338135,-161.904932,9235.99,310.487,235.611,15662.79
A1_07703,3,20160803,75090,75100,53.319112,-161.900131,9284.18,308.37,235.208,15664.931
A1_07704,3,20160803,75100,75110,53.300077,-161.895283,9331.61,306.279,234.88,15667.075
A1_07705,3,20160803,75110,75120,53.281037,-161.89024,9379.92,304.207,234.63,15669.22
A1_07706,3,20160803,75120,75130,53.261995,-161.885284,9427.63,302.152,234.308,15671.361
A1_07707,3,20160803,75130,75140,53.242957,-161.880829,9473.49,300.157,233.95,15673.506
A1_07708,3,20160803,75140,75150,53.223922,-161.875715,9519.94,298.141,233.592,15675.65
A1_07709,3,20160803,75150,75160,53.204906,-161.870526,9568.7,296.057,233.213,15677.792
A1_07710,3,20160803,75160,75170,53.185913,-161.865842,9618.07,293.937,232.761,15679.929
A1_07711,3,20160803,75170,75180,53.166935,-161.860845,9666.78,291.847,232.339,15682.066
A1_07712,3,20160803,75180,75190,53.147958,-161.855816,9714.08,289.856,232.018,15684.203
A1_07713,3,20160803,75190,75200,53.128979,-161.851036,9760,287.914,231.616,15686.338
A1_07714,3,20160803,75200,75210,53.110008,-161.846527,9807.74,285.915,231.205,15688.474
A1_07715,3,20160803,75210,75220,53.091046,-161.841536,9855.4,283.935,230.857,15690.608
A1_07716,3,20160803,75220,75230,53.072098,-161.836514,9901.72,282.013,230.446,15692.743
A1_07717,3,20160803,75230,75240,53.053166,-161.832035,9948.31,280.072,230.078,15694.872
A1_07718,3,20160803,75240,75250,53.034255,-161.826993,9994.78,278.154,229.676,15697.002
A1_07719,3,20160803,75250,75260,53.015366,-161.821885,10041.5,276.222,229.249,15699.129
A1_07720,3,20160803,75260,75270,52.996495,-161.817145,10087.93,274.335,228.879,15701.252
A1_07721,3,20160803,75270,75280,52.97764,-161.812446,10133.97,272.459,228.531,15703.375
A1_07722,3,20160803,75280,75290,52.9588,-161.807473,10178.81,270.654,228.186,15705.495
A1_07723,3,20160803,75290,75300,52.939979,-161.80253,10224.3,268.826,227.797,15707.614
A1_07724,3,20160803,75300,75310,52.921187,-161.79824,10270.96,266.948,227.433,15709.726
A1_07725,3,20160803,75310,75320,52.902425,-161.793276,10316.42,265.142,227.084,15711.838
A1_07726,3,20160803,75320,75330,52.883697,-161.788278,10362.38,263.341,226.769,15713.946
A1_07727,3,20160803,75330,75340,52.865003,-161.783593,10408.61,261.516,226.359,15716.048
A1_07728,3,20160803,75340,75350,52.846342,-161.778925,10453.82,259.752,226.052,15718.15
A1_07729,3,20160803,75350,75360,52.827712,-161.77396,10498.76,258.014,225.771,15720.246
A1_07730,3,20160803,75360,75370,52.809116,-161.769062,10544.71,256.234,225.357,15722.338
A1_07731,3,20160803,75370,75380,52.790557,-161.76488,10590.73,254.477,224.956,15724.424
A1_07732,3,20160803,75380,75390,52.772038,-161.76008,10637.07,252.719,224.652,15726.506
A1_07733,3,20160803,75390,75400,52.753556,-161.755292,10682.65,250.987,224.346,15728.586
A1_07734,3,20160803,75400,75410,52.735122,-161.750727,10729.24,249.27,223.938,15730.657
A1_07735,3,20160803,75410,75420,52.716708,-161.74628,10758.63,248.153,223.698,15732.732
A1_07736,3,20160803,75420,75430,52.698233,-161.741464,10775.09,247.575,223.567,15734.816
A1_07737,3,20160803,75430,75440,52.679697,-161.736638,10791.68,246.981,223.39,15736.906
A1_07738,3,20160803,75440,75450,52.661106,-161.732292,10809.15,246.347,223.235,15739.001
A1_07739,3,20160803,75450,75460,52.642465,-161.727509,10827.77,245.686,223.125,15741.103
A1_07740,3,20160803,75460,75470,52.623772,-161.722559,10847.01,244.998,223.001,15743.21
A1_07741,3,20160803,75470,75480,52.60503,-161.717834,10864.75,244.366,222.887,15745.322
A1_07742,3,20160803,75480,75490,52.586232,-161.713404,10882.37,243.726,222.69,15747.441
A1_07743,3,20160803,75490,75500,52.567413,-161.70854,10908.72,242.796,222.478,15749.559
A1_07744,3,20160803,75500,75510,52.548588,-161.703695,10936.5,241.756,222.365,15751.679
A1_07745,3,20160803,75510,75520,52.529752,-161.699323,10962.44,240.809,222.15,15753.797
A1_07746,3,20160803,75520,75530,52.510909,-161.694675,10989.68,239.832,221.989,15755.918
A1_07747,3,20160803,75530,75540,52.492067,-161.689824,11016.9,238.848,221.787,15758.039
A1_07748,3,20160803,75540,75550,52.473214,-161.685102,11037.23,238.151,221.612,15760.161
A1_07749,3,20160803,75550,75560,52.454307,-161.680809,11036.91,238.204,221.563,15762.292
A1_07750,3,20160803,75560,75570,52.435325,-161.676025,11030.88,238.465,221.551,15764.433
A1_07751,3,20160803,75570,75580,52.416295,-161.671142,11028.4,238.587,221.611,15766.576
A1_07752,3,20160803,75580,75590,52.397251,-161.666489,11030.31,238.548,221.666,15768.72
A1_07753,3,20160803,75590,75600,52.378195,-161.661657,11031.84,238.528,221.649,15770.868
A1_07754,3,20160803,75600,75610,52.359118,-161.65663,11031.22,238.573,221.632,15773.017
A1_07755,3,20160803,75610,75620,52.340012,-161.651781,11030.11,238.634,221.623,15775.166
A1_07756,3,20160803,75620,75630,52.320887,-161.647515,11030.28,238.648,221.626,15777.319
A1_07757,3,20160803,75630,75640,52.301749,-161.642697,11031.39,238.68,221.59,15779.474
A1_07758,3,20160803,75640,75650,52.282561,-161.637887,11017.13,239.183,221.658,15781.636
A1_07759,3,20160803,75650,75660,52.263336,-161.633414,11018.26,239.217,221.662,15783.797
A1_07760,3,20160803,75660,75670,52.24413,-161.628653,11025.89,238.931,221.662,15785.96
A1_07761,3,20160803,75670,75680,52.224927,-161.623608,11029.39,238.814,221.644,15788.124
A1_07762,3,20160803,75680,75690,52.20572,-161.618675,11031.43,238.771,221.632,15790.284
A1_07763,3,20160803,75690,75700,52.186516,-161.614343,11032.87,238.748,221.643,15792.446
A1_07764,3,20160803,75700,75710,52.167321,-161.609378,11032.7,238.781,221.604,15794.607
A1_07765,3,20160803,75710,75720,52.14816,-161.603849,11033.67,238.723,221.618,15796.773
A1_07766,3,20160803,75720,75730,52.129045,-161.59833,11034.85,238.692,221.684,15798.936
A1_07767,3,20160803,75730,75740,52.109945,-161.592105,11035.53,238.672,221.685,15801.103
A1_07768,3,20160803,75740,75750,52.090847,-161.585955,11037.81,238.626,221.649,15803.264
A1_07769,3,20160803,75750,75760,52.071742,-161.580542,11037.65,238.622,221.683,15805.427
A1_07770,3,20160803,75760,75770,52.052648,-161.574792,11051.65,238.119,221.584,15807.582
A1_07771,3,20160803,75770,75780,52.033632,-161.569203,11076.76,237.15,221.368,15809.726
A1_07772,3,20160803,75780,75790,52.014645,-161.564164,11099.23,236.343,221.184,15811.872
A1_07773,3,20160803,75790,75800,51.995667,-161.558523,11122.28,235.508,221.017,15814.017
A1_07774,3,20160803,75800,75810,51.976698,-161.552794,11145.39,234.675,220.843,15816.164
