#ATom navigation files,,,,,,,,,,
#  ATom1: 2016-07-29 to 2016-08-23,,,,,,,,,,
#  ATom2: 2017-01-26 to 2017-02-21,,,,,,,,,,
#  ATom3: 2017-09-28 to 2017-10-27,,,,,,,,,,
#  ATom4: 2018-04-24 to 2018-05-21,,,,,,,,,,
#  Col 1: Index A#[sequence number], where #= 1,2,3,4,,,,,,
#  Col 2: Research Flight number,,,,,,,,,,
#  Col 3: Date as YYYYMMDD, starting date UTC,,,,,,,,,
#  Col 4: Start time of interval UTC seconds from midnight on YYYYMMDD (may exceed 86400, does not roll after midinght),,,,,,,,,
#  Col 5: End time of interval (10s nominal) UTC seconds from midnight on YYYYMMDD,,,,,,,,,,
#  Col 5,6, 7:  Latitude, Longitude, Altitude (deg, deg, m above masl). GPS data from MMS.,,,,
#  Col 8, 9: Pressure, Temperature (hPa, deg K)   Static pressure and temperature from MMS.,,,,,,,
#  Col 10:  Cumulative ground track distance (km, for each ATom deployment),,,,,,,,,
#index,RF,YYYYMMDD,UTC_Start,UTC_Stop,Latitude,Longitude,Altitude (m masl GPS),P (hPa),T(K),CumDist (km)
A3_10037,2,20171001,83450,83460,69.953265,-147.188632,10884.93,228.001,213.91,20165.378
A3_10038,2,20171001,83460,83470,69.971399,-147.19883,10883.02,228.051,213.927,20167.434
A3_10039,2,20171001,83470,83480,69.989522,-147.208922,10883.19,227.982,214.049,20169.496
A3_10040,2,20171001,83480,83490,70.007638,-147.21912,10883.15,227.944,214.258,20171.554
A3_10041,2,20171001,83490,83500,70.025763,-147.229486,10883.37,227.901,214.403,20173.613
A3_10042,2,20171001,83500,83510,70.043903,-147.239452,10882.27,227.893,214.443,20175.677
A3_10043,2,20171001,83510,83520,70.062059,-147.249739,10879.95,227.94,214.316,20177.738
A3_10044,2,20171001,83520,83530,70.080218,-147.25997,10879.04,227.931,214.063,20179.804
A3_10045,2,20171001,83530,83540,70.098375,-147.270081,10879.93,227.875,213.949,20181.866
A3_10046,2,20171001,83540,83550,70.116528,-147.280451,10878.99,227.867,213.988,20183.927
A3_10047,2,20171001,83550,83560,70.134689,-147.290551,10877.12,227.92,214.022,20185.992
A3_10048,2,20171001,83560,83570,70.152858,-147.300828,10875.23,227.958,214.031,20188.056
A3_10049,2,20171001,83570,83580,70.171022,-147.311162,10873.01,228,214.087,20190.121
A3_10050,2,20171001,83580,83590,70.189178,-147.32131,10871.86,228.021,214.081,20192.182
A3_10051,2,20171001,83590,83600,70.20732,-147.331866,10872.55,227.977,214.077,20194.243
A3_10052,2,20171001,83600,83610,70.22546,-147.342245,10868.99,228.128,214.057,20196.309
A3_10053,2,20171001,83610,83620,70.243624,-147.352657,10838.9,229.307,214.276,20198.376
A3_10054,2,20171001,83620,83630,70.261878,-147.363303,10762.88,232.218,214.571,20200.456
A3_10055,2,20171001,83630,83640,70.28024,-147.373779,10662.02,236.117,215.007,20202.549
A3_10056,2,20171001,83640,83650,70.298564,-147.384716,10563.01,239.854,215.839,20204.627
A3_10057,2,20171001,83650,83660,70.316797,-147.39562,10460.98,243.667,216.494,20206.699
A3_10058,2,20171001,83660,83670,70.334977,-147.405708,10356.58,247.626,217.24,20208.76
A3_10059,2,20171001,83670,83680,70.353093,-147.416027,10249.62,251.718,217.979,20210.812
A3_10060,2,20171001,83680,83690,70.371118,-147.426296,10144.17,255.826,218.547,20212.858
A3_10061,2,20171001,83690,83700,70.389046,-147.436478,10038.27,259.999,218.834,20214.89
A3_10062,2,20171001,83700,83710,70.406879,-147.446953,9934.61,264.205,219.41,20216.911
A3_10063,2,20171001,83710,83720,70.424621,-147.457118,9831.08,268.422,220.276,20218.925
A3_10064,2,20171001,83720,83730,70.442275,-147.467419,9725.11,272.814,221.101,20220.926
A3_10065,2,20171001,83730,83740,70.459834,-147.477757,9620.88,277.195,222.011,20222.92
A3_10066,2,20171001,83740,83750,70.477288,-147.487811,9517.25,281.588,222.977,20224.899
A3_10067,2,20171001,83750,83760,70.494646,-147.498103,9411.65,286.103,223.789,20226.866
A3_10068,2,20171001,83760,83770,70.511914,-147.508107,9303.01,290.819,224.6,20228.827
A3_10069,2,20171001,83770,83780,70.529093,-147.518157,9195.23,295.563,225.492,20230.774
A3_10070,2,20171001,83780,83790,70.546182,-147.528354,9087.25,300.367,226.399,20232.714
A3_10071,2,20171001,83790,83800,70.563184,-147.538159,8979.67,305.238,227.361,20234.643
A3_10072,2,20171001,83800,83810,70.580098,-147.548428,8872.38,310.156,228.243,20236.563
A3_10073,2,20171001,83810,83820,70.596937,-147.558346,8766.14,315.096,229.075,20238.475
A3_10074,2,20171001,83820,83830,70.61368,-147.568344,8660.4,320.055,229.932,20240.374
A3_10075,2,20171001,83830,83840,70.630325,-147.57849,8555.74,325.038,230.843,20242.266
A3_10076,2,20171001,83840,83850,70.646886,-147.58813,8451.48,330.078,231.639,20244.143
A3_10077,2,20171001,83850,83860,70.663355,-147.598124,8347.46,335.163,232.079,20246.01
A3_10078,2,20171001,83860,83870,70.679708,-147.607816,8244.15,340.239,232.528,20247.867
A3_10079,2,20171001,83870,83880,70.695957,-147.617543,8136.39,345.589,233.449,20249.709
A3_10080,2,20171001,83880,83890,70.71211,-147.62742,8028.3,351.072,234.431,20251.545
A3_10081,2,20171001,83890,83900,70.728174,-147.637,7921.06,356.574,235.325,20253.368
A3_10082,2,20171001,83900,83910,70.744162,-147.646981,7811.47,362.228,235.806,20255.183
A3_10083,2,20171001,83910,83920,70.760087,-147.656434,7704.32,367.874,236.26,20256.994
A3_10084,2,20171001,83920,83930,70.775946,-147.666021,7599.42,373.453,237.01,20258.792
A3_10085,2,20171001,83930,83940,70.791725,-147.675439,7494.53,379.09,237.844,20260.585
A3_10086,2,20171001,83940,83950,70.807415,-147.684884,7389.27,384.826,238.722,20262.364
A3_10087,2,20171001,83950,83960,70.823027,-147.694466,7283.45,390.657,239.565,20264.139
A3_10088,2,20171001,83960,83970,70.838557,-147.703725,7177.67,396.529,240.352,20265.902
A3_10089,2,20171001,83970,83980,70.85402,-147.713388,7071.29,402.524,241.022,20267.657
A3_10090,2,20171001,83980,83990,70.869439,-147.72249,6964.28,408.632,241.734,20269.412
A3_10091,2,20171001,83990,84000,70.884808,-147.731969,6858.56,414.75,242.706,20271.156
A3_10092,2,20171001,84000,84010,70.90012,-147.741237,6753.63,420.877,243.679,20272.898
A3_10093,2,20171001,84010,84020,70.915379,-147.750657,6649.56,427.017,244.58,20274.631
A3_10094,2,20171001,84020,84030,70.930591,-147.76002,6545.13,433.263,245.312,20276.363
A3_10095,2,20171001,84030,84040,70.945778,-147.769154,6438.3,439.736,246.089,20278.087
A3_10096,2,20171001,84040,84050,70.960934,-147.778543,6333.29,446.267,246.932,20279.812
A3_10097,2,20171001,84050,84060,70.976039,-147.787605,6228.41,452.772,247.127,20281.527
A3_10098,2,20171001,84060,84070,70.991076,-147.79717,6125.02,459.242,246.995,20283.234
A3_10099,2,20171001,84070,84080,71.006042,-147.806441,6020.18,465.874,246.513,20284.939
A3_10100,2,20171001,84080,84090,71.020977,-147.815887,5912.43,472.859,245.645,20286.638
A3_10101,2,20171001,84090,84100,71.035915,-147.82506,5805.31,479.935,246.565,20288.339
A3_10102,2,20171001,84100,84110,71.050843,-147.834139,5699.78,486.969,247.486,20290.035
A3_10103,2,20171001,84110,84120,71.065732,-147.843465,5596.05,493.969,248.341,20291.731
A3_10104,2,20171001,84120,84130,71.080587,-147.852664,5492.85,501,249.138,20293.419
A3_10105,2,20171001,84130,84140,71.095417,-147.862218,5388.18,508.219,249.959,20295.11
A3_10106,2,20171001,84140,84150,71.110253,-147.871145,5282.04,515.617,250.698,20296.798
A3_10107,2,20171001,84150,84160,71.125082,-147.880573,5174.54,523.189,251.387,20298.483
A3_10108,2,20171001,84160,84170,71.13989,-147.889635,5068.74,530.708,252.206,20300.171
A3_10109,2,20171001,84170,84180,71.154671,-147.899067,4966.22,538.127,253.004,20301.851
A3_10110,2,20171001,84180,84190,71.169422,-147.90839,4862.13,545.731,253.876,20303.532
A3_10111,2,20171001,84190,84200,71.184146,-147.917647,4757.99,553.369,254.665,20305.207
A3_10112,2,20171001,84200,84210,71.198842,-147.92705,4655.23,561.038,255.306,20306.881
A3_10113,2,20171001,84210,84220,71.213529,-147.9361,4552.11,568.787,255.584,20308.551
A3_10114,2,20171001,84220,84230,71.228208,-147.945525,4447.63,576.741,256.061,20310.224
A3_10115,2,20171001,84230,84240,71.242879,-147.954494,4343.67,584.753,256.638,20311.894
A3_10116,2,20171001,84240,84250,71.257548,-147.96398,4238.53,592.959,256.882,20313.563
A3_10117,2,20171001,84250,84260,71.272191,-147.973294,4134.15,601.2,257.387,20315.233
A3_10118,2,20171001,84260,84270,71.286813,-147.982982,4029.32,609.597,257.987,20316.899
A3_10119,2,20171001,84270,84280,71.301434,-147.992502,3923.46,618.148,258.355,20318.569
A3_10120,2,20171001,84280,84290,71.31606,-148.001855,3817.81,626.825,259.03,20320.234
A3_10121,2,20171001,84290,84300,71.3307,-148.0113,3713.79,635.479,259.774,20321.903
A3_10122,2,20171001,84300,84310,71.345334,-148.02023,3608.21,644.328,260.541,20323.567
A3_10123,2,20171001,84310,84320,71.35995,-148.029698,3502.68,653.282,261.212,20325.229
A3_10124,2,20171001,84320,84330,71.374539,-148.038828,3399.45,662.154,261.788,20326.892
A3_10125,2,20171001,84330,84340,71.389112,-148.048304,3295.24,671.216,262.299,20328.55
A3_10126,2,20171001,84340,84350,71.403682,-148.057477,3190.44,680.439,262.671,20330.21
A3_10127,2,20171001,84350,84360,71.41824,-148.066842,3085.49,689.795,263.107,20331.867
A3_10128,2,20171001,84360,84370,71.432774,-148.076334,2982.5,699.072,263.462,20333.525
A3_10129,2,20171001,84370,84380,71.447295,-148.085685,2881,708.355,264.012,20335.177
A3_10130,2,20171001,84380,84390,71.461784,-148.095366,2779.08,717.725,264.494,20336.83
A3_10131,2,20171001,84390,84400,71.476252,-148.104623,2677.62,727.236,265.08,20338.478
A3_10132,2,20171001,84400,84410,71.490707,-148.114247,2575.15,736.89,265.806,20340.123
A3_10133,2,20171001,84410,84420,71.505152,-148.123318,2472.26,746.704,266.471,20341.769
A3_10134,2,20171001,84420,84430,71.519579,-148.132619,2367.87,756.763,267.116,20343.409
A3_10135,2,20171001,84430,84440,71.533951,-148.142071,2265.01,766.764,267.444,20345.047
A3_10136,2,20171001,84440,84450,71.548281,-148.151625,2163.35,776.814,267.686,20346.68
A3_10137,2,20171001,84450,84460,71.562607,-148.161127,2059.8,787.162,267.74,20348.314
A3_10138,2,20171001,84460,84470,71.576908,-148.170292,1956.45,797.638,267.612,20349.942
A3_10139,2,20171001,84470,84480,71.59119,-148.179833,1853.29,808.252,267.844,20351.567
A3_10140,2,20171001,84480,84490,71.605452,-148.1889,1749.65,819.029,268.177,20353.193
A3_10141,2,20171001,84490,84500,71.619675,-148.198453,1647.07,829.787,268.44,20354.811
A3_10142,2,20171001,84500,84510,71.633861,-148.207844,1545.9,840.561,268.674,20356.43
A3_10143,2,20171001,84510,84520,71.648031,-148.217275,1444.55,851.522,268.948,20358.043
A3_10144,2,20171001,84520,84530,71.662165,-148.226646,1351.41,861.63,268.261,20359.652
A3_10145,2,20171001,84530,84540,71.676178,-148.235947,1281.26,869.368,266.775,20361.24
A3_10146,2,20171001,84540,84550,71.689971,-148.245417,1228.21,875.241,267.05,20362.803
A3_10147,2,20171001,84550,84560,71.703524,-148.254168,1179.88,880.527,267.372,20364.333
A3_10148,2,20171001,84560,84570,71.716757,-148.263236,1164.99,882.217,267.392,20365.817
A3_10149,2,20171001,84570,84580,71.729496,-148.271729,1173.08,881.165,267.137,20367.252
A3_10150,2,20171001,84580,84590,71.741929,-148.28052,1174.87,880.927,267.201,20368.663
A3_10151,2,20171001,84590,84600,71.754263,-148.288584,1172.89,881.095,267.519,20370.069
A3_10152,2,20171001,84600,84610,71.766548,-148.296962,1171.62,881.207,267.682,20371.467
A3_10153,2,20171001,84610,84620,71.778834,-148.304398,1171.3,881.265,267.845,20372.864
A3_10154,2,20171001,84620,84630,71.791162,-148.312145,1171.26,881.273,267.268,20374.267
A3_10155,2,20171001,84630,84640,71.803532,-148.319356,1171.76,881.23,267.089,20375.674
A3_10156,2,20171001,84640,84650,71.815892,-148.327543,1172.69,881.121,267.1,20377.083
A3_10157,2,20171001,84650,84660,71.828232,-148.335932,1174.07,880.939,267.072,20378.492
A3_10158,2,20171001,84660,84670,71.840582,-148.344984,1175.49,880.797,267.006,20379.91
A3_10159,2,20171001,84670,84680,71.852977,-148.353593,1175.27,880.785,267.24,20381.329
A3_10160,2,20171001,84680,84690,71.865437,-148.362717,1172.1,880.804,267.488,20382.757
A3_10161,2,20171001,84690,84700,71.877948,-148.371125,1172.56,880.77,267.711,20384.187
A3_10162,2,20171001,84700,84710,71.890523,-148.37996,1172.82,880.731,267.833,20385.625
A3_10163,2,20171001,84710,84720,71.903155,-148.388057,1172.53,880.722,267.726,20387.066
A3_10164,2,20171001,84720,84730,71.915823,-148.396814,1172.4,880.723,267.538,20388.511
A3_10165,2,20171001,84730,84740,71.928519,-148.405249,1172.28,880.708,267.429,20389.964
A3_10166,2,20171001,84740,84750,71.941236,-148.41447,1172.21,880.705,267.584,20391.417
A3_10167,2,20171001,84750,84760,71.95397,-148.423532,1173.07,880.601,267.601,20392.878
A3_10168,2,20171001,84760,84770,71.966742,-148.432775,1172.95,880.603,267.431,20394.339
A3_10169,2,20171001,84770,84780,71.979566,-148.441599,1173.23,880.596,267.34,20395.805
A3_10170,2,20171001,84780,84790,71.992379,-148.45059,1172.95,880.596,267.315,20397.265
A3_10171,2,20171001,84790,84800,72.005135,-148.459837,1173.6,880.501,267.256,20398.723
A3_10172,2,20171001,84800,84810,72.017801,-148.468942,1174.01,880.434,267.242,20400.166
A3_10173,2,20171001,84810,84820,72.030405,-148.4779,1173.25,880.518,266.958,20401.602
A3_10174,2,20171001,84820,84830,72.042953,-148.486118,1172.24,880.641,266.889,20403.028
A3_10175,2,20171001,84830,84840,72.055423,-148.494631,1171.04,880.742,266.763,20404.446
A3_10176,2,20171001,84840,84850,72.067807,-148.502904,1155.12,882.647,266.615,20405.854
A3_10177,2,20171001,84850,84860,72.080121,-148.511625,1108.89,887.901,266.736,20407.259
A3_10178,2,20171001,84860,84870,72.092388,-148.519822,1051.84,894.437,267.171,20408.653
A3_10179,2,20171001,84870,84880,72.104603,-148.528565,993.52,901.141,267.414,20410.047
A3_10180,2,20171001,84880,84890,72.116745,-148.536863,936.34,907.778,267.468,20411.429
A3_10181,2,20171001,84890,84900,72.128829,-148.545411,879.83,914.358,267.213,20412.805
A3_10182,2,20171001,84900,84910,72.140864,-148.55299,821.94,921.158,267.468,20414.17
A3_10183,2,20171001,84910,84920,72.152843,-148.56108,762.61,928.206,267.924,20415.533
A3_10184,2,20171001,84920,84930,72.164748,-148.56911,705.1,935.08,268.375,20416.888
A3_10185,2,20171001,84930,84940,72.176583,-148.5778,648.79,941.834,268.607,20418.24
A3_10186,2,20171001,84940,84950,72.188362,-148.586045,595.53,948.181,269.025,20419.58
A3_10187,2,20171001,84950,84960,72.200026,-148.594374,578.49,950.124,269.169,20420.903
A3_10188,2,20171001,84960,84970,72.211549,-148.602276,584.85,949.301,269.114,20422.219
A3_10189,2,20171001,84970,84980,72.223137,-148.610751,586.27,949.135,269.006,20423.551
A3_10190,2,20171001,84980,84990,72.234862,-148.618925,587.43,949.023,269.003,20424.896
A3_10191,2,20171001,84990,85000,72.246754,-148.627181,586.68,949.101,269.014,20426.26
A3_10192,2,20171001,85000,85010,72.258785,-148.635307,588.04,948.983,268.968,20427.638
A3_10193,2,20171001,85010,85020,72.27092,-148.644181,589.52,948.793,269.052,20429.033
A3_10194,2,20171001,85020,85030,72.283169,-148.653094,590.85,948.672,269.004,20430.44
A3_10195,2,20171001,85030,85040,72.295543,-148.66244,591.28,948.587,268.894,20431.864
A3_10196,2,20171001,85040,85050,72.308047,-148.671119,591.65,948.524,268.849,20433.297
A3_10197,2,20171001,85050,85060,72.320682,-148.680286,591.1,948.57,268.825,20434.744
A3_10198,2,20171001,85060,85070,72.333427,-148.689066,590.14,948.7,269.036,20436.206
A3_10199,2,20171001,85070,85080,72.346264,-148.698448,590.69,948.619,269.031,20437.677
A3_10200,2,20171001,85080,85090,72.359192,-148.707715,590.95,948.567,268.923,20439.161
A3_10201,2,20171001,85090,85100,72.372211,-148.717098,590.4,948.63,268.775,20440.65
A3_10202,2,20171001,85100,85110,72.385313,-148.726475,591.23,948.558,268.665,20442.152
A3_10203,2,20171001,85110,85120,72.398405,-148.735739,591.43,948.5,268.678,20443.64
A3_10204,2,20171001,85120,85130,72.411359,-148.745247,592.93,948.31,268.797,20445.115
A3_10205,2,20171001,85130,85140,72.424164,-148.754262,593.71,948.211,268.886,20446.569
A3_10206,2,20171001,85140,85150,72.436826,-148.763765,591.66,948.427,269.026,20448.009
A3_10207,2,20171001,85150,85160,72.44899,-148.776838,587.85,948.714,269.08,20449.432
A3_10208,2,20171001,85160,85170,72.459202,-148.800883,583.3,949.307,269.112,20450.849
A3_10209,2,20171001,85170,85180,72.466422,-148.834376,584.98,949.314,269.024,20452.228
A3_10210,2,20171001,85180,85190,72.472252,-148.870569,588.99,948.764,268.959,20453.599
A3_10211,2,20171001,85190,85200,72.478301,-148.90597,591.08,948.499,269.022,20454.968
A3_10212,2,20171001,85200,85210,72.484608,-148.940787,590.13,948.603,269.124,20456.332
A3_10213,2,20171001,85210,85220,72.490801,-148.975542,590.24,948.592,269.166,20457.69
A3_10214,2,20171001,85220,85230,72.496783,-149.010571,590.43,948.553,269.184,20459.041
A3_10215,2,20171001,85230,85240,72.502683,-149.045529,590.42,948.56,269.198,20460.387
A3_10216,2,20171001,85240,85250,72.508579,-149.080324,589.92,948.586,269.205,20461.728
A3_10217,2,20171001,85250,85260,72.514474,-149.114978,589.33,948.66,269.226,20463.063
A3_10218,2,20171001,85260,85270,72.520349,-149.14947,589.57,948.66,269.245,20464.393
A3_10219,2,20171001,85270,85280,72.526179,-149.183958,589.93,948.625,269.246,20465.72
A3_10220,2,20171001,85280,85290,72.53198,-149.218374,590.19,948.61,269.24,20467.032
A3_10221,2,20171001,85290,85300,72.53778,-149.252612,589.93,948.632,269.269,20468.343
A3_10222,2,20171001,85300,85310,72.54358,-149.286837,589.82,948.642,269.276,20469.659
A3_10223,2,20171001,85310,85320,72.54935,-149.320994,589.76,948.622,269.25,20470.971
A3_10224,2,20171001,85320,85330,72.555092,-149.355067,590.33,948.555,269.254,20472.279
A3_10225,2,20171001,85330,85340,72.560819,-149.389044,589.96,948.588,269.271,20473.585
A3_10226,2,20171001,85340,85350,72.566541,-149.422996,589.76,948.612,269.288,20474.888
A3_10227,2,20171001,85350,85360,72.572239,-149.456938,589.71,948.615,269.309,20476.189
A3_10228,2,20171001,85360,85370,72.577908,-149.490856,589.82,948.59,269.316,20477.487
A3_10229,2,20171001,85370,85380,72.583563,-149.524725,589.72,948.598,269.319,20478.783
A3_10230,2,20171001,85380,85390,72.589219,-149.55846,589.6,948.616,269.31,20480.076
A3_10231,2,20171001,85390,85400,72.594858,-149.592211,589.58,948.618,269.142,20481.366
A3_10232,2,20171001,85400,85410,72.600464,-149.625918,589.73,948.58,268.991,20482.656
A3_10233,2,20171001,85410,85420,72.606023,-149.659732,590.05,948.546,269.087,20483.944
A3_10234,2,20171001,85420,85430,72.611588,-149.693505,589.73,948.571,269.001,20485.232
A3_10235,2,20171001,85430,85440,72.617185,-149.727181,589.31,948.604,268.997,20486.517
A3_10236,2,20171001,85440,85450,72.622761,-149.760875,589.03,948.632,269.026,20487.802
A3_10237,2,20171001,85450,85460,72.628321,-149.794571,589.57,948.551,269.066,20489.086
A3_10238,2,20171001,85460,85470,72.633879,-149.828236,589.25,948.587,269.003,20490.368
A3_10239,2,20171001,85470,85480,72.639431,-149.861835,589.17,948.599,268.944,20491.649
A3_10240,2,20171001,85480,85490,72.644957,-149.89552,589.27,948.49,268.933,20492.93
A3_10241,2,20171001,85490,85500,72.650456,-149.929279,596.92,946.879,268.875,20494.222
A3_10242,2,20171001,85500,85510,72.656113,-149.96433,645.95,940.947,268.631,20495.582
A3_10243,2,20171001,85510,85520,72.662226,-150.000737,742.42,929.455,268.07,20496.988
A3_10244,2,20171001,85520,85530,72.668763,-150.038369,855.16,915.993,267.737,20498.465
A3_10245,2,20171001,85530,85540,72.675439,-150.077359,972.37,902.312,267.051,20499.988
A3_10246,2,20171001,85540,85550,72.682093,-150.117956,1093.7,888.204,266.38,20501.534
A3_10247,2,20171001,85550,85560,72.688677,-150.159659,1237.63,871.803,265.925,20503.123
A3_10248,2,20171001,85560,85570,72.69526,-150.201972,1397.08,853.979,266.078,20504.704
A3_10249,2,20171001,85570,85580,72.701872,-150.244368,1572.01,834.836,266.087,20506.307
A3_10250,2,20171001,85580,85590,72.708549,-150.286637,1754.45,815.369,265.984,20507.887
A3_10251,2,20171001,85590,85600,72.715254,-150.328792,1943.4,795.695,265.777,20509.477
A3_10252,2,20171001,85600,85610,72.721871,-150.370685,2130.26,776.513,264.618,20511.041
A3_10253,2,20171001,85610,85620,72.727103,-150.414416,2311.22,758.411,264.031,20512.597
A3_10254,2,20171001,85620,85630,72.728384,-150.460685,2493.91,740.733,263.681,20514.166
A3_10255,2,20171001,85630,85640,72.725012,-150.505747,2679.33,723.231,263.374,20515.715
A3_10256,2,20171001,85640,85650,72.718581,-150.547426,2867.5,705.662,262.305,20517.281
A3_10257,2,20171001,85650,85660,72.711411,-150.587404,3050.42,688.983,261.578,20518.817
A3_10258,2,20171001,85660,85670,72.70438,-150.627371,3226.46,673.267,260.548,20520.36
A3_10259,2,20171001,85670,85680,72.697314,-150.666824,3399.65,658.052,259.639,20521.873
A3_10260,2,20171001,85680,85690,72.690077,-150.705469,3575.68,643.013,259.256,20523.39
A3_10261,2,20171001,85690,85700,72.682806,-150.743645,3739.88,629.283,258.76,20524.899
A3_10262,2,20171001,85700,85710,72.675514,-150.781844,3878.45,617.838,257.864,20526.418
A3_10263,2,20171001,85710,85720,72.668132,-150.820133,4007.36,607.347,257.151,20527.928
A3_10264,2,20171001,85720,85730,72.660677,-150.858659,4138.45,596.849,256.382,20529.466
A3_10265,2,20171001,85730,85740,72.653128,-150.89728,4262.35,587.086,255.836,20531.013
A3_10266,2,20171001,85740,85750,72.645461,-150.936102,4365.96,579.014,255.361,20532.564
A3_10267,2,20171001,85750,85760,72.637685,-150.975644,4454.02,572.215,254.838,20534.161
A3_10268,2,20171001,85760,85770,72.629775,-151.015834,4530.73,566.402,254.335,20535.772
A3_10269,2,20171001,85770,85780,72.621718,-151.056967,4598.06,561.308,253.853,20537.437
A3_10270,2,20171001,85780,85790,72.613487,-151.098835,4670.87,555.846,253.506,20539.114
A3_10271,2,20171001,85790,85800,72.605073,-151.141333,4749.42,550.064,253.031,20540.837
A3_10272,2,20171001,85800,85810,72.596552,-151.184472,4827.67,544.275,252.659,20542.565
A3_10273,2,20171001,85810,85820,72.587944,-151.22803,4916.98,537.774,252.333,20544.328
A3_10274,2,20171001,85820,85830,72.579291,-151.271866,5020.55,530.431,251.892,20546.079
A3_10275,2,20171001,85830,85840,72.570624,-151.316008,5110.22,524.07,251.161,20547.846
A3_10276,2,20171001,85840,85850,72.561926,-151.36063,5194.64,518.095,250.471,20549.642
A3_10277,2,20171001,85850,85860,72.553157,-151.405026,5283.84,511.886,249.683,20551.412
A3_10278,2,20171001,85860,85870,72.544326,-151.4491,5358.61,506.744,249.161,20553.183
A3_10279,2,20171001,85870,85880,72.535529,-151.493312,5382.59,505.262,248.972,20554.97
A3_10280,2,20171001,85880,85890,72.526751,-151.537512,5371.33,505.921,249.028,20556.746
A3_10281,2,20171001,85890,85900,72.517866,-151.581791,5364.22,506.411,249.318,20558.526
A3_10282,2,20171001,85900,85910,72.508875,-151.62585,5363.76,506.52,249.57,20560.324
A3_10283,2,20171001,85910,85920,72.499928,-151.669878,5363.45,506.632,249.745,20562.102
A3_10284,2,20171001,85920,85930,72.491076,-151.714105,5362.96,506.682,249.691,20563.883
A3_10285,2,20171001,85930,85940,72.482251,-151.758149,5362.55,506.748,249.718,20565.667
A3_10286,2,20171001,85940,85950,72.473444,-151.8021,5362.95,506.755,249.707,20567.431
A3_10287,2,20171001,85950,85960,72.464663,-151.845821,5363.71,506.715,249.751,20569.207
A3_10288,2,20171001,85960,85970,72.45589,-151.889276,5364.51,506.692,249.833,20570.958
A3_10289,2,20171001,85970,85980,72.447139,-151.93252,5364.16,506.758,249.978,20572.703
A3_10290,2,20171001,85980,85990,72.438407,-151.975703,5363,506.849,249.965,20574.461
A3_10291,2,20171001,85990,86000,72.42967,-152.018613,5365.86,506.68,249.925,20576.194
A3_10292,2,20171001,86000,86010,72.420919,-152.06118,5367.31,506.605,249.884,20577.94
A3_10293,2,20171001,86010,86020,72.41217,-152.103569,5367.63,506.61,249.914,20579.664
A3_10294,2,20171001,86020,86030,72.403406,-152.145915,5366.82,506.718,249.968,20581.403
A3_10295,2,20171001,86030,86040,72.394222,-152.187126,5365.15,506.834,250.03,20583.126
A3_10296,2,20171001,86040,86050,72.384605,-152.227392,5366.14,506.811,250.018,20584.863
A3_10297,2,20171001,86050,86060,72.374978,-152.267452,5366.52,506.833,250.07,20586.58
A3_10298,2,20171001,86060,86070,72.365465,-152.307553,5366.37,506.852,250.161,20588.31
A3_10299,2,20171001,86070,86080,72.355978,-152.347706,5367.87,506.783,250.189,20590.036
A3_10300,2,20171001,86080,86090,72.346507,-152.387556,5369.18,506.747,250.258,20591.741
A3_10301,2,20171001,86090,86100,72.337077,-152.427452,5371.1,506.645,250.233,20593.456
A3_10302,2,20171001,86100,86110,72.327661,-152.467005,5373.15,506.531,250.19,20595.145
A3_10303,2,20171001,86110,86120,72.318261,-152.506258,5374.52,506.468,250.166,20596.843
A3_10304,2,20171001,86120,86130,72.30892,-152.545369,5374.74,506.481,250.085,20598.533
A3_10305,2,20171001,86130,86140,72.299622,-152.584318,5374.06,506.56,250.048,20600.201
A3_10306,2,20171001,86140,86150,72.290369,-152.623108,5373.94,506.591,250.209,20601.877
A3_10307,2,20171001,86150,86160,72.281142,-152.661676,5374.15,506.597,250.292,20603.547
A3_10308,2,20171001,86160,86170,72.271929,-152.700044,5374.72,506.584,250.26,20605.2
A3_10309,2,20171001,86170,86180,72.262744,-152.738164,5374.76,506.629,250.357,20606.849
A3_10310,2,20171001,86180,86190,72.25358,-152.776152,5374.79,506.664,250.386,20608.499
A3_10311,2,20171001,86190,86200,72.244444,-152.813852,5375.27,506.675,250.388,20610.138
A3_10312,2,20171001,86200,86210,72.235342,-152.851093,5375.84,506.677,250.39,20611.747
A3_10313,2,20171001,86210,86220,72.226321,-152.888169,5376.13,506.698,250.418,20613.361
A3_10314,2,20171001,86220,86230,72.217385,-152.925013,5376.44,506.706,250.463,20614.965
A3_10315,2,20171001,86230,86240,72.208487,-152.961593,5376.93,506.718,250.421,20616.559
A3_10316,2,20171001,86240,86250,72.199636,-152.997918,5376.95,506.733,250.403,20618.142
A3_10317,2,20171001,86250,86260,72.190821,-153.033915,5376.82,506.768,250.435,20619.71
A3_10318,2,20171001,86260,86270,72.182046,-153.0697,5377.59,506.752,250.374,20621.266
A3_10319,2,20171001,86270,86280,72.173345,-153.105319,5377.57,506.787,250.207,20622.822
A3_10320,2,20171001,86280,86290,72.164658,-153.14076,5377.31,506.835,250.144,20624.373
A3_10321,2,20171001,86290,86300,72.155998,-153.175891,5378.45,506.795,250.18,20625.915
A3_10322,2,20171001,86300,86310,72.147399,-153.210959,5378.66,506.811,250.133,20627.45
A3_10323,2,20171001,86310,86320,72.138824,-153.245757,5379.39,506.808,250.226,20628.978
