Date,Time,Latitude,Longitude,Altitude (m),Speed (m/s),Altitude Change
2022-09-28,04:33:49,-23.099425663661872,-44.904935825058,10301.256774193547,221.5962746356137,-61.94322580645348
2022-09-28,04:33:54,-23.101328028952683,-44.91553603212884,10239.313548387096,221.4603804981607,-61.943225806451665
2022-09-28,04:33:59,-23.10322649375907,-44.92613319136163,10177.370322580646,221.3176757484675,-61.943225806449846
2022-09-28,04:34:04,-23.10512141834493,-44.93672685313359,10115.427096774194,221.1681545473608,-61.943225806451665
2022-09-28,04:34:09,-23.10701316297413,-44.94731656782199,10053.483870967742,221.0118110556671,-61.943225806451665
2022-09-28,04:34:14,-23.10890208791058,-44.95790188580405,9991.54064516129,220.84863943421297,-61.943225806451665
2022-09-28,04:34:19,-23.11078855341816,-44.96848235745702,9929.59741935484,220.678633843825,-61.943225806449846
2022-09-28,04:34:24,-23.112672919760755,-44.97905753315815,9867.654193548387,220.50178844532977,-61.94322580645348
2022-09-28,04:34:29,-23.114555547202265,-44.989626963284664,9805.710967741936,220.3180973995539,-61.943225806451665
2022-09-28,04:34:34,-23.11643679600657,-45.00019019821382,9743.767741935484,220.12755486732385,-61.943225806451665
2022-09-28,04:34:39,-23.11831702643756,-45.01074678832285,9681.824516129032,219.93015500946632,-61.943225806451665
2022-09-28,04:34:44,-23.12019659875912,-45.02129628398902,9619.88129032258,219.7258919868078,-61.943225806451665
2022-09-28,04:34:49,-23.122075873235143,-45.03183823558954,9557.938064516127,219.5147599601749,-61.94322580645348
2022-09-28,04:34:54,-23.12395521012952,-45.04237219350167,9495.994838709676,219.2967530903942,-61.943225806451665
2022-09-28,04:34:59,-23.125834969706133,-45.052897708102655,9434.051612903226,219.0718655382923,-61.943225806449846
2022-09-28,04:35:04,-23.12771551222888,-45.06341432976973,9372.108387096774,218.84009146469575,-61.943225806451665
2022-09-28,04:35:09,-23.129597197961637,-45.07392160888015,9310.165161290322,218.60142503043107,-61.943225806451665
2022-09-28,04:35:14,-23.1314803871683,-45.084419095811135,9248.22193548387,218.3558603963249,-61.943225806451665
2022-09-28,04:35:19,-23.13336544011276,-45.09490634093995,9186.27870967742,218.10339172320383,-61.943225806451665
2022-09-28,04:35:24,-23.1352527170589,-45.105382894643824,9124.335483870967,217.84401317189443,-61.943225806451665
2022-09-28,04:35:29,-23.137142578270605,-45.115848307300006,9062.392258064516,217.57771890322329,-61.943225806451665
2022-09-28,04:35:34,-23.13903538401178,-45.12630212928573,9000.449032258064,217.3045030780169,-61.943225806451665
2022-09-28,04:35:39,-23.140931494546297,-45.13674391097826,8938.505806451612,217.0243598571019,-61.943225806451665
2022-09-28,04:35:44,-23.14283127013805,-45.14717320275481,8876.56258064516,216.7372834013049,-61.943225806451665
2022-09-28,04:35:49,-23.14473507105093,-45.15758955499264,8814.619354838711,216.4432678714524,-61.943225806449846
2022-09-28,04:35:54,-23.146643257548824,-45.167992518069,8752.67612903226,216.142307428371,-61.943225806451665
2022-09-28,04:35:59,-23.14855618989562,-45.1783816423611,8690.732903225808,215.8343962328873,-61.943225806451665
2022-09-28,04:36:04,-23.150474228355208,-45.18875647824622,8628.789677419356,215.5195284458279,-61.943225806451665
2022-09-28,04:36:09,-23.15239773319147,-45.19911657610158,8566.846451612904,215.19769822801928,-61.943225806451665
2022-09-28,04:36:14,-23.15432706466831,-45.20946148630443,8504.903225806453,214.8688997402881,-61.943225806451665
2022-09-28,04:36:19,-23.156262583049596,-45.21979075923202,8442.960000000001,214.53312714346097,-61.943225806451665
2022-09-28,04:36:24,-23.15820464859923,-45.230103945261575,8381.01677419355,214.19037459836431,-61.943225806451665
2022-09-28,04:36:29,-23.160153621581102,-45.24040059477034,8319.073548387098,213.84063626582488,-61.943225806451665
2022-09-28,04:36:34,-23.16210986225909,-45.250680258135574,8257.130322580646,213.48390630666916,-61.943225806451665
2022-09-28,04:36:39,-23.164073730897098,-45.26094248573452,8195.187096774194,213.1201788817237,-61.943225806451665
2022-09-28,04:36:44,-23.166045587758997,-45.2711868279444,8133.243870967743,212.74944815181516,-61.943225806451665
